"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-10&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-10~ref_cpp-d121317a.5-62-AEO2018.3-10~co2fee15-d022318a.5-62-AEO2018.3-10~co2fee25-d022318a.5-62-AEO2018.3-10&map=&sourcekey=1"
"Fri Sep 28 2018 10:37:55 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.85.ref_cpp-d121317a,"BkWh",38.329632,38.462795,37.141521,37.831852,42.643456,40.9692,41.891602,34.261482,34.265766,34.259407,34.085873,33.057606,31.1343,29.270866,28.564255,28.897663,27.780428,29.182085,29.007784,28.563223,28.327276,28.16684,28.063585,27.980759,27.797171,27.765461,27.552866,27.32408,27.073612,24.395803,22.413597,22.43391,22.29022,22.017693,21.638817,"-1.7%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $15 carbon allowance fee,62-AEO2018.85.co2fee15-d022318a,"BkWh",38.329632,40.039322,36.853092,35.603584,34.833591,33.683289,32.978951,30.460409,29.548216,28.971964,28.599203,28.555805,26.566301,25.760702,22.836868,21.705654,20.32547,15.805825,14.29443,12.46279,11.445623,8.576722,7.222471,7.116115,7.019588,5.209239,3.661695,3.452821,1.953285,0.453602,0.39575,0.39575,0.39575,0.39575,0.39575,"-13.1%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $25 carbon allowance fee,62-AEO2018.85.co2fee25-d022318a,"BkWh",38.329632,39.422279,35.351425,35.511658,31.794155,30.972715,27.21245,26.534943,19.419817,11.947904,13.873574,2.712543,2.390946,2.148809,2.119292,1.665683,1.920064,1.338532,0.620995,0.617111,1.313537,0.88126,0.616756,0.622076,0.616603,0.39575,0.39575,0.397072,0.397069,0.397072,0.397077,0.397084,0.397092,0.397093,0.397101,"-13.0%"
Petroleum,"Electricity: Electric Power Sector: Generation: Petroleum",62-AEO2018.86.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case,62-AEO2018.86.ref2018-d121317a,"BkWh",0.661787,0.15925,0.149242,0.152228,0.172158,0.166604,0.17078,0.13772,0.137994,0.137825,0.137205,0.137208,0.137245,0.137218,0.138884,0.138871,0.138856,0.138846,0.138851,0.138842,0.138834,0.138828,0.138824,0.138816,0.1388,0.13879,0.138774,0.138755,0.138734,0.138711,0.138681,0.138635,0.138586,0.138537,0.138481,"-0.4%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.86.ref_cpp-d121317a,"BkWh",0.661787,0.154539,0.149232,0.152026,0.171259,0.164535,0.168239,0.137686,0.138039,0.137839,0.137142,0.133012,0.125288,0.119438,0.116602,0.117942,0.113456,0.119085,0.118384,0.116597,0.115648,0.115003,0.114587,0.114253,0.113516,0.113388,0.112534,0.111615,0.110609,0.099855,0.091895,0.091977,0.091401,0.090308,0.088789,"-1.7%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.86.co2fee15-d022318a,"BkWh",0.661787,0.160872,0.148074,0.143103,0.140669,0.135515,0.139046,0.129121,0.125845,0.125478,0.125764,0.12542,0.117143,0.114217,0.102179,0.097048,0.091828,0.072464,0.06553,0.05837,0.053455,0.041667,0.035233,0.035232,0.03482,0.026131,0.018833,0.01793,0.010845,0.003707,0.003683,0.003821,0.003798,0.003686,0.003688,"-10.8%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.86.co2fee25-d022318a,"BkWh",0.661787,0.158393,0.142042,0.14268,0.129723,0.126555,0.112874,0.11136,0.082566,0.051752,0.060414,0.013532,0.012195,0.011016,0.010836,0.009077,0.010477,0.007953,0.004949,0.004946,0.00803,0.006283,0.005068,0.005092,0.005065,0.00402,0.004019,0.004019,0.003975,0.003975,0.003936,0.003932,0.00389,0.003229,0.002114,"-12.3%"
Natural Gas,"Electricity: Electric Power Sector: Generation: Natural Gas",62-AEO2018.87.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case,62-AEO2018.87.ref2018-d121317a,"BkWh",28.398323,28.258945,28.111908,28.61462,28.835526,29.339272,32.227268,46.271629,47.443447,47.575775,47.139156,48.026707,49.851891,50.902615,50.377823,50.664436,51.089375,51.50769,52.058838,52.480446,52.968307,53.529766,54.098404,54.723038,54.741501,54.334221,54.848721,55.189381,56.118732,59.582218,63.577759,64.450264,65.109627,65.731552,65.889938,"2.6%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.87.ref_cpp-d121317a,"BkWh",28.398321,29.432096,28.10861,28.548668,28.892529,29.322428,31.85606,46.614586,47.668678,46.818356,47.568016,47.379925,49.877338,52.038712,51.453041,50.692219,53.56992,50.196785,50.629089,51.771111,52.425941,52.895245,53.278198,53.601807,54.149826,54.396721,55.069763,55.675644,56.515491,63.982143,69.695068,70.195312,70.795944,71.56562,72.543442,"2.8%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.87.co2fee15-d022318a,"BkWh",28.398323,27.78635,28.222431,26.969641,29.10664,29.396999,30.08428,41.858978,45.749821,44.346634,48.983662,49.041641,49.144012,50.218063,53.454987,54.507019,55.646233,61.546146,62.404087,63.30196,65.463249,67.010559,68.902977,69.151772,69.472137,71.940994,73.572464,72.700905,71.755623,74.992538,74.960724,71.777664,72.265701,74.327072,73.509583,"3.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.87.co2fee25-d022318a,"BkWh",28.398321,28.405031,27.548796,27.46454,28.251669,27.271412,29.08713,37.64402,46.594604,52.093384,54.954445,62.815273,64.726089,66.506584,66.707558,67.139343,67.022369,66.033081,66.807877,68.932022,68.746063,68.866302,70.287056,70.151176,70.168106,69.749214,70.42601,69.934326,73.442963,73.100113,72.034241,72.341629,72.795166,70.366684,67.891129,"2.7%"
Nuclear,"Electricity: Electric Power Sector: Generation: Nuclear",62-AEO2018.88.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case,62-AEO2018.88.ref2018-d121317a,"BkWh",16.192001,13.894225,14.149122,14.070038,13.990955,13.990955,11.953311,7.895045,7.895045,7.895045,7.895046,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895046,7.895045,7.895045,3.947739,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case with Clean Power Plan,62-AEO2018.88.ref_cpp-d121317a,"BkWh",16.192001,13.894224,14.149122,14.070038,13.990955,13.990955,11.953311,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895046,7.895045,7.895046,7.895045,7.895045,3.947739,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $15 carbon allowance fee,62-AEO2018.88.co2fee15-d022318a,"BkWh",16.192001,13.894224,14.149122,14.070038,13.990955,13.990955,11.953311,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895046,7.895046,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,3.947739,0,0,0,0,2.124335,"-5.5%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $25 carbon allowance fee,62-AEO2018.88.co2fee25-d022318a,"BkWh",16.192001,13.894225,14.149122,14.070038,13.990954,13.990955,11.95331,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,7.895045,6.330025,2.731707,2.731707,2.731707,10.424798,13.335541,"-0.1%"
Pumped Storage and Other,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other",62-AEO2018.89.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case,62-AEO2018.89.ref2018-d121317a,"BkWh",0.852185,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.25456,-0.254923,-0.254966,-0.254994,-0.254922,-0.254634,-0.2546,-0.254652,-0.254996,-0.254682,-0.254701,-0.255637,-0.255542,-0.255573,-0.255408,-0.255449,-0.255373,-0.255462,-0.255399,-0.25548,-0.255675,-0.255134,-0.255662,-0.25507,-0.254988,-0.254971,-0.254954,-0.255077,"0.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case with Clean Power Plan,62-AEO2018.89.ref_cpp-d121317a,"BkWh",0.852185,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.254804,-0.271586,-0.271662,-0.271713,-0.289346,-0.288153,-0.291302,-0.290287,-0.28966,-0.289224,-0.289078,-0.288734,-0.288577,-0.288533,-0.288493,-0.288246,-0.288044,-0.288345,-0.288275,-0.287967,-0.287578,-0.286641,-0.286454,-0.286432,-0.286405,"0.6%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $15 carbon allowance fee,62-AEO2018.89.co2fee15-d022318a,"BkWh",0.852185,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.255594,-0.273582,-0.291483,-0.310012,-0.328945,-0.340028,-0.342245,-0.342977,-0.338555,-0.33745,-0.337309,-0.336447,"1.1%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $25 carbon allowance fee,62-AEO2018.89.co2fee25-d022318a,"BkWh",0.852185,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.237507,-0.254597,-0.27188,-0.27267,-0.273894,-0.273901,-0.273886,-0.273661,-0.272645,-0.272339,-0.272552,-0.273401,-0.273142,-0.27303,-0.273608,-0.273067,-0.272996,-0.272966,-0.27298,-0.271645,-0.271622,-0.271524,-0.271388,"0.4%"
Renewable Sources,"Electricity: Electric Power Sector: Generation: Renewable Sources",62-AEO2018.90.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case,62-AEO2018.90.ref2018-d121317a,"BkWh",6.851998,6.951277,7.472523,8.032948,9.377231,9.842299,9.746884,9.64724,9.649728,9.708797,9.737133,9.800127,9.720751,9.719519,9.71807,9.768908,9.716805,9.716548,9.717772,9.769757,9.806981,9.810595,9.849865,9.853788,9.856829,9.862483,9.918831,10.006478,10.10078,10.175682,10.33272,10.361127,10.418463,10.522818,10.634355,"1.3%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.90.ref_cpp-d121317a,"BkWh",6.851998,6.95763,7.451627,8.093983,9.399776,10.095415,10.111702,10.083135,10.075982,10.140602,10.203081,10.282602,10.282101,10.270548,10.281538,10.281099,10.2813,10.368474,10.466448,10.532549,10.618315,10.693106,10.764223,10.872333,10.973313,11.055525,11.098221,11.119854,11.214017,11.327076,11.406553,11.501435,11.628721,11.741579,11.820259,"1.6%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.90.co2fee15-d022318a,"BkWh",6.851998,6.951325,7.474722,7.932756,9.482811,9.592333,10.211428,10.524128,10.682705,11.041512,11.558382,11.517311,11.642406,11.874996,12.191742,12.472213,12.876851,12.727571,12.791004,13.153417,13.208562,13.371715,13.279897,13.508094,13.523265,13.257694,13.751528,14.333706,14.330656,14.10878,14.777957,15.484529,15.531665,15.528973,15.528889,"2.5%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.90.co2fee25-d022318a,"BkWh",6.851998,6.957155,7.238157,7.932761,10.091054,12.545219,13.172323,13.521492,13.475998,13.287548,13.518966,13.262954,13.307834,13.451672,13.560563,13.659628,13.771362,13.724547,13.690813,13.784429,13.941588,13.936225,13.968925,14.250563,14.37447,14.351366,14.361402,14.394844,14.492825,14.547948,14.557289,14.60465,14.651199,14.683084,15.567152,"2.5%"
Distributed Generation,"Electricity: Electric Power Sector: Generation: Distributed Generation",62-AEO2018.91.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case,62-AEO2018.91.ref2018-d121317a,"BkWh",0,0,0,0.019943,0.019943,0.019943,0.019943,0.021811,0.023876,0.025727,0.027802,0.0302,0.03258,0.035089,0.036901,0.039296,0.041726,0.044423,0.047226,0.050108,0.052949,0.055861,0.058937,0.068025,0.075885,0.085125,0.094741,0.105869,0.117331,0.128749,0.140218,0.151884,0.163399,0.175803,0.190294,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.91.ref_cpp-d121317a,"BkWh",0,0,0,0.007628,0.007628,0.007628,0.007628,0.008187,0.009307,0.009931,0.010313,0.011642,0.012158,0.012685,0.013038,0.014627,0.015395,0.016247,0.018032,0.0189,0.021241,0.023808,0.026547,0.029018,0.031568,0.034437,0.037333,0.040554,0.043916,0.053106,0.063168,0.07491,0.087584,0.100592,0.114894,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $15 carbon allowance fee,62-AEO2018.91.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000775,0.001458,0.001977,0.002598,0.003273,0.004044,0.004871,0.004871,0.004871,0.004871,0.004871,0.004871,0.004871,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $25 carbon allowance fee,62-AEO2018.91.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Generation,"Electricity: Electric Power Sector: Generation: Total Generation",62-AEO2018.92.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case,62-AEO2018.92.ref2018-d121317a,"BkWh",91.285927,88.661751,86.789337,88.549973,95.025742,94.605865,96.404999,97.988831,99.17601,99.37793,98.787811,99.738235,101.495895,102.541458,102.020576,102.356621,102.728111,103.146339,103.702484,104.176842,104.703049,105.27005,105.880226,106.516167,106.541306,106.146629,106.722816,107.157211,108.187462,107.783447,107.992767,108.893433,109.60923,110.335335,110.605232,"0.7%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case with Clean Power Plan,62-AEO2018.92.ref_cpp-d121317a,"BkWh",91.285927,88.66378,86.762611,88.46669,94.868095,94.312653,95.751038,98.762619,99.815308,99.023682,99.644661,98.488243,99.054565,99.335579,98.034172,97.610435,99.364243,97.487442,97.845123,98.608192,99.114388,99.500313,99.853615,100.204674,100.671951,100.972336,101.477707,101.878441,102.564415,103.517754,103.382713,104.010902,104.607422,105.229362,105.919792,"0.5%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $15 carbon allowance fee,62-AEO2018.92.co2fee15-d022318a,"BkWh",91.285927,88.594589,86.609947,84.481621,87.317162,86.561584,85.129509,90.630173,93.76413,92.143127,96.924545,96.89772,95.127396,95.625519,96.243317,96.439476,96.597923,97.809547,97.212585,96.634079,97.82843,96.658203,97.0989,97.452118,97.673241,98.040215,98.592819,98.0755,95.610298,93.168991,89.800011,87.328087,87.864342,89.923042,91.230675,"0.1%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $25 carbon allowance fee,62-AEO2018.92.co2fee25-d022318a,"BkWh",91.285927,88.599579,84.192039,84.884178,84.02005,84.66935,81.300583,85.469353,87.230522,85.038132,90.064941,86.461845,88.094597,89.75853,90.021408,90.096107,90.345421,88.72525,88.745789,90.959892,91.631615,91.312775,92.500298,92.650551,92.786148,92.12236,92.808624,92.352242,95.958878,94.106171,89.451271,89.807358,90.307434,95.603363,96.921654,"0.3%"
Sales to Customers,"Electricity: Electric Power Sector: Generation: Sales to Customers",62-AEO2018.93.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case,62-AEO2018.93.ref2018-d121317a,"BkWh",91.024475,88.413536,86.541695,88.30233,94.778099,94.358223,96.157356,97.741188,98.928368,99.130287,98.540169,99.490593,101.248253,102.293816,101.772934,102.108978,102.480469,102.898697,103.454842,103.929199,104.455406,105.022408,105.632584,106.268524,106.293663,105.898987,106.475174,106.909569,107.939819,107.535805,107.745125,108.64579,109.361588,110.087692,110.35759,"0.7%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case with Clean Power Plan,62-AEO2018.93.ref_cpp-d121317a,"BkWh",91.024475,88.415565,86.514969,88.219048,94.620453,94.06501,95.503395,98.514977,99.567665,98.776039,99.397018,98.240601,98.806923,99.087936,97.78653,97.362793,99.1166,97.239799,97.597481,98.36055,98.866745,99.25267,99.605972,99.957031,100.424309,100.724693,101.230064,101.630798,102.316772,103.270111,103.135071,103.76326,104.359779,104.98172,105.67215,"0.5%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $15 carbon allowance fee,62-AEO2018.93.co2fee15-d022318a,"BkWh",91.024475,88.346375,86.362305,84.233978,87.069519,86.313942,84.881866,90.38253,93.516487,91.895485,96.676903,96.650078,94.879753,95.377876,95.995674,96.191833,96.350281,97.561905,96.964943,96.386436,97.580788,96.410561,96.851257,97.204475,97.425598,97.792572,98.345177,97.827858,95.362656,92.921349,89.552368,87.080444,87.616699,89.6754,90.983032,"0.1%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $25 carbon allowance fee,62-AEO2018.93.co2fee25-d022318a,"BkWh",91.024475,88.351364,83.944397,84.636536,83.772408,84.421707,81.05294,85.22171,86.98288,84.790489,89.817299,86.214203,87.846954,89.510887,89.773766,89.848465,90.097778,88.477608,88.498146,90.71225,91.383972,91.065132,92.252655,92.402908,92.538506,91.874718,92.560982,92.104599,95.711235,93.858528,89.203629,89.559715,90.059792,95.355721,96.674011,"0.3%"
Generation for Own Use,"Electricity: Electric Power Sector: Generation: Generation for Own Use",62-AEO2018.94.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case,62-AEO2018.94.ref2018-d121317a,"BkWh",0.261452,0.248214,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,"-0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case with Clean Power Plan,62-AEO2018.94.ref_cpp-d121317a,"BkWh",0.261452,0.248214,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,"-0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $15 carbon allowance fee,62-AEO2018.94.co2fee15-d022318a,"BkWh",0.261452,0.248214,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,"-0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $25 carbon allowance fee,62-AEO2018.94.co2fee25-d022318a,"BkWh",0.261452,0.248214,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,0.247641,"-0.0%"
End-Use Sectors,,62-AEO2018.97.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Generation: Coal",62-AEO2018.98.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Coal": Reference case,62-AEO2018.98.ref2018-d121317a,"BkWh",0.046336,0.046826,0.04614,0.046041,0.045975,0.045923,0.045853,0.045752,0.045633,0.045499,0.04539,0.045313,0.045238,0.04518,0.045133,0.045103,0.045041,0.044943,0.044829,0.044696,0.04457,0.044421,0.044266,0.044122,0.043963,0.043796,0.043628,0.043442,0.043238,0.043023,0.042793,0.042572,0.042335,0.042091,0.041841,"-0.3%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.98.ref_cpp-d121317a,"BkWh",0.046336,0.046826,0.04616,0.046056,0.045977,0.045927,0.045849,0.045739,0.045613,0.045481,0.045379,0.045299,0.045226,0.045185,0.045165,0.045155,0.045113,0.045023,0.044905,0.044767,0.044635,0.044481,0.044319,0.044165,0.043998,0.043821,0.043642,0.043448,0.043236,0.04301,0.042771,0.04254,0.042296,0.042045,0.041792,"-0.3%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $15 carbon allowance fee,62-AEO2018.98.co2fee15-d022318a,"BkWh",0.046336,0.046826,0.046125,0.046039,0.045959,0.045877,0.045812,0.045732,0.045629,0.045497,0.045395,0.045339,0.045308,0.045321,0.045354,0.045404,0.045404,0.045348,0.04526,0.045141,0.045019,0.044868,0.04471,0.044565,0.044402,0.044239,0.044075,0.043894,0.043697,0.043492,0.043272,0.043061,0.042829,0.042588,0.042335,"-0.3%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $25 carbon allowance fee,62-AEO2018.98.co2fee25-d022318a,"BkWh",0.046336,0.046826,0.046138,0.046054,0.045969,0.04587,0.045803,0.045729,0.045634,0.045512,0.045403,0.045356,0.04535,0.045396,0.045477,0.045564,0.045595,0.045557,0.045478,0.045361,0.045241,0.045083,0.044919,0.044769,0.0446,0.044427,0.044253,0.044065,0.043862,0.043649,0.04342,0.043201,0.042966,0.042717,0.042455,"-0.3%"
Petroleum,"Electricity: End-Use Sectors: Generation: Petroleum",62-AEO2018.99.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case,62-AEO2018.99.ref2018-d121317a,"BkWh",0.164791,0.165849,0.15865,0.155746,0.156912,0.157123,0.156875,0.156996,0.157354,0.157657,0.157916,0.158361,0.158766,0.158842,0.159439,0.160157,0.16079,0.161339,0.162048,0.16262,0.163219,0.164022,0.164256,0.164631,0.165172,0.165758,0.166391,0.166667,0.166891,0.167217,0.167408,0.167921,0.168497,0.168842,0.169089,"0.1%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.99.ref_cpp-d121317a,"BkWh",0.164791,0.165852,0.158832,0.155845,0.156995,0.157158,0.15729,0.156905,0.157004,0.157663,0.157612,0.157858,0.158388,0.158466,0.159005,0.159661,0.160172,0.160739,0.161305,0.161846,0.162469,0.163136,0.163273,0.163601,0.164127,0.164573,0.165079,0.165393,0.165629,0.165829,0.165961,0.166314,0.166721,0.167033,0.16724,"0.0%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.99.co2fee15-d022318a,"BkWh",0.164791,0.165869,0.158223,0.155421,0.157576,0.157099,0.156339,0.156581,0.156772,0.156958,0.157259,0.157639,0.158098,0.158558,0.159101,0.159999,0.160856,0.161547,0.162362,0.163111,0.163792,0.164551,0.164912,0.165494,0.166101,0.166961,0.167579,0.168255,0.168848,0.169536,0.170323,0.171141,0.171986,0.172777,0.173487,"0.1%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.99.co2fee25-d022318a,"BkWh",0.164791,0.165872,0.158072,0.155128,0.158227,0.157311,0.156098,0.15629,0.156583,0.156902,0.157092,0.157494,0.158016,0.15855,0.159481,0.160481,0.161332,0.162256,0.163214,0.164058,0.165158,0.166011,0.166704,0.167518,0.168445,0.169447,0.170612,0.171407,0.172389,0.173322,0.174337,0.175638,0.176917,0.177946,0.179066,"0.2%"
Natural Gas,"Electricity: End-Use Sectors: Generation: Natural Gas",62-AEO2018.100.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case,62-AEO2018.100.ref2018-d121317a,"BkWh",0.968883,1.127666,1.147724,1.319993,1.367773,1.415587,1.463178,1.511836,1.564319,1.619196,1.676861,1.73868,1.804694,1.871042,1.943501,2.020646,2.09967,2.180432,2.2649,2.351102,2.439625,2.532748,2.624831,2.721887,2.825105,2.931982,3.043473,3.157474,3.277065,3.405595,3.534498,3.667137,3.802916,3.938748,4.075751,"4.0%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.100.ref_cpp-d121317a,"BkWh",0.968951,1.128013,1.149247,1.321736,1.37055,1.419479,1.472887,1.524132,1.580106,1.644141,1.708923,1.779493,1.85823,1.938676,2.02854,2.125071,2.222551,2.322739,2.426342,2.533463,2.643617,2.757914,2.87065,2.988509,3.11193,3.239034,3.370846,3.50607,3.647462,3.798677,3.950369,4.104969,4.261955,4.419112,4.57765,"4.3%"
