"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-15&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-15~ref_cpp-d121317a.5-62-AEO2018.3-15~co2fee15-d022318a.5-62-AEO2018.3-15~co2fee25-d022318a.5-62-AEO2018.3-15&map=&sourcekey=1"
"Fri Sep 28 2018 10:39:46 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Natural Gas,"Electricity: Electric Power Sector: Generation: Natural Gas",62-AEO2018.87.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case,62-AEO2018.87.ref2018-d121317a,"BkWh",53.098278,35.506935,36.359188,39.318264,31.595615,33.53323,39.590767,42.764427,42.774139,42.490074,41.057743,41.681725,45.169121,45.248436,42.200798,41.091579,42.017452,41.155182,38.502171,40.456593,42.362114,44.358063,45.393948,45.502731,46.538277,46.46965,46.7257,48.886681,49.995686,49.936527,47.261086,48.827198,51.350334,52.640762,54.132168,"1.3%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.87.ref_cpp-d121317a,"BkWh",53.098278,35.174782,35.641739,41.252159,29.507828,29.631413,37.221954,36.980892,37.205929,41.047161,48.605072,50.487232,47.348183,47.050194,50.207066,48.939213,43.282917,43.076378,44.419727,46.888554,44.232613,46.339687,47.800144,47.57111,46.178898,45.383682,44.922714,45.987602,50.477951,51.076355,50.995087,51.109684,50.42215,52.141155,55.487823,"1.4%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.87.co2fee15-d022318a,"BkWh",53.098278,33.822094,37.813137,44.655529,52.275974,56.975563,57.952137,60.858032,60.078327,61.13467,62.443184,63.948444,64.157104,65.095299,64.246826,64.408676,65.718193,68.307693,70.594841,69.368835,71.144386,69.795197,70.232613,72.382713,69.590233,66.080582,67.181198,68.462845,68.518494,68.314629,67.190514,62.590958,56.838932,63.552132,60.633884,"1.8%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.87.co2fee25-d022318a,"BkWh",53.09827,43.428329,36.371487,40.327442,61.648933,65.734177,66.955544,68.744553,65.595314,68.780571,65.760803,65.141472,64.701324,63.621933,61.870594,62.696621,62.253979,65.72934,62.424759,61.887138,57.21513,56.175617,55.016785,54.315624,58.817116,61.527237,57.56081,59.588017,54.626938,54.470394,49.215649,46.728397,45.148979,39.494518,39.381836,"-0.3%"
Nuclear,"Electricity: Electric Power Sector: Generation: Nuclear",62-AEO2018.88.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case,62-AEO2018.88.ref2018-d121317a,"BkWh",55.792999,58.539497,62.012291,63.042931,62.758667,62.828762,62.898853,63.929718,63.999802,65.03067,65.100761,65.170845,65.240944,65.311028,65.381111,65.451202,65.521278,66.544281,66.614365,66.684456,66.754532,66.824623,66.894714,66.964806,67.034889,67.104973,67.175072,67.245155,67.315239,67.385338,67.455414,67.455414,67.455414,67.455414,67.455414,"0.4%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case with Clean Power Plan,62-AEO2018.88.ref_cpp-d121317a,"BkWh",55.792999,58.539497,62.012291,63.042931,62.758667,62.828762,62.898849,63.929714,63.999798,65.03067,65.100761,65.170845,65.240944,65.311028,65.381111,65.451202,65.521286,66.544281,66.614365,66.684464,66.754539,66.824631,66.894722,66.964806,67.034889,67.104988,67.175072,67.245163,67.315247,67.38533,67.455414,67.455414,67.455414,67.455414,67.455414,"0.4%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $15 carbon allowance fee,62-AEO2018.88.co2fee15-d022318a,"BkWh",55.792999,58.539497,62.012291,63.042931,62.758667,62.828758,62.898849,63.929718,63.999798,65.03067,65.100761,65.170837,65.240944,65.311028,65.381111,65.451202,65.521286,66.544281,66.614365,66.684456,66.754539,66.824623,66.894722,66.964798,67.034889,67.104988,67.175072,67.245155,67.315247,67.38533,67.455414,67.455414,67.455414,67.455414,67.455414,"0.4%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $25 carbon allowance fee,62-AEO2018.88.co2fee25-d022318a,"BkWh",55.792999,58.539497,62.012291,63.042931,62.758667,62.828758,62.898853,63.929714,63.999794,65.03067,65.100754,65.170837,65.240944,65.311028,65.381111,65.451202,65.521286,66.544281,66.614365,66.684456,66.754539,66.824631,66.894722,66.964806,67.034889,67.104988,67.175072,67.245155,67.315247,67.38533,67.455414,67.455414,67.455414,67.455414,67.455414,"0.4%"
Pumped Storage and Other,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other",62-AEO2018.89.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case,62-AEO2018.89.ref2018-d121317a,"BkWh",-0.60805,-0.241383,-0.241383,-0.241383,-0.241383,-0.241383,-0.241383,-0.241382,-0.241382,-0.241382,-0.258498,-0.276292,-0.293111,-0.292541,-0.292991,-0.30894,-0.324019,-0.323558,-0.323472,-0.322506,-0.322671,-0.323701,-0.323661,-0.322525,-0.322799,-0.32295,-0.322697,-0.322207,-0.32183,-0.321591,-0.32121,-0.321599,-0.321723,-0.321666,-0.321986,"0.9%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case with Clean Power Plan,62-AEO2018.89.ref_cpp-d121317a,"BkWh",-0.60805,-0.241383,-0.241383,-0.241383,-0.241383,-0.241383,-0.241382,-0.241382,-0.241383,-0.241383,-0.258519,-0.276631,-0.292489,-0.30914,-0.309867,-0.327623,-0.34039,-0.342142,-0.341628,-0.342719,-0.340983,-0.33936,-0.339302,-0.338827,-0.338385,-0.338099,-0.338227,-0.338095,-0.33784,-0.337319,-0.337174,-0.337126,-0.337708,-0.338188,-0.338048,"1.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $15 carbon allowance fee,62-AEO2018.89.co2fee15-d022318a,"BkWh",-0.60805,-0.241383,-0.241383,-0.241383,-0.241383,-0.241383,-0.241382,-0.241382,-0.241382,-0.241382,-0.241382,-0.2576,-0.257608,-0.273773,-0.290029,-0.29033,-0.306463,-0.306496,-0.322209,-0.32257,-0.33863,-0.354064,-0.370013,-0.385821,-0.402076,-0.417457,-0.433703,-0.449826,-0.466122,-0.482148,-0.497855,-0.513847,-0.511519,-0.513257,-0.528369,"2.4%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $25 carbon allowance fee,62-AEO2018.89.co2fee25-d022318a,"BkWh",-0.60805,-0.241383,-0.241383,-0.241383,-0.241383,-0.241382,-0.241382,-0.241382,-0.241382,-0.241382,-0.241382,-0.241382,-0.257604,-0.273787,-0.289923,-0.289855,-0.306012,-0.322113,-0.338177,-0.35433,-0.370228,-0.386202,-0.402131,-0.418444,-0.433483,-0.449794,-0.466368,-0.48285,-0.498415,-0.51272,-0.529695,-0.542337,-0.557898,-0.573984,-0.572738,"2.7%"
Renewable Sources,"Electricity: Electric Power Sector: Generation: Renewable Sources",62-AEO2018.90.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case,62-AEO2018.90.ref2018-d121317a,"BkWh",15.33405,17.031267,15.345562,16.225447,17.070932,17.071074,17.071318,17.07118,17.070957,20.307148,21.453609,21.53162,21.537365,21.539635,21.539331,23.55213,31.416924,36.504318,39.597286,45.24081,46.46257,47.808464,48.135532,49.319839,50.807915,51.19009,53.212921,54.964108,59.017319,62.700363,70.196152,71.602737,71.818069,71.808952,71.737434,"4.5%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.90.ref_cpp-d121317a,"BkWh",15.33405,17.031265,15.34558,16.225313,17.070946,17.070595,17.07028,17.071123,19.316675,19.880917,19.881805,19.848967,19.852943,21.044699,22.998537,25.70899,34.267895,38.14328,38.605572,38.603695,45.216484,52.18943,53.511868,53.524452,53.68161,53.945782,56.558052,61.512779,69.118378,71.469666,71.829277,71.958237,73.680298,76.585793,77.928169,"4.7%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.90.co2fee15-d022318a,"BkWh",15.33405,17.031269,15.345614,16.224581,17.266621,18.035456,43.283165,48.943977,48.908516,48.87611,48.517731,48.952759,50.54229,52.775623,55.844433,59.6581,65.261482,69.358215,73.375931,73.677872,79.665512,84.453049,87.685295,90.428505,94.042519,97.827156,98.808578,103.185768,104.106071,104.358154,104.393028,104.86927,105.210495,105.729057,105.903053,"5.7%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.90.co2fee25-d022318a,"BkWh",15.33405,17.031271,15.345647,16.223511,17.498127,33.364529,46.502892,52.55632,53.509602,53.733883,55.877537,58.808758,61.763844,64.601219,66.430786,68.560593,68.933853,77.121567,82.44072,87.519432,89.913704,91.274597,92.207741,95.148178,98.661873,101.196495,102.864357,103.520363,103.651245,109.727173,112.617661,113.217667,114.202057,114.714363,114.899261,"6.0%"
Distributed Generation,"Electricity: Electric Power Sector: Generation: Distributed Generation",62-AEO2018.91.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case,62-AEO2018.91.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.91.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003861,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $15 carbon allowance fee,62-AEO2018.91.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $25 carbon allowance fee,62-AEO2018.91.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Generation,"Electricity: Electric Power Sector: Generation: Total Generation",62-AEO2018.92.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case,62-AEO2018.92.ref2018-d121317a,"BkWh",235.941269,232.862579,241.650665,237.469879,237.127838,233.392395,234.548706,228.142914,220.616287,221.715378,221.518387,222.317215,225.887695,226.032196,223.024582,223.96376,232.778412,238.047256,238.574142,246.26355,249.461502,252.842773,254.291321,255.654785,258.280701,258.664764,261.00705,264.94104,270.123566,273.570801,277.553528,280.479523,283.001923,284.227173,285.550262,"0.6%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case with Clean Power Plan,62-AEO2018.92.ref_cpp-d121317a,"BkWh",235.941269,233.287628,240.832138,244.624649,234.527802,229.281891,230.482178,222.345139,224.959824,230.445114,235.07373,235.855087,232.53598,231.376511,233.117111,235.115295,240.243332,245.009415,246.366379,247.995255,253.025299,261.467743,263.775208,263.686035,263.042389,262.897766,265.309784,271.012421,281.479279,284.266754,284.606506,284.789551,286.210938,290.279419,293.98642,"0.7%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $15 carbon allowance fee,62-AEO2018.92.co2fee15-d022318a,"BkWh",235.941269,229.651337,238.170822,237.082382,226.279907,209.915115,231.992157,232.830475,231.798767,225.919952,214.838242,204.321472,205.895813,203.56485,204.537476,207.783325,213.919159,219.891525,224.894318,221.568619,229.276962,226.560196,228.894684,233.698639,233.507019,232.520203,234.760895,240.455353,241.207275,240.999847,239.978027,235.689117,229.978226,236.688202,233.46814,"0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $25 carbon allowance fee,62-AEO2018.92.co2fee25-d022318a,"BkWh",235.941269,233.695679,235.480515,231.247391,213.874084,208.580399,218.042084,223.816864,219.584137,221.87001,213.684921,197.31842,198.522293,200.001648,199.399612,202.2005,200.75531,211.760147,213.122803,217.618958,215.212097,214.591217,214.444092,216.737442,224.085724,229.384491,227.138702,229.876099,225.100922,231.076141,228.76532,226.865845,226.255066,221.097336,221.170776,"-0.2%"
Sales to Customers,"Electricity: Electric Power Sector: Generation: Sales to Customers",62-AEO2018.93.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case,62-AEO2018.93.ref2018-d121317a,"BkWh",235.796082,232.729141,241.517227,237.336441,236.9944,233.258957,234.415268,228.009476,220.482849,221.58194,221.384949,222.183777,225.754257,225.898758,222.891205,223.830383,232.645035,237.913879,238.440765,246.130173,249.328125,252.709396,254.157944,255.521408,258.147308,258.531372,260.873657,264.807648,269.990173,273.437408,277.420135,280.34613,282.86853,284.093781,285.41687,"0.6%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case with Clean Power Plan,62-AEO2018.93.ref_cpp-d121317a,"BkWh",235.796082,233.15419,240.6987,244.491211,234.394363,229.148453,230.34874,222.2117,224.826385,230.311676,234.940292,235.721649,232.402542,231.243073,232.983734,234.981918,240.109955,244.876038,246.233002,247.861877,252.891922,261.334351,263.641815,263.552643,262.908997,262.764374,265.176392,270.879028,281.345886,284.133362,284.473114,284.656158,286.077545,290.146027,293.853027,"0.7%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $15 carbon allowance fee,62-AEO2018.93.co2fee15-d022318a,"BkWh",235.796082,229.517899,238.037384,236.948944,226.146469,209.781677,231.858719,232.697037,231.665329,225.786514,214.704803,204.188034,205.762375,203.431412,204.404037,207.649887,213.785721,219.758087,224.76088,221.435181,229.143524,226.426758,228.761246,233.565201,233.373581,232.386765,234.627457,240.321915,241.073837,240.866409,239.844589,235.555679,229.844788,236.554764,233.334702,"0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $25 carbon allowance fee,62-AEO2018.93.co2fee25-d022318a,"BkWh",235.796082,233.562241,235.347076,231.113953,213.740646,208.44696,217.908646,223.683426,219.450699,221.736572,213.551483,197.184982,198.388855,199.86821,199.266174,202.067062,200.621872,211.626709,212.989365,217.485519,215.078659,214.457779,214.310654,216.604004,223.952286,229.251053,227.005264,229.742661,224.967484,230.942703,228.631882,226.732407,226.121628,220.963959,221.037399,"-0.2%"
Generation for Own Use,"Electricity: Electric Power Sector: Generation: Generation for Own Use",62-AEO2018.94.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case,62-AEO2018.94.ref2018-d121317a,"BkWh",0.145189,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,"-0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case with Clean Power Plan,62-AEO2018.94.ref_cpp-d121317a,"BkWh",0.145189,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,0.133388,"-0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $15 carbon allowance fee,62-AEO2018.94.co2fee15-d022318a,"BkWh",0.145189,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,"0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $25 carbon allowance fee,62-AEO2018.94.co2fee25-d022318a,"BkWh",0.145189,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133451,0.133388,0.133388,"-0.0%"
End-Use Sectors,,62-AEO2018.97.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Generation: Coal",62-AEO2018.98.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Coal": Reference case,62-AEO2018.98.ref2018-d121317a,"BkWh",0.857213,0.859656,0.856235,0.855743,0.855415,0.855154,0.854804,0.854301,0.853709,0.853039,0.852494,0.85211,0.851737,0.851451,0.851216,0.851068,0.850755,0.850266,0.849701,0.849037,0.848409,0.847665,0.846893,0.846174,0.845381,0.844551,0.84371,0.842787,0.841768,0.840694,0.839552,0.838448,0.837266,0.836049,0.834805,"-0.1%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.98.ref_cpp-d121317a,"BkWh",0.857213,0.859656,0.856336,0.855817,0.855424,0.855175,0.854784,0.854238,0.85361,0.852951,0.852443,0.852043,0.851678,0.851476,0.851373,0.851324,0.851113,0.850665,0.850081,0.849392,0.848735,0.847966,0.847157,0.846387,0.845558,0.844674,0.843782,0.842817,0.84176,0.840631,0.839438,0.83829,0.83707,0.835822,0.834559,"-0.1%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $15 carbon allowance fee,62-AEO2018.98.co2fee15-d022318a,"BkWh",0.857213,0.859656,0.856161,0.855732,0.855332,0.854925,0.8546,0.8542,0.853689,0.853028,0.852522,0.852244,0.852088,0.852152,0.852319,0.852568,0.852568,0.852286,0.85185,0.851256,0.850645,0.849895,0.849107,0.848383,0.847571,0.846756,0.845939,0.845037,0.844056,0.843035,0.841938,0.840885,0.83973,0.838526,0.837267,"-0.1%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $25 carbon allowance fee,62-AEO2018.98.co2fee25-d022318a,"BkWh",0.857213,0.859657,0.856223,0.855808,0.855382,0.854888,0.854553,0.854188,0.853711,0.853104,0.852561,0.852327,0.852298,0.852525,0.85293,0.853365,0.853516,0.853328,0.852937,0.85235,0.851752,0.850964,0.850146,0.849402,0.848559,0.847696,0.846828,0.845889,0.84488,0.843815,0.842673,0.841584,0.840411,0.839169,0.837863,"-0.1%"
Petroleum,"Electricity: End-Use Sectors: Generation: Petroleum",62-AEO2018.99.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case,62-AEO2018.99.ref2018-d121317a,"BkWh",0.000493,0.000525,0.000502,0.000508,0.000515,0.000523,0.000531,0.000537,0.000543,0.000548,0.000555,0.000564,0.000573,0.000584,0.000597,0.000611,0.000624,0.000635,0.000645,0.000655,0.000666,0.000676,0.000686,0.000698,0.000709,0.00072,0.000732,0.000744,0.000754,0.000764,0.000774,0.000785,0.000796,0.000807,0.000818,"1.4%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.99.ref_cpp-d121317a,"BkWh",0.000493,0.000525,0.000503,0.000508,0.000515,0.000523,0.000531,0.000537,0.000542,0.000547,0.000554,0.000563,0.000572,0.000585,0.000599,0.000614,0.000629,0.00064,0.000651,0.000661,0.000671,0.000681,0.000691,0.000701,0.000712,0.000723,0.000734,0.000744,0.000754,0.000763,0.000771,0.000782,0.000791,0.000801,0.000811,"1.3%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.99.co2fee15-d022318a,"BkWh",0.000493,0.000525,0.000502,0.000508,0.000514,0.000521,0.000529,0.000536,0.000543,0.000548,0.000555,0.000565,0.000577,0.000593,0.000611,0.000631,0.000649,0.000663,0.000677,0.000688,0.000701,0.000712,0.000723,0.000736,0.000748,0.000761,0.000775,0.000789,0.000802,0.000815,0.000828,0.000843,0.000857,0.000872,0.000886,"1.6%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.99.co2fee25-d022318a,"BkWh",0.000493,0.000525,0.000502,0.000508,0.000515,0.00052,0.000528,0.000536,0.000543,0.000549,0.000555,0.000566,0.00058,0.000598,0.000619,0.000642,0.000662,0.000678,0.000692,0.000705,0.000718,0.000729,0.00074,0.000753,0.000765,0.000778,0.000792,0.000805,0.000819,0.000832,0.000844,0.00086,0.000874,0.000889,0.000903,"1.7%"
Natural Gas,"Electricity: End-Use Sectors: Generation: Natural Gas",62-AEO2018.100.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case,62-AEO2018.100.ref2018-d121317a,"BkWh",0.480348,0.587879,0.676091,1.063944,1.176334,1.288969,1.403486,1.524678,1.652825,1.785106,1.921389,2.063713,2.211997,2.365638,2.524146,2.687319,2.852774,3.020922,3.191561,3.364915,3.54218,3.724753,3.91177,4.103817,4.299865,4.503801,4.715993,4.935555,5.171587,5.420259,5.683029,5.968134,6.276709,6.610418,6.976581,"7.8%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.100.ref_cpp-d121317a,"BkWh",0.480348,0.589451,0.682,1.07593,1.195874,1.31875,1.446395,1.580539,1.722792,1.870598,2.021472,2.178237,2.340906,2.508507,2.681174,2.85839,3.037859,3.220247,3.405251,3.594303,3.788847,3.989454,4.194804,4.405836,4.623741,4.858571,5.109358,5.378129,5.672996,5.994264,6.33423,6.702507,7.103252,7.538107,8.01445,"8.2%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.100.co2fee15-d022318a,"BkWh",0.488003,0.612588,0.721067,1.14224,1.300137,1.456262,1.614069,1.78029,1.959345,2.148901,2.349619,2.565542,2.797269,3.049799,3.321305,3.612627,3.922225,4.252799,4.606448,4.988191,5.406034,5.85277,6.331997,6.835832,7.370105,7.951922,8.578814,9.257081,9.988083,10.772466,11.60033,12.470616,13.382576,14.334574,15.331079,"10.2%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.100.co2fee25-d022318a,"BkWh",0.487454,0.623736,0.745971,1.194905,1.411943,1.629318,1.845731,2.081709,2.337601,2.618215,2.9213,3.251702,3.609605,3.99186,4.403954,4.848331,5.325241,5.833109,6.370298,6.941378,7.54948,8.195788,8.880924,9.603245,10.351607,11.153642,11.998124,12.890641,13.834398,14.825175,15.856627,16.930147,18.04553,19.197901,20.394743,"11.1%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels",62-AEO2018.101.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": Reference case,62-AEO2018.101.ref2018-d121317a,"BkWh",0.015387,0.021147,0.026907,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,"6.1%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.101.ref_cpp-d121317a,"BkWh",0.015387,0.021147,0.026907,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,"6.1%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": $15 carbon allowance fee,62-AEO2018.101.co2fee15-d022318a,"BkWh",0.015387,0.021147,0.026907,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,"6.1%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": $25 carbon allowance fee,62-AEO2018.101.co2fee25-d022318a,"BkWh",0.015387,0.021147,0.026907,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,0.148488,"6.1%"
Renewable Sources,"Electricity: End-Use Sectors: Generation: Renewable Sources",62-AEO2018.102.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Renewable Sources": Reference case,62-AEO2018.102.ref2018-d121317a,"BkWh",1.370958,1.456466,1.394575,1.412402,1.435367,1.460731,1.481231,1.498199,1.516683,1.53429,1.559942,1.591866,1.626549,1.667233,1.716269,1.77759,1.85105,1.939547,2.043836,2.162017,2.295451,2.438932,2.595847,2.768987,2.956182,3.155474,3.368362,3.593747,3.830344,4.08002,4.346817,4.633154,4.934481,5.255803,5.595007,"4.2%"
