"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-21&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-21~ref_cpp-d121317a.5-62-AEO2018.3-21~co2fee15-d022318a.5-62-AEO2018.3-21~co2fee25-d022318a.5-62-AEO2018.3-21&map=&sourcekey=1"
"Fri Sep 28 2018 10:41:54 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.87.ref_cpp-d121317a,"BkWh",42.0994,31.208035,39.263584,37.605831,21.78067,18.837214,22.13785,19.872152,18.486013,19.341791,19.890438,20.537069,24.134512,21.735809,23.226786,21.615406,19.665369,22.050032,20.34984,19.338566,20.330761,20.228264,21.217205,21.906338,19.978207,19.167366,20.702549,19.550184,16.832047,17.288851,16.916914,16.849562,17.066624,16.33692,16.131632,"-2.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.87.co2fee15-d022318a,"BkWh",42.0994,31.182022,38.870171,41.332527,33.944134,28.298279,26.192184,26.059944,26.176292,21.563503,21.143776,20.055727,22.231937,15.479324,12.524114,13.276666,11.919276,12.614769,12.195591,12.848864,11.684566,11.880082,12.736435,13.222162,12.381055,11.315388,11.626108,12.657481,12.61565,12.548262,13.00974,11.808041,11.583628,10.295422,9.775006,"-3.5%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.87.co2fee25-d022318a,"BkWh",42.0994,35.895546,44.889133,44.992638,44.315155,32.579006,29.850872,30.54874,28.584791,26.721689,25.19891,23.482342,23.895292,24.489004,9.554829,10.220272,9.512686,10.116379,10.703099,9.131571,9.316684,10.85766,11.09157,12.460634,12.290659,12.244141,11.333905,11.998209,11.572088,11.32107,10.547644,10.406683,10.108364,9.580228,9.543407,"-3.9%"
Nuclear,"Electricity: Electric Power Sector: Generation: Nuclear",62-AEO2018.88.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case,62-AEO2018.88.ref2018-d121317a,"BkWh",9.626,9.153863,9.434058,9.38133,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case with Clean Power Plan,62-AEO2018.88.ref_cpp-d121317a,"BkWh",9.626,9.153863,9.434058,9.38133,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $15 carbon allowance fee,62-AEO2018.88.co2fee15-d022318a,"BkWh",9.626,9.153863,9.434058,9.38133,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,7.742818,6.157187,6.157187,6.157187,6.157187,6.157187,6.157187,6.157187,"-1.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $25 carbon allowance fee,62-AEO2018.88.co2fee25-d022318a,"BkWh",9.626,9.153863,9.434058,9.38133,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,9.3286,7.742818,6.157187,6.157187,6.157187,6.157187,6.157187,6.157187,6.157187,"-1.2%"
Pumped Storage and Other,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other",62-AEO2018.89.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case,62-AEO2018.89.ref2018-d121317a,"BkWh",0.513108,0.101269,0.083443,0.065472,0.048449,0.032305,0.013315,-0.004015,-0.024428,-0.043405,-0.057455,-0.075963,-0.093993,-0.107096,-0.128504,-0.134528,-0.133314,-0.148139,-0.162275,-0.176632,-0.176228,-0.175656,-0.176035,-0.173778,-0.175578,-0.174277,-0.173662,-0.172481,-0.173249,-0.171135,-0.170095,-0.172178,-0.171769,-0.168822,-0.170206,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case with Clean Power Plan,62-AEO2018.89.ref_cpp-d121317a,"BkWh",0.513108,0.101269,0.083443,0.066036,0.048376,0.029303,0.013107,-0.00483,-0.019626,-0.036955,-0.054927,-0.073293,-0.083062,-0.102558,-0.122119,-0.137916,-0.130541,-0.129941,-0.144318,-0.143332,-0.15868,-0.161177,-0.159469,-0.158666,-0.175656,-0.19142,-0.190215,-0.190715,-0.188359,-0.187659,-0.189472,-0.188584,-0.187057,-0.185557,-0.188696,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $15 carbon allowance fee,62-AEO2018.89.co2fee15-d022318a,"BkWh",0.513108,0.101269,0.083443,0.065455,0.048473,0.02965,0.011624,-0.00606,-0.019436,-0.036626,-0.054078,-0.072366,-0.089518,-0.107095,-0.123222,-0.125698,-0.14163,-0.157641,-0.172322,-0.171269,-0.170929,-0.171281,-0.170888,-0.185504,-0.184215,-0.197269,-0.212842,-0.211726,-0.211022,-0.213317,-0.217052,-0.217615,-0.213892,-0.213758,-0.214673,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $25 carbon allowance fee,62-AEO2018.89.co2fee25-d022318a,"BkWh",0.513108,0.101269,0.083443,0.065455,0.048473,0.029639,0.011634,-0.006738,-0.019387,-0.036776,-0.056882,-0.074704,-0.089581,-0.108022,-0.109064,-0.124413,-0.140065,-0.13969,-0.138563,-0.137489,-0.139072,-0.137976,-0.13795,-0.135183,-0.135041,-0.133754,-0.1318,-0.131648,-0.132163,-0.132813,-0.136187,-0.138925,-0.132559,-0.136805,-0.134631,"- -"
Renewable Sources,"Electricity: Electric Power Sector: Generation: Renewable Sources",62-AEO2018.90.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case,62-AEO2018.90.ref2018-d121317a,"BkWh",161.774826,176.710815,161.961319,172.351715,196.861923,201.07933,201.339615,201.858383,202.171997,202.610901,202.68895,202.791931,203.606339,204.41188,204.983139,205.470474,205.446976,205.563766,205.78688,205.725571,205.853653,206.003586,205.90799,205.885941,206.149323,205.909454,208.814514,213.995285,215.390915,220.851181,228.923691,232.496658,232.836685,232.737244,232.803848,"0.8%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.90.ref_cpp-d121317a,"BkWh",161.774826,176.832932,161.949707,172.125183,199.427429,206.61731,207.440186,207.92662,208.183426,208.685822,208.775345,208.981567,208.963379,209.070099,209.626633,210.528381,210.655334,210.769638,210.967194,210.776688,210.774399,210.778091,210.7939,210.978394,210.983459,210.973572,211.133057,210.874847,218.132492,219.937943,220.0448,221.144577,222.697754,225.551773,226.752518,"0.8%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.90.co2fee15-d022318a,"BkWh",161.774826,176.710526,161.718781,172.382446,204.379654,228.696579,233.606888,234.347534,234.968521,235.574448,235.359894,235.66861,235.838272,252.725464,257.508972,261.064636,261.98587,262.086395,262.31485,262.415863,262.474457,262.52298,262.433472,262.980316,267.954071,272.333069,273.350037,276.248474,278.42392,278.787903,280.440216,281.204529,281.408356,281.583435,281.558197,"1.4%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.90.co2fee25-d022318a,"BkWh",161.774826,176.709671,162.078003,172.139053,204.40509,229.085953,234.160065,234.791473,235.418304,235.79425,236.725113,237.289581,237.608246,237.590088,266.078278,272.710449,276.502686,277.318298,277.293823,277.217133,277.059143,277.140106,276.936127,276.948395,278.82309,279.977295,281.730499,281.974518,282.785492,283.76709,283.833191,283.719543,283.224304,283.387848,284.630585,"1.5%"
Distributed Generation,"Electricity: Electric Power Sector: Generation: Distributed Generation",62-AEO2018.91.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case,62-AEO2018.91.ref2018-d121317a,"BkWh",0,0,0,0,0,0.002956,0.005261,0.009678,0.011704,0.015686,0.020621,0.027061,0.034154,0.041126,0.044873,0.051911,0.051911,0.051911,0.051911,0.051911,0.051911,0.051911,0.051911,0.051911,0.057621,0.063691,0.069415,0.075584,0.082059,0.088702,0.106758,0.125262,0.142666,0.160638,0.179196,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.91.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0.00261,0.004157,0.005312,0.006727,0.007393,0.010405,0.014908,0.020711,0.026492,0.029056,0.033559,0.033559,0.033559,0.033559,0.033559,0.033559,0.033559,0.038581,0.043745,0.048797,0.054195,0.059204,0.064714,0.070493,0.076434,0.082798,0.10066,0.117977,0.136102,0.155031,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $15 carbon allowance fee,62-AEO2018.91.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $25 carbon allowance fee,62-AEO2018.91.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Generation,"Electricity: Electric Power Sector: Generation: Total Generation",62-AEO2018.92.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case,62-AEO2018.92.ref2018-d121317a,"BkWh",277.775757,274.324921,268.605164,283.493317,295.858673,292.959503,288.835052,292.856171,285.849121,285.619751,286.968109,286.500702,287.925079,287.785797,287.711731,287.534149,287.1987,285.871368,283.817078,284.295197,285.475983,286.578552,286.739624,286.454224,287.691345,287.053497,288.199097,288.294769,289.355865,289.310547,293.983704,292.812286,292.07016,292.068665,292.205566,"0.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case with Clean Power Plan,62-AEO2018.92.ref_cpp-d121317a,"BkWh",277.775757,274.446289,268.487885,282.877747,295.652802,291.445099,293.707947,291.877808,290.190918,290.200348,291.485748,292.296326,295.855225,293.515625,295.50592,294.744415,292.888489,286.023865,284.454163,283.221191,283.910522,284.4935,285.608093,286.64209,284.854462,284.212891,283.225403,284.224335,286.556396,286.686279,286.82309,288.866852,288.452087,289.888855,290.308624,"0.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $15 carbon allowance fee,62-AEO2018.92.co2fee15-d022318a,"BkWh",277.775757,274.297882,267.862854,280.548828,291.360962,295.551941,288.432281,282.560211,281.997833,278.095612,277.825012,276.729553,277.909882,283.677826,283.542419,285.344757,284.828735,285.005951,284.143372,284.898743,283.793396,284.037079,284.804321,285.822266,289.956207,293.25647,294.568604,296.913757,297.462433,297.756744,299.866791,299.428833,299.411987,298.298981,297.752441,"0.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $25 carbon allowance fee,62-AEO2018.92.co2fee25-d022318a,"BkWh",277.775757,272.734009,268.725708,278.461548,279.253937,283.411835,284.59491,277.529877,273.78833,272.283813,271.671906,270.502136,271.218872,271.775879,285.329163,292.611328,295.680786,297.100708,297.664185,296.017181,296.042603,297.665405,297.695801,299.079895,300.78476,301.893738,302.738678,302.061371,300.860077,301.59021,300.879517,300.622162,299.834991,299.466156,300.674255,"0.3%"
Sales to Customers,"Electricity: Electric Power Sector: Generation: Sales to Customers",62-AEO2018.93.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case,62-AEO2018.93.ref2018-d121317a,"BkWh",277.376251,274.006012,268.292786,283.180939,295.546295,292.647125,288.522675,292.543793,285.536743,285.307373,286.655731,286.188324,287.612701,287.473419,287.399353,287.221771,286.886322,285.55899,283.5047,283.982819,285.163605,286.266174,286.427246,286.141846,287.378967,286.741119,287.886719,287.982391,289.043488,288.998169,293.671326,292.499908,291.757782,291.756287,291.893188,"0.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case with Clean Power Plan,62-AEO2018.93.ref_cpp-d121317a,"BkWh",277.376251,274.12738,268.175507,282.565369,295.340424,291.132721,293.395569,291.56543,289.87854,289.88797,291.17337,291.983948,295.542847,293.203247,295.193542,294.432037,292.576111,285.711487,284.141785,282.908813,283.598145,284.181122,285.295715,286.329712,284.542084,283.900513,282.913025,283.911957,286.244019,286.373901,286.510712,288.554474,288.139709,289.576477,289.996246,"0.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $15 carbon allowance fee,62-AEO2018.93.co2fee15-d022318a,"BkWh",277.376251,273.978973,267.550476,280.23645,291.048584,295.239563,288.119904,282.247833,281.685455,277.783234,277.512634,276.417175,277.597504,283.365448,283.230042,285.032379,284.516357,284.693573,283.830994,284.586365,283.481018,283.724701,284.491943,285.509888,289.643829,292.944092,294.256226,296.601379,297.150055,297.444366,299.554413,299.116455,299.099609,297.986603,297.440063,"0.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $25 carbon allowance fee,62-AEO2018.93.co2fee25-d022318a,"BkWh",277.376251,272.4151,268.41333,278.14917,278.941559,283.099457,284.282532,277.217499,273.475952,271.971436,271.359528,270.189758,270.906494,271.463501,285.016785,292.29895,295.368408,296.78833,297.351807,295.704803,295.730225,297.353027,297.383423,298.767517,300.472382,301.58136,302.4263,301.748993,300.547699,301.277832,300.567139,300.309784,299.522614,299.153778,300.361877,"0.3%"
Generation for Own Use,"Electricity: Electric Power Sector: Generation: Generation for Own Use",62-AEO2018.94.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case,62-AEO2018.94.ref2018-d121317a,"BkWh",0.399511,0.318889,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,"-0.1%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case with Clean Power Plan,62-AEO2018.94.ref_cpp-d121317a,"BkWh",0.399511,0.318889,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,"-0.1%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $15 carbon allowance fee,62-AEO2018.94.co2fee15-d022318a,"BkWh",0.399511,0.318889,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,"-0.1%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $25 carbon allowance fee,62-AEO2018.94.co2fee25-d022318a,"BkWh",0.399511,0.318889,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,0.312376,"-0.1%"
End-Use Sectors,,62-AEO2018.97.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Generation: Coal",62-AEO2018.98.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Coal": Reference case,62-AEO2018.98.ref2018-d121317a,"BkWh",2.131756,2.255228,2.07098,2.046127,2.060174,2.031374,1.984268,1.954219,1.934434,1.912808,1.88753,1.866855,1.843823,1.807225,1.788086,1.771031,1.751891,1.731076,1.715313,1.695324,1.674699,1.660608,1.628972,1.600176,1.576186,1.552872,1.529888,1.497878,1.465278,1.435337,1.402576,1.375952,1.350776,1.320286,1.287504,"-1.7%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.98.ref_cpp-d121317a,"BkWh",2.131756,2.255399,2.077904,2.049599,2.063612,2.032617,2.001622,1.951298,1.92168,1.914076,1.87653,1.848801,1.830649,1.793392,1.770928,1.7509,1.726785,1.70647,1.686827,1.666719,1.647766,1.630467,1.597147,1.568409,1.545229,1.519692,1.494962,1.465455,1.434666,1.403445,1.371137,1.342707,1.315746,1.286421,1.254573,"-1.8%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $15 carbon allowance fee,62-AEO2018.98.co2fee15-d022318a,"BkWh",2.131755,2.25615,2.052857,2.032073,2.089586,2.033036,1.964486,1.938595,1.910904,1.884461,1.860284,1.835885,1.812246,1.78522,1.759064,1.743136,1.727317,1.707483,1.692407,1.67583,1.656166,1.639445,1.610395,1.586131,1.562248,1.544103,1.517901,1.491138,1.461567,1.433201,1.406796,1.379409,1.353576,1.326074,1.295938,"-1.7%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $25 carbon allowance fee,62-AEO2018.98.co2fee25-d022318a,"BkWh",2.131755,2.256258,2.045467,2.018434,2.116888,2.042384,1.954453,1.925646,1.901881,1.880149,1.85224,1.827707,1.804436,1.777045,1.760575,1.743999,1.724236,1.709056,1.69389,1.676199,1.66372,1.644719,1.619369,1.595137,1.573335,1.551784,1.532424,1.501988,1.474249,1.443158,1.413852,1.389612,1.365042,1.334571,1.305854,"-1.6%"
Petroleum,"Electricity: End-Use Sectors: Generation: Petroleum",62-AEO2018.99.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case,62-AEO2018.99.ref2018-d121317a,"BkWh",0.037895,0.031012,0.023731,0.016667,0.016724,0.016725,0.0167,0.016698,0.01671,0.016721,0.016726,0.01674,0.01675,0.016738,0.016755,0.016777,0.016795,0.016812,0.016838,0.016857,0.016878,0.016913,0.016916,0.016924,0.016943,0.016964,0.016986,0.016989,0.016991,0.016998,0.016999,0.017016,0.017037,0.017045,0.017046,"-1.8%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.99.ref_cpp-d121317a,"BkWh",0.037895,0.031012,0.02374,0.016672,0.016729,0.016727,0.016724,0.016693,0.016692,0.016723,0.01671,0.016712,0.016729,0.016716,0.016727,0.016743,0.016753,0.016769,0.016787,0.016806,0.01683,0.016858,0.016856,0.016862,0.016881,0.016895,0.016911,0.016918,0.016921,0.016924,0.016925,0.016934,0.016947,0.016955,0.016955,"-1.8%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.99.co2fee15-d022318a,"BkWh",0.037895,0.031013,0.023707,0.016648,0.016764,0.016727,0.016672,0.016675,0.016676,0.016679,0.016685,0.016692,0.0167,0.016704,0.016709,0.016732,0.016756,0.016773,0.0168,0.016827,0.01685,0.01688,0.016886,0.016903,0.016921,0.016952,0.016968,0.016982,0.01699,0.017004,0.017022,0.017039,0.017061,0.017078,0.017089,"-1.8%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.99.co2fee25-d022318a,"BkWh",0.037895,0.031013,0.023698,0.01663,0.016801,0.01674,0.016658,0.016657,0.016663,0.016673,0.016673,0.016679,0.016688,0.016691,0.016713,0.016735,0.016752,0.016778,0.016805,0.016829,0.016866,0.016892,0.016906,0.016923,0.016946,0.016971,0.017002,0.017009,0.017024,0.017032,0.017044,0.01707,0.017096,0.017108,0.017124,"-1.8%"
Natural Gas,"Electricity: End-Use Sectors: Generation: Natural Gas",62-AEO2018.100.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case,62-AEO2018.100.ref2018-d121317a,"BkWh",1.690651,1.773042,1.802075,2.008757,2.059304,2.10541,2.15428,2.19157,2.212483,2.251489,2.293708,2.351162,2.410967,2.459531,2.522698,2.587036,2.660634,2.735323,2.813841,2.896204,2.98355,3.075821,3.166524,3.261039,3.368716,3.479219,3.59585,3.719288,3.84746,3.987709,4.127229,4.277455,4.432071,4.587979,4.750217,"3.0%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.100.ref_cpp-d121317a,"BkWh",1.690697,1.774026,1.80574,2.013729,2.067055,2.116002,2.174264,2.213164,2.236006,2.2863,2.331959,2.396459,2.462887,2.522148,2.588404,2.666059,2.749172,2.834248,2.925837,3.02075,3.12113,3.228859,3.331509,3.440764,3.563839,3.68834,3.817035,3.959924,4.10385,4.258769,4.412465,4.573848,4.742184,4.914019,5.088845,"3.2%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.100.co2fee15-d022318a,"BkWh",1.736134,1.822884,1.853689,2.067054,2.136853,2.193501,2.2556,2.33374,2.39468,2.451463,2.513674,2.594938,2.680725,2.769851,2.857527,2.957827,3.068308,3.18172,3.303788,3.428785,3.56085,3.695878,3.834087,3.978828,4.138983,4.30373,4.46949,4.651596,4.843386,5.046142,5.254537,5.469657,5.694287,5.926789,6.166355,"3.8%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.100.co2fee25-d022318a,"BkWh",1.735028,1.823709,1.85572,2.071163,2.154988,2.218478,2.286791,2.376781,2.475652,2.530209,2.60811,2.701723,2.805457,2.910058,3.017674,3.134336,3.264808,3.39223,3.540492,3.684853,3.837794,3.990626,4.146871,4.313292,4.489694,4.677461,4.874305,5.076422,5.292449,5.522922,5.763836,6.015706,6.274136,6.5373,6.810155,"4.1%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels",62-AEO2018.101.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": Reference case,62-AEO2018.101.ref2018-d121317a,"BkWh",0.003094,0.003577,0.004056,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,"0.6%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.101.ref_cpp-d121317a,"BkWh",0.003094,0.003577,0.004056,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,"0.6%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": $15 carbon allowance fee,62-AEO2018.101.co2fee15-d022318a,"BkWh",0.003094,0.003577,0.004056,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,"0.6%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": $25 carbon allowance fee,62-AEO2018.101.co2fee25-d022318a,"BkWh",0.003094,0.003577,0.004056,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,0.004303,"0.6%"
Renewable Sources,"Electricity: End-Use Sectors: Generation: Renewable Sources",62-AEO2018.102.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Renewable Sources": Reference case,62-AEO2018.102.ref2018-d121317a,"BkWh",6.492128,7.745581,8.868635,10.25645,11.381053,12.459239,13.399592,14.284101,15.227399,16.214876,17.272709,18.409071,19.598345,20.830349,22.136484,23.507158,24.877932,26.356451,27.90604,29.539062,31.187424,32.887383,34.658638,36.492401,38.405407,40.38509,42.436642,44.527847,46.753754,49.05608,51.470589,53.995495,56.617203,59.379604,62.215244,"6.5%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.102.ref_cpp-d121317a,"BkWh",6.492128,7.746078,8.871828,10.259689,11.385392,12.46814,13.410972,14.298499,15.245649,16.239164,17.330812,18.438837,19.64699,20.888788,22.205248,23.587774,25.025146,26.494839,28.076973,29.690693,31.359489,33.081612,34.875538,36.73008,38.665611,40.661602,42.747711,44.873951,47.142059,49.496761,51.946213,54.481777,57.118237,59.880917,62.745392,"6.5%"
