"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-5&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-5~ref_cpp-d121317a.5-62-AEO2018.3-5~co2fee15-d022318a.5-62-AEO2018.3-5~co2fee25-d022318a.5-62-AEO2018.3-5&map=&sourcekey=1"
"Fri Sep 28 2018 10:32:54 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.85.ref_cpp-d121317a,"BkWh",2.534312,6.442102,1.021855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044757,0.088465,0.088465,0.088465,0.088465,0.088465,0.088465,0.088465,0.088465,0.156893,0.19402,0.194036,0.194072,0.194217,0.194366,0.194505,0.194692,"-10.1%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $15 carbon allowance fee,62-AEO2018.85.co2fee15-d022318a,"BkWh",2.534312,5.299505,1.021855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $25 carbon allowance fee,62-AEO2018.85.co2fee25-d022318a,"BkWh",2.534312,5.499679,1.11032,0.005344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Petroleum,"Electricity: Electric Power Sector: Generation: Petroleum",62-AEO2018.86.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case,62-AEO2018.86.ref2018-d121317a,"BkWh",0.638344,0.136489,0.129887,0.011393,0.016073,0.016121,0.010164,0.010103,0.010029,0.01038,0.010308,0.010539,0.011187,0.011118,0.011122,0.011489,0.011432,0.011934,0.011633,0.012183,0.012224,0.012713,0.012256,0.012109,0.012404,0.012702,0.011583,0.012076,0.011965,0.011569,0.011069,0.010127,0.009848,0.009941,0.009922,"-7.6%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.86.ref_cpp-d121317a,"BkWh",0.638344,0.136489,0.130962,0.010626,0.016044,0.016135,0.007746,0.004757,0.009788,0.009853,0.009085,0.009734,0.009663,0.009784,0.010437,0.010168,0.008899,0.008955,0.010162,0.010394,0.010278,0.01073,0.011144,0.013135,0.013459,0.013881,0.014062,0.014984,0.015697,0.015859,0.015823,0.014998,0.016169,0.017028,0.017519,"-6.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.86.co2fee15-d022318a,"BkWh",0.638344,0.132755,0.130804,0.011376,0.01682,0.017161,0.010272,0.011001,0.010892,0.01094,0.010808,0.010766,0.010696,0.010674,0.011091,0.011188,0.010824,0.010723,0.010802,0.010547,0.009549,0.009655,0.008931,0.009108,0.008869,0.008597,0.007598,0.007792,0.007743,0.006895,0.006378,0.005629,0.005558,0.006244,0.008099,"-8.1%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.86.co2fee25-d022318a,"BkWh",0.638344,0.132718,0.130235,0.011404,0.017187,0.016869,0.009949,0.010669,0.010871,0.010919,0.010845,0.010764,0.010677,0.009786,0.009733,0.009869,0.009763,0.009771,0.009075,0.008858,0.009032,0.009017,0.008941,0.007868,0.006911,0.00665,0.008258,0.009673,0.009946,0.00913,0.010507,0.011508,0.016159,0.01652,0.017466,"-6.0%"
Natural Gas,"Electricity: Electric Power Sector: Generation: Natural Gas",62-AEO2018.87.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case,62-AEO2018.87.ref2018-d121317a,"BkWh",51.60157,36.313862,35.379604,43.418171,42.956108,45.7892,44.777298,45.6031,45.809166,45.045864,44.389641,43.982635,44.414932,43.551659,47.354038,49.424763,49.861961,48.082623,47.748302,47.566879,47.080975,48.33873,50.701897,50.573929,50.081573,50.37669,51.071751,51.21693,50.829342,51.325802,51.637814,52.105694,53.301357,53.70948,54.702,"1.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.87.ref_cpp-d121317a,"BkWh",51.601566,36.283646,35.252884,42.262466,41.270412,43.542469,41.654198,45.220016,44.790386,43.65353,43.87558,44.728268,44.255943,45.590553,47.098,49.186668,48.574924,47.549526,50.004604,49.704884,48.72723,46.886349,47.286686,47.68063,47.405102,47.172482,46.326443,47.548313,47.683811,47.590824,46.813438,48.20121,50.385532,50.733391,50.982571,"1.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.87.co2fee15-d022318a,"BkWh",51.60157,37.021564,35.013191,42.766171,46.362751,47.636845,47.058464,48.163532,47.929455,46.250778,46.207993,45.982353,45.133396,42.673019,44.774097,47.063389,45.691517,43.586174,43.413063,43.474026,44.025696,43.823143,45.773659,46.253357,46.160931,45.057068,43.799397,45.920074,42.732193,43.339081,40.910175,39.750572,38.03101,36.692665,34.889946,"-0.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.87.co2fee25-d022318a,"BkWh",51.601566,36.835335,34.948196,43.620243,41.463985,43.232914,43.692364,46.72533,44.791466,44.567139,44.326431,43.843658,42.999367,41.146866,41.314018,46.022629,44.289074,42.18457,37.626369,37.739826,37.691879,37.328064,41.355152,36.565979,36.890999,35.760036,31.936886,29.733355,28.786526,27.416037,25.152651,23.247536,21.13282,19.819624,18.637987,"-2.0%"
Nuclear,"Electricity: Electric Power Sector: Generation: Nuclear",62-AEO2018.88.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case,62-AEO2018.88.ref2018-d121317a,"BkWh",32.750999,31.75831,32.177788,30.229956,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,22.062449,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,"-1.8%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case with Clean Power Plan,62-AEO2018.88.ref_cpp-d121317a,"BkWh",32.750999,31.75831,32.177788,30.229956,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,22.062449,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,"-1.8%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $15 carbon allowance fee,62-AEO2018.88.co2fee15-d022318a,"BkWh",32.750999,31.75831,32.177788,30.229956,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,22.062449,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,17.543695,"-1.8%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $25 carbon allowance fee,62-AEO2018.88.co2fee25-d022318a,"BkWh",32.750999,31.75831,32.177788,30.229956,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,26.558432,22.062449,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.094807,17.543695,17.543695,17.543695,17.543695,17.543695,19.143845,19.378056,19.378056,19.378056,19.378056,21.233738,"-1.2%"
Pumped Storage and Other,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other",62-AEO2018.89.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case,62-AEO2018.89.ref2018-d121317a,"BkWh",1.19774,1.425304,1.425257,1.425257,1.425224,1.425245,1.425205,1.425205,1.425153,1.425144,1.425138,1.425136,1.425152,1.425149,1.425163,1.425188,1.42519,1.425175,1.424885,1.424861,1.424889,1.424906,1.424908,1.424905,1.424911,1.424919,1.424936,1.424929,1.424929,1.424925,1.42492,1.424926,1.424926,1.424928,1.424933,"-0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case with Clean Power Plan,62-AEO2018.89.ref_cpp-d121317a,"BkWh",1.19774,1.425304,1.425257,1.425257,1.425258,1.425244,1.425243,1.425127,1.425159,1.425182,1.425169,1.425159,1.425181,1.425186,1.425183,1.425178,1.425195,1.425198,1.425205,1.425197,1.425205,1.425205,1.407505,1.407422,1.407399,1.407596,1.407568,1.40763,1.407655,1.407758,1.407645,1.407693,1.407762,1.407714,1.407807,"-0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $15 carbon allowance fee,62-AEO2018.89.co2fee15-d022318a,"BkWh",1.19774,1.425304,1.425253,1.425257,1.425258,1.425246,1.425244,1.425128,1.425168,1.425148,1.425144,1.42514,1.425131,1.425178,1.425152,1.42517,1.425177,1.425165,1.425178,1.425188,1.425174,1.425196,1.425202,1.425207,1.425197,1.425202,1.425206,1.425224,1.425223,1.425212,1.407701,1.390146,1.372774,1.354459,1.337667,"-0.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $25 carbon allowance fee,62-AEO2018.89.co2fee25-d022318a,"BkWh",1.19774,1.425304,1.425253,1.425257,1.425258,1.42525,1.425243,1.4251,1.42513,1.425183,1.425175,1.425167,1.425159,1.42516,1.42516,1.425159,1.425183,1.425175,1.425172,1.425184,1.425184,1.425196,1.425201,1.425206,1.4252,1.407495,1.389893,1.373072,1.35563,1.337352,1.320646,1.303101,1.283946,1.266105,1.248803,"-0.4%"
Renewable Sources,"Electricity: Electric Power Sector: Generation: Renewable Sources",62-AEO2018.90.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case,62-AEO2018.90.ref2018-d121317a,"BkWh",15.194652,15.533488,14.623072,15.208091,15.724142,15.72545,15.725858,15.724991,15.739688,15.72712,15.728004,15.87777,16.094671,16.09429,16.122303,16.109755,16.101368,16.101486,16.123411,16.126223,16.11981,16.197701,16.222216,16.216146,16.36058,16.360638,16.348051,16.308876,16.311569,16.200705,16.143789,16.282768,16.554619,16.60335,16.644297,"0.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.90.ref_cpp-d121317a,"BkWh",15.194652,15.533441,14.622994,15.208092,15.724632,15.724012,15.723475,15.733382,15.740257,15.746429,15.738454,15.731421,15.735182,15.821945,16.119781,16.108986,15.738268,16.088341,16.117409,16.120487,16.114901,16.111385,16.113888,16.105328,16.121656,16.13236,16.12517,16.115736,16.297937,16.297495,16.268904,16.219957,16.247318,16.135275,16.04426,"0.1%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.90.co2fee15-d022318a,"BkWh",15.194652,15.528859,14.62305,15.208095,16.078739,16.073153,16.088726,16.09889,16.096771,16.076172,16.081257,16.085112,16.091719,16.095232,16.118668,16.607264,16.793648,16.919088,16.917303,16.990797,17.335043,17.333656,20.612911,21.587585,21.613651,22.58609,22.587923,25.807894,26.636086,27.868797,28.248247,28.451967,28.586678,28.617504,28.11529,"1.8%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.90.co2fee25-d022318a,"BkWh",15.194652,15.537152,14.62671,15.209058,16.075195,16.062222,16.087938,16.098749,16.222059,16.237064,16.237104,16.232155,16.231213,17.022524,17.961132,18.095499,18.210144,18.71962,24.534859,26.032097,26.16432,26.189837,29.385345,30.167685,31.286068,31.574341,31.563906,31.637499,31.682297,31.783148,31.83424,31.966965,32.028538,32.019894,32.356651,"2.2%"
Distributed Generation,"Electricity: Electric Power Sector: Generation: Distributed Generation",62-AEO2018.91.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case,62-AEO2018.91.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0.000774,0.000774,0.001582,0.00242,0.003494,0.004519,0.005193,0.007273,0.010469,0.013438,0.017174,0.020409,0.024102,0.027384,0.032209,0.03748,0.041508,0.055542,0.069518,0.086338,0.101626,0.121238,0.139338,0.161749,0.183229,0.201645,0.216338,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.91.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455,0.000654,0.000793,0.001671,0.002047,0.00361,0.00493,0.007165,0.009723,0.012393,0.016552,0.020055,0.023857,0.027282,0.031271,0.034254,0.043557,0.05392,0.06882,0.084505,0.098534,0.113884,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $15 carbon allowance fee,62-AEO2018.91.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $25 carbon allowance fee,62-AEO2018.91.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Generation,"Electricity: Electric Power Sector: Generation: Total Generation",62-AEO2018.92.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case,62-AEO2018.92.ref2018-d121317a,"BkWh",103.91761,91.60955,84.757462,90.29287,86.679985,89.51445,88.496956,89.321823,89.543236,88.767708,88.113106,87.856926,88.507866,87.645164,86.980278,84.161736,84.593689,82.886002,82.508675,82.443726,81.950729,83.290085,85.682114,85.553215,85.658501,85.968033,86.663383,86.786789,86.417114,86.822121,87.073044,87.617424,89.10614,89.589615,90.633171,"-0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case with Clean Power Plan,62-AEO2018.92.ref_cpp-d121317a,"BkWh",103.91761,91.579285,84.631737,89.136398,84.994774,87.266296,85.369087,88.941711,88.524017,87.393425,87.606728,88.453011,87.984398,89.406357,86.716507,83.826599,82.843765,82.168877,84.700546,84.449158,83.46804,81.626663,82.014893,82.406342,82.599838,82.382332,81.532684,82.818527,83.177071,83.093224,82.297501,83.650581,85.879349,86.130142,86.304428,"-0.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $15 carbon allowance fee,62-AEO2018.92.co2fee15-d022318a,"BkWh",103.91761,91.166298,84.391945,89.640846,90.442001,91.710838,91.141144,92.256981,92.020721,90.321472,90.28363,90.061806,89.219376,86.762535,84.391457,82.20182,81.015968,79.035957,78.861153,78.995361,79.890266,79.686462,84.915512,86.370064,86.752335,86.620651,85.363823,90.704681,88.34494,90.183685,88.116196,87.142006,85.539711,84.214569,81.894699,"-0.3%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $25 carbon allowance fee,62-AEO2018.92.co2fee25-d022318a,"BkWh",103.91761,91.188499,84.418503,90.501259,85.540054,87.295685,87.773918,90.818283,89.007965,88.798737,88.557991,88.070183,87.224838,86.162766,82.772491,82.647957,81.028969,79.433945,80.690277,82.300766,82.385223,82.046921,89.269447,85.261543,87.152878,86.292213,82.442635,80.297295,79.378098,79.689514,77.696098,75.907166,73.839523,72.500198,73.494644,"-0.7%"
Sales to Customers,"Electricity: Electric Power Sector: Generation: Sales to Customers",62-AEO2018.93.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case,62-AEO2018.93.ref2018-d121317a,"BkWh",103.14286,90.336807,83.484947,89.020355,85.407913,88.242378,87.225037,88.049904,88.271317,87.495789,86.841187,86.585007,87.235947,86.373245,85.708359,82.889816,83.32177,81.614082,81.236755,81.171806,80.6978,82.05748,84.449509,84.32061,84.425896,84.735428,85.430779,85.554184,85.184509,85.589516,85.840439,86.384819,87.873535,88.35701,89.400566,"-0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case with Clean Power Plan,62-AEO2018.93.ref_cpp-d121317a,"BkWh",103.14286,90.306541,83.359222,87.863884,83.722702,85.994225,84.097015,87.688782,87.271347,86.140755,86.354057,87.20034,86.731728,88.153687,85.463837,82.573929,81.591095,80.916206,83.447876,83.196487,82.21537,80.394325,80.782555,81.174004,81.3675,81.149994,80.300346,81.586189,81.944733,81.860886,81.065163,82.418243,84.647011,84.897804,85.07209,"-0.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $15 carbon allowance fee,62-AEO2018.93.co2fee15-d022318a,"BkWh",103.14286,89.893555,83.119431,88.368332,89.16993,90.438766,89.869072,91.004051,90.768051,89.068802,89.03096,88.809135,87.987038,85.530197,83.159119,80.969482,79.78363,77.803619,77.628815,77.763023,78.657928,78.454124,83.683174,85.137726,85.520157,85.388474,84.131645,89.472504,87.112762,88.951508,86.884575,85.910385,84.30809,82.982948,80.663078,"-0.3%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $25 carbon allowance fee,62-AEO2018.93.co2fee25-d022318a,"BkWh",103.14286,89.915756,83.145988,89.228745,84.267982,86.023613,86.501846,89.546524,87.736465,87.546227,87.305481,86.817673,85.992661,84.930588,81.540314,81.415779,79.796791,78.201767,79.458099,81.068588,81.153046,80.814743,88.037827,84.029922,85.921257,85.060593,81.211014,79.065674,78.146477,78.457893,76.464478,74.675545,72.607903,71.268578,72.263023,"-0.7%"
Generation for Own Use,"Electricity: Electric Power Sector: Generation: Generation for Own Use",62-AEO2018.94.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case,62-AEO2018.94.ref2018-d121317a,"BkWh",0.774749,1.272742,1.272514,1.272514,1.272072,1.272072,1.271923,1.271923,1.271923,1.271923,1.271923,1.271923,1.271923,1.271923,1.271923,1.271923,1.271923,1.271923,1.271923,1.271923,1.252933,1.232606,1.232606,1.232606,1.232606,1.232606,1.232606,1.232606,1.232606,1.232606,1.232606,1.232606,1.232606,1.232606,1.232606,"-0.1%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case with Clean Power Plan,62-AEO2018.94.ref_cpp-d121317a,"BkWh",0.774749,1.272742,1.272514,1.272514,1.272072,1.272072,1.272072,1.252933,1.252669,1.252669,1.252669,1.252669,1.252669,1.252669,1.252669,1.252669,1.252669,1.252669,1.252669,1.252669,1.252669,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,"-0.1%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $15 carbon allowance fee,62-AEO2018.94.co2fee15-d022318a,"BkWh",0.774749,1.272742,1.272514,1.272514,1.272072,1.272072,1.272072,1.252933,1.252669,1.252669,1.252669,1.252669,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232342,1.232183,1.232183,1.232183,1.232183,1.232183,1.232183,1.231623,1.231623,1.231623,1.231623,1.231623,"-0.1%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $25 carbon allowance fee,62-AEO2018.94.co2fee25-d022318a,"BkWh",0.774749,1.272742,1.272514,1.272514,1.272072,1.272072,1.272072,1.271764,1.2715,1.25251,1.25251,1.25251,1.232183,1.232183,1.232183,1.232183,1.232183,1.232183,1.232183,1.232183,1.232183,1.232183,1.231623,1.231623,1.231623,1.231623,1.231623,1.231623,1.231623,1.231623,1.231623,1.231623,1.231623,1.231623,1.231623,"-0.1%"
End-Use Sectors,,62-AEO2018.97.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Generation: Coal",62-AEO2018.98.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Coal": Reference case,62-AEO2018.98.ref2018-d121317a,"BkWh",0.011601,0.012149,0.011381,0.011271,0.011197,0.011139,0.01106,0.010947,0.010814,0.010664,0.010542,0.010456,0.010372,0.010308,0.010255,0.010222,0.010151,0.010042,0.009915,0.009766,0.009625,0.009458,0.009285,0.009123,0.008945,0.008759,0.008571,0.008364,0.008135,0.007894,0.007638,0.00739,0.007124,0.006851,0.006572,"-1.8%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.98.ref_cpp-d121317a,"BkWh",0.011601,0.012149,0.011404,0.011287,0.011199,0.011143,0.011056,0.010933,0.010792,0.010644,0.01053,0.01044,0.010359,0.010313,0.01029,0.010279,0.010232,0.010131,0.01,0.009846,0.009698,0.009526,0.009344,0.009171,0.008985,0.008787,0.008587,0.00837,0.008133,0.00788,0.007612,0.007354,0.00708,0.0068,0.006517,"-1.9%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $15 carbon allowance fee,62-AEO2018.98.co2fee15-d022318a,"BkWh",0.011601,0.012149,0.011365,0.011268,0.011179,0.011087,0.011014,0.010925,0.01081,0.010661,0.010548,0.010486,0.010451,0.010465,0.010502,0.010558,0.010558,0.010495,0.010397,0.010264,0.010127,0.009958,0.009782,0.009619,0.009437,0.009254,0.009071,0.008868,0.008648,0.008419,0.008173,0.007937,0.007678,0.007407,0.007125,"-1.6%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $25 carbon allowance fee,62-AEO2018.98.co2fee25-d022318a,"BkWh",0.011601,0.012149,0.011378,0.011285,0.01119,0.011079,0.011004,0.010922,0.010815,0.010679,0.010557,0.010504,0.010498,0.010549,0.01064,0.010737,0.010771,0.010729,0.010641,0.010509,0.010375,0.010198,0.010015,0.009848,0.009659,0.009465,0.00927,0.00906,0.008833,0.008594,0.008338,0.008093,0.00783,0.007552,0.007258,"-1.5%"
Petroleum,"Electricity: End-Use Sectors: Generation: Petroleum",62-AEO2018.99.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case,62-AEO2018.99.ref2018-d121317a,"BkWh",0.058541,0.056749,0.056554,0.056599,0.056661,0.05673,0.056795,0.056849,0.056896,0.056938,0.056995,0.057071,0.057152,0.057246,0.057351,0.057471,0.05758,0.057673,0.057763,0.057845,0.057938,0.058021,0.058106,0.058205,0.058299,0.058395,0.058497,0.058593,0.058681,0.058767,0.058847,0.058943,0.059032,0.059123,0.059219,"0.1%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.99.ref_cpp-d121317a,"BkWh",0.058541,0.056749,0.056563,0.056606,0.056661,0.056732,0.056793,0.056843,0.056887,0.05693,0.05699,0.057064,0.057146,0.057249,0.057368,0.0575,0.057621,0.057721,0.057809,0.05789,0.057981,0.058062,0.058168,0.05826,0.05835,0.058464,0.058583,0.058697,0.058803,0.058904,0.058998,0.059109,0.059214,0.05932,0.059433,"0.1%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.99.co2fee15-d022318a,"BkWh",0.058541,0.056749,0.056548,0.056599,0.056653,0.05671,0.056777,0.056839,0.056894,0.056937,0.056998,0.057085,0.057188,0.057321,0.057472,0.05764,0.057789,0.057913,0.058026,0.058126,0.05823,0.058321,0.058439,0.058572,0.0587,0.058836,0.058979,0.059119,0.059254,0.059392,0.059525,0.059678,0.059823,0.05997,0.060118,"0.2%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.99.co2fee25-d022318a,"BkWh",0.058541,0.056749,0.056553,0.056605,0.056658,0.056707,0.056772,0.056838,0.056896,0.056945,0.057002,0.057093,0.05721,0.057361,0.057539,0.05773,0.057899,0.058037,0.058184,0.058313,0.058448,0.058564,0.058683,0.058818,0.058947,0.05908,0.059246,0.05941,0.059596,0.059781,0.059987,0.060214,0.060436,0.060632,0.060851,"0.2%"
Natural Gas,"Electricity: End-Use Sectors: Generation: Natural Gas",62-AEO2018.100.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case,62-AEO2018.100.ref2018-d121317a,"BkWh",2.41957,2.534942,2.600621,2.7046,2.842353,2.981501,3.133571,3.300117,3.48641,3.68766,3.907632,4.14503,4.397121,4.666142,4.962269,5.276647,5.600104,5.93676,6.28413,6.6459,7.023619,7.414167,7.820788,8.241447,8.672069,9.121561,9.588002,10.073864,10.579682,11.104719,11.633208,12.171868,12.719244,13.276509,13.849864,"5.3%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.100.ref_cpp-d121317a,"BkWh",2.440068,2.556662,2.626509,2.735121,2.877121,3.022481,3.186792,3.375148,3.585909,3.822194,4.085928,4.371012,4.679371,5.01074,5.361628,5.738037,6.115548,6.523085,6.946238,7.376477,7.82792,8.290776,8.779688,9.261523,9.755891,10.284783,10.829155,11.394201,11.988832,12.612395,13.242899,13.882288,14.526997,15.181976,15.851377,"5.7%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.100.co2fee15-d022318a,"BkWh",2.4384,2.567482,2.651585,2.787863,2.974391,3.169961,3.380699,3.608525,3.856912,4.121691,4.403824,4.720742,5.051958,5.41693,5.802826,6.211364,6.631909,7.066662,7.518035,7.986454,8.47375,8.986205,9.520785,10.082018,10.670518,11.284634,11.911738,12.568345,13.258773,13.97897,14.715176,15.470727,16.235525,17.01461,17.809744,"6.0%"
