"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-16&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-16~ref_cpp-d121317a.5-62-AEO2018.3-16~co2fee15-d022318a.5-62-AEO2018.3-16~co2fee25-d022318a.5-62-AEO2018.3-16&map=&sourcekey=1"
"Fri Sep 28 2018 10:40:03 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $15 carbon allowance fee,62-AEO2018.85.co2fee15-d022318a,"BkWh",80.10405,48.911057,52.554131,41.067417,26.982635,17.967703,11.024622,11.961288,12.45121,4.601495,3.704298,5.213334,5.395808,3.928954,2.332637,2.845872,2.001628,1.620202,1.644203,1.262813,0.787484,0.820417,0.858822,0.715821,0.473581,0.478896,0.479347,0.47982,0.480324,0.48084,0.481382,0.482023,0.140862,0.140861,0.14086,"-16.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $25 carbon allowance fee,62-AEO2018.85.co2fee25-d022318a,"BkWh",80.10405,50.068966,54.603134,40.590878,17.315458,14.641952,10.906707,11.033684,5.645394,1.785132,0.362331,0.148087,0.140871,0.140871,0.140871,0.140871,0.140871,0.14087,0.14087,0.140869,0.140869,0.140868,0.140868,0.140867,0.140866,0.140866,0.140865,0.140865,0.140864,0.140863,0.140862,0.140861,0.140861,0.14086,0.14086,"-16.3%"
Petroleum,"Electricity: Electric Power Sector: Generation: Petroleum",62-AEO2018.86.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case,62-AEO2018.86.ref2018-d121317a,"BkWh",0.773381,1.459844,1.455571,1.418978,1.428249,1.390416,1.345407,1.40558,1.462099,1.325354,0.907471,0.561768,0.439202,0.408019,0.357555,0.354066,0.352303,0.318554,0.308057,0.30781,0.308042,0.308621,0.240203,0.239985,0.233728,0.22478,0.206068,0.208914,0.234209,0.237793,0.235873,0.231364,0.23645,0.244741,0.23991,"-5.3%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.86.ref_cpp-d121317a,"BkWh",0.773381,1.460993,1.456161,1.408244,1.412857,1.38615,1.32667,1.375533,1.474737,1.323505,0.931926,0.593913,0.446955,0.396907,0.337171,0.336364,0.342729,0.320388,0.315503,0.314397,0.301481,0.299419,0.227809,0.226447,0.227317,0.225807,0.228596,0.223866,0.217168,0.209438,0.199304,0.199215,0.201968,0.195928,0.199342,"-5.9%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.86.co2fee15-d022318a,"BkWh",0.773381,1.449835,1.447318,1.40767,1.34901,1.311096,1.283448,1.284386,1.286356,1.100028,0.684192,0.340693,0.221191,0.184763,0.13039,0.132599,0.129511,0.097528,0.095366,0.093926,0.089259,0.091843,0.021357,0.018994,0.016728,0.013984,0.013885,0.014076,0.015872,0.014488,0.015811,0.015746,0.014404,0.014778,0.017414,"-12.5%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.86.co2fee25-d022318a,"BkWh",0.773381,1.454264,1.455964,1.405928,1.31022,1.298001,1.282984,1.280723,1.258994,1.088684,0.671282,0.319465,0.199234,0.166118,0.118604,0.118069,0.119963,0.087493,0.086268,0.086496,0.086182,0.085428,0.023743,0.021894,0.021087,0.021949,0.011809,0.01376,0.014984,0.015743,0.017245,0.042413,0.049255,0.048391,0.049816,"-9.7%"
Natural Gas,"Electricity: Electric Power Sector: Generation: Natural Gas",62-AEO2018.87.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case,62-AEO2018.87.ref2018-d121317a,"BkWh",95.068169,77.35276,80.763702,94.82386,96.233299,103.545509,115.743866,107.388527,109.526985,110.32814,113.953522,115.237633,117.682182,119.310524,122.716698,127.373009,128.56926,129.283249,131.496368,135.240494,141.70314,147.466873,144.247421,146.535736,147.112106,148.867355,156.24881,158.208649,154.508087,157.470581,159.378372,162.229111,166.854294,167.07608,173.317307,"2.5%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.87.ref_cpp-d121317a,"BkWh",95.068169,77.06337,80.613365,96.780518,97.188988,102.281746,117.411133,113.786461,112.861771,118.634315,116.709602,117.332657,128.29509,135.149246,139.938324,140.749008,136.996902,134.320938,140.361542,143.460785,143.17601,143.96051,147.164764,146.806442,147.172745,151.157715,154.528107,157.498001,158.510941,161.841064,169.308029,169.786255,167.224472,170.651031,169.917374,"2.4%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.87.co2fee15-d022318a,"BkWh",95.068169,79.43293,77.793053,95.397942,110.120956,113.962418,119.011391,118.612946,119.59951,130.618149,140.860321,144.115311,152.972275,155.296036,149.677307,152.962036,155.864197,156.02124,155.002975,154.781525,147.872696,147.67276,142.912827,139.122925,136.584671,142.885544,142.890839,142.934418,142.988876,144.110947,139.10936,139.378784,140.23616,139.912903,133.26828,"1.6%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.87.co2fee25-d022318a,"BkWh",95.068161,78.265083,77.692566,98.420799,119.995094,125.938988,128.235611,127.727654,127.203232,131.63446,134.169128,138.448883,146.005493,145.486938,144.468094,142.05098,139.725281,133.938721,129.727173,126.054527,126.759377,125.226059,119.355171,122.798988,122.016609,124.221924,111.232208,107.632835,105.98896,98.183098,89.238235,77.839157,69.590759,59.654137,61.917427,"-0.7%"
Nuclear,"Electricity: Electric Power Sector: Generation: Nuclear",62-AEO2018.88.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case,62-AEO2018.88.ref2018-d121317a,"BkWh",126.889999,124.088951,125.759857,125.056961,124.354057,124.354019,124.354057,124.354057,118.597359,118.597366,118.597359,118.597374,119.298744,119.999634,120.700554,120.700546,120.700531,120.700546,120.700531,120.700546,120.700546,121.606178,122.527588,123.433228,124.504257,124.504257,124.504257,124.504257,124.504257,124.504257,124.504257,124.504257,124.504265,124.504265,124.504265,"0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case with Clean Power Plan,62-AEO2018.88.ref_cpp-d121317a,"BkWh",126.889999,124.088951,125.759842,125.056946,124.354034,124.354019,124.35405,124.354034,118.597351,118.597343,118.597366,118.597359,119.298737,119.999657,120.700562,120.700546,120.700546,120.700546,120.700539,120.700539,120.700546,121.606171,122.527588,123.433228,124.504257,124.504257,124.504257,124.504257,124.504257,124.504257,124.504257,124.504257,124.50425,124.504257,124.50425,"0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $15 carbon allowance fee,62-AEO2018.88.co2fee15-d022318a,"BkWh",126.889999,124.088928,125.759872,125.056938,124.354027,124.354042,124.354057,124.354057,124.354057,124.354057,124.354042,124.354057,125.055412,125.756332,126.457245,126.457245,126.457245,126.457245,126.457245,126.457245,126.457245,127.362846,128.284286,129.189926,130.260925,130.260941,130.260941,130.260956,130.260925,130.260941,130.260941,130.260941,130.260941,131.975494,141.564667,"0.4%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $25 carbon allowance fee,62-AEO2018.88.co2fee25-d022318a,"BkWh",126.889999,124.088936,125.75985,125.056946,124.354057,124.354057,124.354034,124.354057,124.354057,124.354057,124.354019,124.354027,125.055405,125.756332,126.457245,126.457245,126.457245,126.457245,126.457222,126.457207,126.457214,127.362846,128.284271,129.189896,130.260956,131.887085,145.015259,151.559036,155.583832,162.11615,176.583969,193.537354,210.310577,228.690048,234.35611,"1.9%"
Pumped Storage and Other,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other",62-AEO2018.89.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case,62-AEO2018.89.ref2018-d121317a,"BkWh",-1.12064,-0.845768,-0.845766,-0.845761,-0.845761,-0.845762,-0.845761,-0.845763,-0.845762,-0.845762,-0.845763,-0.845762,-0.845762,-0.845762,-0.845762,-0.845762,-0.845759,-0.84576,-0.845759,-0.845759,-0.845759,-0.845759,-0.845759,-0.845758,-0.845759,-0.845761,-0.862487,-0.879167,-0.895621,-0.895607,-0.895245,-0.894839,-0.894878,-0.896124,-0.896286,"0.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case with Clean Power Plan,62-AEO2018.89.ref_cpp-d121317a,"BkWh",-1.12064,-0.845768,-0.845766,-0.845761,-0.84576,-0.845761,-0.84576,-0.845761,-0.845762,-0.845762,-0.845762,-0.845762,-0.84576,-0.84576,-0.845761,-0.845761,-0.84576,-0.84576,-0.84576,-0.862266,-0.878689,-0.895426,-0.910673,-0.929249,-0.929015,-0.945413,-0.961345,-0.961072,-0.961135,-0.961361,-0.961995,-0.960621,-0.961089,-0.960555,-0.961669,"0.4%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $15 carbon allowance fee,62-AEO2018.89.co2fee15-d022318a,"BkWh",-1.12064,-0.845768,-0.845766,-0.845761,-0.84576,-0.84576,-0.84576,-0.84576,-0.845762,-0.862708,-0.879929,-0.896368,-0.912343,-0.929306,-0.947662,-0.962848,-0.979502,-0.993726,-1.006853,-1.0222,-1.022949,-1.035996,-1.050474,-1.066304,-1.08359,-1.103045,-1.103295,-1.120738,-1.136713,-1.152066,-1.17166,-1.167586,-1.166685,-1.165874,-1.16794,"1.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $25 carbon allowance fee,62-AEO2018.89.co2fee25-d022318a,"BkWh",-1.12064,-0.845768,-0.845766,-0.845761,-0.84576,-0.84576,-0.84576,-0.845761,-0.845762,-0.862703,-0.879323,-0.895872,-0.912526,-0.928506,-0.944745,-0.960049,-0.975575,-0.992534,-1.008867,-1.02019,-1.020203,-1.036822,-1.051137,-1.051355,-1.067786,-1.070143,-1.072799,-1.087672,-1.089653,-1.089007,-1.088402,-1.104496,-1.121041,-1.120964,-1.11819,"0.8%"
Renewable Sources,"Electricity: Electric Power Sector: Generation: Renewable Sources",62-AEO2018.90.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case,62-AEO2018.90.ref2018-d121317a,"BkWh",13.622707,15.102741,15.658889,29.76071,33.560825,33.609241,33.613033,33.608925,33.814625,34.04631,34.406658,34.579723,34.963085,35.09338,35.11834,35.107571,35.1684,37.860737,41.933315,46.397293,48.821114,49.292458,49.45805,49.496399,49.408112,50.057201,50.573406,50.675377,50.315113,50.345787,49.964088,50.496895,51.192841,51.141991,50.959229,"3.8%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.90.ref_cpp-d121317a,"BkWh",13.622707,15.103619,15.65887,30.852221,34.958401,34.980381,34.982754,34.973038,34.943901,34.931541,34.936573,34.941715,35.446716,35.444641,35.506931,36.714508,39.817543,43.832039,45.548805,47.614494,51.047977,51.834766,51.795673,51.871117,51.896648,51.949951,51.972408,51.890026,51.732796,51.942886,51.738079,51.532284,51.595119,51.996082,54.58836,"4.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.90.co2fee15-d022318a,"BkWh",13.622707,15.094852,15.652514,31.417492,39.577492,40.102886,40.734226,40.870506,44.522186,47.738331,52.103271,54.188751,55.144093,55.7272,55.653053,58.363228,58.767326,58.906219,61.484528,63.27446,65.738663,71.650368,75.909882,78.008751,79.945915,82.751747,83.531685,84.004555,84.475479,86.185387,96.686958,99.503258,100.947777,102.350769,103.45594,"6.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.90.co2fee25-d022318a,"BkWh",13.622707,15.098451,15.658894,28.521511,36.335602,36.998741,37.537643,37.697868,42.971531,48.854668,58.103722,63.981823,66.410385,68.943077,69.709976,71.750237,73.840767,75.779716,79.281372,82.72213,84.853065,85.943512,86.430351,85.932869,86.598473,86.459427,85.793098,85.955345,86.170319,85.906784,85.372993,84.945152,84.987167,84.382866,84.680725,"5.4%"
Distributed Generation,"Electricity: Electric Power Sector: Generation: Distributed Generation",62-AEO2018.91.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case,62-AEO2018.91.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008665,0.017732,0.026927,0.036416,0.046034,0.05641,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.91.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009069,0.018446,0.02836,0.038335,0.048892,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $15 carbon allowance fee,62-AEO2018.91.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $25 carbon allowance fee,62-AEO2018.91.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Generation,"Electricity: Electric Power Sector: Generation: Total Generation",62-AEO2018.92.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case,62-AEO2018.92.ref2018-d121317a,"BkWh",315.337677,268.60553,277.395386,294.052399,302.100342,299.525085,300.141724,307.530334,318.417175,324.169556,327.744812,329.501831,332.280914,334.706207,337.920227,341.748138,342.903992,345.450043,349.023285,357.199585,365.98053,373.168945,371.185181,374.328552,374.331512,374.823975,378.069305,381.194336,383.665161,387.529694,388.574615,391.425812,397.560242,399.516357,404.025177,"1.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case with Clean Power Plan,62-AEO2018.92.ref_cpp-d121317a,"BkWh",315.337677,268.603485,277.245605,294.527832,300.638397,298.80661,298.695068,307.980957,326.229492,332.842987,336.599182,339.934204,345.034149,347.614441,348.834839,350.775238,351.748505,354.124695,359.580078,363.490112,366.757812,368.919586,371.561432,372.529907,373.954132,376.658295,378.766998,380.773743,381.321289,383.691467,388.628296,389.249512,388.276154,390.822845,393.2836,"1.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $15 carbon allowance fee,62-AEO2018.92.co2fee15-d022318a,"BkWh",315.337677,268.131836,272.361145,293.501678,301.538361,296.852356,295.561981,296.237427,301.367554,307.549377,320.826172,327.315796,337.876434,339.963989,333.302979,339.798126,342.240417,342.108734,343.677429,344.847778,339.922363,346.562225,346.936676,345.990112,346.198242,355.288025,356.073395,356.57309,357.084778,359.900543,365.382782,368.473206,370.433441,373.228943,377.279205,"1.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $25 carbon allowance fee,62-AEO2018.92.co2fee25-d022318a,"BkWh",315.337646,268.129944,274.324646,293.150299,298.464661,302.385986,301.471252,301.24823,300.587433,306.854309,316.781158,326.356415,336.898865,339.56485,339.950073,339.557343,339.308533,335.41153,334.684021,334.44104,337.276489,337.721893,333.183258,337.033142,337.970215,341.661102,341.120453,344.214172,346.809296,345.273621,350.264893,355.400452,363.957581,371.795349,380.026733,"1.1%"
Sales to Customers,"Electricity: Electric Power Sector: Generation: Sales to Customers",62-AEO2018.93.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case,62-AEO2018.93.ref2018-d121317a,"BkWh",314.807373,267.814117,276.628937,293.28595,301.679443,299.104187,299.720825,307.109436,317.996277,323.748657,327.323914,329.080933,331.860016,334.285309,337.499329,341.32724,342.483093,345.029144,348.602386,356.778687,365.559631,372.748047,370.764282,373.907654,373.910614,374.403076,377.648407,380.773438,383.244263,387.108795,388.153717,391.004913,397.139343,399.095459,403.604279,"1.3%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case with Clean Power Plan,62-AEO2018.93.ref_cpp-d121317a,"BkWh",314.807373,267.812073,276.479156,293.761383,300.217499,298.385712,298.27417,307.560059,325.808594,332.422089,336.178284,339.513306,344.613251,347.193542,348.41394,350.35434,351.327606,353.703796,359.15918,363.069214,366.336914,368.498688,371.140533,372.109009,373.533234,376.237396,378.3461,380.352844,380.900391,383.270569,388.207397,388.828613,387.855255,390.401947,392.862701,"1.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $15 carbon allowance fee,62-AEO2018.93.co2fee15-d022318a,"BkWh",314.807373,267.340424,271.594696,292.735229,301.117462,296.431458,295.141083,295.816528,300.946655,307.128479,320.405273,326.894897,337.455536,339.543091,332.88208,339.377228,341.819519,341.687836,343.256531,344.42688,339.501465,346.141327,346.515778,345.569214,345.777344,354.867126,355.652496,356.152191,356.663879,359.479645,364.961884,368.052307,370.012543,372.808044,376.858307,"1.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $25 carbon allowance fee,62-AEO2018.93.co2fee25-d022318a,"BkWh",314.807343,267.338531,273.558197,292.38385,298.043762,301.965088,301.050354,300.827332,300.166534,306.433411,316.36026,325.935516,336.477966,339.143951,339.529175,339.136444,338.887634,334.990631,334.263123,334.020142,336.855591,337.300995,332.76236,336.612244,337.549316,341.240204,340.699554,343.793274,346.388397,344.852722,349.843994,354.979553,363.536682,371.374451,379.605835,"1.1%"
Generation for Own Use,"Electricity: Electric Power Sector: Generation: Generation for Own Use",62-AEO2018.94.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case,62-AEO2018.94.ref2018-d121317a,"BkWh",0.530307,0.791412,0.766426,0.766426,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,"-1.9%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case with Clean Power Plan,62-AEO2018.94.ref_cpp-d121317a,"BkWh",0.530307,0.791412,0.766426,0.766426,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,"-1.9%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $15 carbon allowance fee,62-AEO2018.94.co2fee15-d022318a,"BkWh",0.530307,0.791412,0.766426,0.766426,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,"-1.9%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $25 carbon allowance fee,62-AEO2018.94.co2fee25-d022318a,"BkWh",0.530307,0.791412,0.766426,0.766426,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,0.420897,"-1.9%"
End-Use Sectors,,62-AEO2018.97.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Generation: Coal",62-AEO2018.98.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Coal": Reference case,62-AEO2018.98.ref2018-d121317a,"BkWh",0.424341,0.439122,0.41845,0.415477,0.413496,0.411916,0.409802,0.406765,0.403188,0.399139,0.395846,0.393526,0.391269,0.389541,0.388119,0.387227,0.385337,0.382378,0.378967,0.374955,0.371162,0.366661,0.361996,0.357652,0.352859,0.347847,0.342766,0.337187,0.33103,0.324539,0.317637,0.310966,0.303819,0.296466,0.28895,"-1.3%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.98.ref_cpp-d121317a,"BkWh",0.424341,0.439122,0.419059,0.415923,0.41355,0.412043,0.409685,0.406384,0.402585,0.398609,0.395539,0.393117,0.390915,0.389696,0.389072,0.388772,0.387501,0.384795,0.38126,0.377102,0.373127,0.368481,0.363596,0.358941,0.353933,0.34859,0.343199,0.337369,0.330978,0.32416,0.316945,0.310011,0.302635,0.295093,0.287463,"-1.3%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $15 carbon allowance fee,62-AEO2018.98.co2fee15-d022318a,"BkWh",0.424341,0.439127,0.418007,0.415415,0.412997,0.410534,0.408571,0.406155,0.403066,0.399069,0.396012,0.394336,0.393393,0.393775,0.394787,0.396292,0.396289,0.394591,0.391951,0.388363,0.384673,0.380139,0.375376,0.371003,0.366095,0.361171,0.356231,0.350783,0.344855,0.338685,0.332056,0.325692,0.318714,0.311437,0.303826,"-1.1%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $25 carbon allowance fee,62-AEO2018.98.co2fee25-d022318a,"BkWh",0.424341,0.439128,0.418378,0.415873,0.413298,0.410313,0.40829,0.406081,0.403196,0.399532,0.396252,0.394835,0.394663,0.396029,0.398479,0.40111,0.40202,0.400883,0.398523,0.394973,0.391362,0.386597,0.381656,0.377159,0.372067,0.36685,0.361607,0.355932,0.349831,0.343397,0.336498,0.329914,0.322825,0.315324,0.307427,"-1.1%"
Petroleum,"Electricity: End-Use Sectors: Generation: Petroleum",62-AEO2018.99.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case,62-AEO2018.99.ref2018-d121317a,"BkWh",0.006291,0.006593,0.006374,0.006425,0.006493,0.006571,0.006644,0.006704,0.006757,0.006805,0.006868,0.006953,0.007044,0.007149,0.007267,0.007402,0.007523,0.007628,0.007728,0.007821,0.007925,0.008018,0.008113,0.008224,0.008329,0.008437,0.008551,0.008659,0.008757,0.008853,0.008943,0.009051,0.009151,0.009253,0.00936,"1.1%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.99.ref_cpp-d121317a,"BkWh",0.006291,0.006593,0.006384,0.006432,0.006494,0.006573,0.006642,0.006697,0.006747,0.006795,0.006863,0.006946,0.007037,0.007152,0.007286,0.007434,0.007569,0.007681,0.00778,0.007871,0.007972,0.008063,0.008154,0.008258,0.008359,0.008459,0.008564,0.008665,0.008756,0.00884,0.008919,0.009015,0.009105,0.009197,0.009295,"1.0%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.99.co2fee15-d022318a,"BkWh",0.006291,0.006593,0.006367,0.006424,0.006485,0.006549,0.006623,0.006694,0.006755,0.006803,0.006871,0.006968,0.007085,0.007233,0.007402,0.007591,0.007758,0.007897,0.008023,0.008135,0.008251,0.008354,0.008458,0.00858,0.008696,0.00882,0.008953,0.009082,0.009205,0.009332,0.009454,0.009598,0.009732,0.009869,0.010007,"1.3%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.99.co2fee25-d022318a,"BkWh",0.006291,0.006593,0.006373,0.006431,0.00649,0.006545,0.006619,0.006692,0.006757,0.006812,0.006876,0.006978,0.007109,0.007278,0.007477,0.007691,0.007881,0.008036,0.008173,0.00829,0.008413,0.008516,0.00862,0.008745,0.008861,0.008983,0.009114,0.009242,0.009367,0.009491,0.009611,0.009755,0.009893,0.010029,0.010164,"1.3%"
Natural Gas,"Electricity: End-Use Sectors: Generation: Natural Gas",62-AEO2018.100.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case,62-AEO2018.100.ref2018-d121317a,"BkWh",0.578594,0.745692,0.799876,0.720006,0.776058,0.832636,0.889979,0.950164,1.013655,1.079377,1.147103,1.217931,1.291881,1.368743,1.448248,1.530589,1.614422,1.699911,1.787132,1.876624,1.968615,2.063776,2.162334,2.264514,2.370722,2.482419,2.600697,2.725957,2.863348,3.012427,3.168802,3.33609,3.514957,3.706517,3.914256,"5.2%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.100.ref_cpp-d121317a,"BkWh",0.5786,0.746464,0.802712,0.725875,0.785687,0.847398,0.911728,0.979306,1.050728,1.125311,1.202189,1.282174,1.365694,1.452325,1.541984,1.634686,1.729056,1.825409,1.923703,2.025256,2.130295,2.239489,2.352252,2.468879,2.591114,2.723353,2.865359,3.018941,3.18974,3.379198,3.577818,3.789769,4.017367,4.261397,4.525715,"5.6%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.100.co2fee15-d022318a,"BkWh",0.579958,0.755399,0.819688,0.75614,0.835616,0.916284,0.997641,1.082051,1.173153,1.269825,1.372484,1.483152,1.60219,1.732214,1.872563,2.023673,2.185448,2.358611,2.544454,2.7462,2.967219,3.204077,3.459091,3.728368,4.015914,4.328725,4.667027,5.034151,5.433722,5.868081,6.32747,6.808681,7.311934,7.835333,8.382238,"7.6%"
