"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-18&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-18~ref_cpp-d121317a.5-62-AEO2018.3-18~co2fee15-d022318a.5-62-AEO2018.3-18~co2fee25-d022318a.5-62-AEO2018.3-18&map=&sourcekey=1"
"Fri Sep 28 2018 10:40:43 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$25 carbon allowance fee,"Electricity: Net Energy for Load: Total Net Energy for Load": $25 carbon allowance fee,62-AEO2018.80.co2fee25-d022318a,"BkWh",150.448364,144.309875,149.170258,152.506378,152.001678,151.162872,151.779541,153.367004,155.191315,156.646225,158.020462,159.581909,161.279175,162.640747,162.822739,162.917679,163.759583,164.91217,165.843506,167.100662,168.301849,169.452164,170.673065,171.488937,172.095581,173.041611,174.062653,174.964218,175.716095,176.586533,177.631393,178.689667,179.629089,180.254791,181.734283,"0.7%"
Generation by Fuel Type,,62-AEO2018.82.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(billion kilowatthours),,62-AEO2018.83.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electric Power Sector,,62-AEO2018.84.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Electric Power Sector: Generation: Coal",62-AEO2018.85.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Coal": Reference case,62-AEO2018.85.ref2018-d121317a,"BkWh",50.441154,31.227999,35.566666,43.011837,45.157684,41.02166,42.120678,46.640713,50.675747,59.146305,57.948521,56.747032,56.755043,56.812794,56.78117,56.85001,56.767136,56.744587,56.420357,56.391384,56.337124,54.116802,53.571018,53.541679,53.496197,53.442608,53.384682,53.084743,53.611576,53.917034,53.43251,53.095249,52.968323,52.931797,52.849209,"1.6%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.85.ref_cpp-d121317a,"BkWh",50.441154,30.342411,34.602547,41.834492,45.223598,40.453075,42.36005,47.531151,51.894676,59.468548,59.846313,56.874374,56.835533,56.818974,56.783436,56.789543,56.830009,56.795643,56.669979,56.616451,56.574791,56.482216,56.404537,55.776371,55.311138,55.275257,55.310669,55.051617,54.65876,54.559685,54.312405,53.993347,53.665302,55.233879,55.254044,"1.8%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $15 carbon allowance fee,62-AEO2018.85.co2fee15-d022318a,"BkWh",50.441154,35.376003,38.15276,47.794147,37.24308,31.427835,29.067617,24.751385,24.613785,27.321566,23.370007,20.025249,22.134029,15.265565,13.162143,13.13384,13.083115,11.967957,9.67732,8.718288,8.719623,7.388886,6.511383,6.60247,5.011669,3.573338,3.742854,3.369795,3.089802,2.962968,2.440443,2.277844,2.281046,1.965375,1.64835,"-8.9%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $25 carbon allowance fee,62-AEO2018.85.co2fee25-d022318a,"BkWh",50.441154,30.342411,32.478214,39.523987,26.684462,21.560993,21.50367,19.716326,18.164019,17.197594,12.843505,7.823047,6.417644,6.414354,6.414131,4.637136,5.326459,2.517445,2.84999,2.266914,1.716817,1.644698,1.647234,1.647843,1.647881,1.647257,1.647627,1.648392,1.648258,1.64782,1.647944,1.646098,1.646661,1.647352,1.647376,"-8.4%"
Petroleum,"Electricity: Electric Power Sector: Generation: Petroleum",62-AEO2018.86.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case,62-AEO2018.86.ref2018-d121317a,"BkWh",3.003,3.534561,3.551939,0.173639,0.182044,0.165385,0.169799,0.187861,0.203986,0.238098,0.233286,0.228431,0.228463,0.228696,0.228571,0.22885,0.228519,0.22843,0.227097,0.227164,0.227207,0.218086,0.216082,0.216085,0.215861,0.21559,0.215359,0.214157,0.216275,0.217378,0.215126,0.213774,0.390062,0.213122,0.212784,"-8.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.86.ref_cpp-d121317a,"BkWh",3.003,3.53109,3.54805,0.168911,0.182241,0.162996,0.170699,0.191546,0.208923,0.239331,0.240855,0.228877,0.228721,0.228655,0.228515,0.228541,0.228782,0.228646,0.228585,0.228372,0.228206,0.227622,0.227525,0.225003,0.223059,0.222917,0.223061,0.222023,0.220447,0.220052,0.21906,0.217781,0.216286,0.222334,0.222418,"-8.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.86.co2fee15-d022318a,"BkWh",3.003,3.550878,3.561987,0.192329,0.150437,0.126929,0.117449,0.099931,0.099774,0.110702,0.095071,0.081639,0.090278,0.062526,0.053851,0.053739,0.05383,0.050393,0.04081,0.036678,0.036592,0.031121,0.027691,0.028096,0.021631,0.016254,0.018147,0.016649,0.015427,0.014922,0.012831,0.011274,0.011279,0.009429,0.008718,"-16.6%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.86.co2fee25-d022318a,"BkWh",3.003,3.531091,3.539532,0.159573,0.107959,0.087382,0.087097,0.080575,0.075383,0.071507,0.054105,0.033516,0.027622,0.027585,0.027584,0.020381,0.023112,0.011642,0.012995,0.01072,0.00843,0.008067,0.008069,0.00807,0.008509,0.009722,0.009124,0.009026,0.008283,0.008947,0.008749,0.008749,0.008718,0.00878,0.00878,"-16.6%"
Natural Gas,"Electricity: Electric Power Sector: Generation: Natural Gas",62-AEO2018.87.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case,62-AEO2018.87.ref2018-d121317a,"BkWh",59.193226,63.435005,64.093948,57.504215,51.032539,47.265892,44.46925,43.044708,39.517853,36.427986,38.423664,38.027962,37.154709,37.286098,37.67004,38.198067,37.775635,37.121571,37.042236,36.432831,37.727631,40.45771,40.282711,41.337368,41.201691,42.225151,42.15657,41.795719,41.89809,41.957035,42.805294,42.652206,43.896099,45.495861,46.402935,"-0.9%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.87.ref_cpp-d121317a,"BkWh",59.193226,63.907036,64.569153,58.182495,51.242363,48.032524,43.854748,43.451145,41.959198,37.777042,41.200893,41.906025,45.092049,42.563641,40.799969,40.632168,40.537357,39.78331,40.477856,40.323753,40.204239,39.393108,40.6105,43.048229,44.435661,44.657253,44.694309,45.197159,46.271919,46.73534,47.602108,48.991455,50.2108,45.952736,46.156555,"-1.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.87.co2fee15-d022318a,"BkWh",59.193222,60.977272,61.554825,55.853348,59.867966,58.512611,53.516857,50.612713,52.04517,53.682724,51.67857,52.774509,56.343826,54.32016,53.309402,52.813553,52.185539,52.165096,51.343597,44.812885,41.592838,43.327961,46.111412,49.904942,54.574596,55.839325,52.977936,54.151169,50.637054,53.469692,54.185642,54.066525,52.305515,54.059227,54.625679,"-0.3%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.87.co2fee25-d022318a,"BkWh",59.193226,63.507542,64.887459,60.813343,66.574051,64.357788,56.495274,56.073582,55.792259,54.255814,57.444973,58.927795,58.225983,57.306358,57.699486,52.564754,51.625607,49.341225,48.595688,51.797939,54.214016,53.891159,53.663067,48.870068,49.483681,49.609009,47.986645,44.840435,46.057205,45.894436,45.104084,39.323368,39.172493,37.783382,37.368351,"-1.6%"
Nuclear,"Electricity: Electric Power Sector: Generation: Nuclear",62-AEO2018.88.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case,62-AEO2018.88.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case with Clean Power Plan,62-AEO2018.88.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $15 carbon allowance fee,62-AEO2018.88.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $25 carbon allowance fee,62-AEO2018.88.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Pumped Storage and Other,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other",62-AEO2018.89.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case,62-AEO2018.89.ref2018-d121317a,"BkWh",0.392682,-0.046909,-0.046909,-0.046909,-0.046909,-0.046909,-0.064242,-0.064599,-0.081489,-0.10017,-0.114729,-0.131491,-0.150232,-0.166874,-0.165892,-0.182197,-0.198758,-0.21391,-0.214515,-0.215121,-0.218859,-0.211808,-0.211606,-0.211736,-0.210808,-0.214404,-0.214166,-0.214101,-0.213917,-0.213259,-0.210781,-0.210112,-0.209585,-0.209896,-0.20979,"4.6%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case with Clean Power Plan,62-AEO2018.89.ref_cpp-d121317a,"BkWh",0.392682,-0.046909,-0.046909,-0.046909,-0.046909,-0.046909,-0.060521,-0.078205,-0.078012,-0.095623,-0.112489,-0.112053,-0.127751,-0.144313,-0.163587,-0.179204,-0.198679,-0.21162,-0.226481,-0.226285,-0.226951,-0.231102,-0.227173,-0.226469,-0.229867,-0.228621,-0.228781,-0.22792,-0.227754,-0.22705,-0.226664,-0.225834,-0.222604,-0.22219,-0.222198,"4.8%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $15 carbon allowance fee,62-AEO2018.89.co2fee15-d022318a,"BkWh",0.392682,-0.046909,-0.046909,-0.046909,-0.046909,-0.046909,-0.046909,-0.046909,-0.064526,-0.081669,-0.095877,-0.112596,-0.129047,-0.145128,-0.161655,-0.177181,-0.195196,-0.210792,-0.210662,-0.226011,-0.241834,-0.259227,-0.275356,-0.276845,-0.293362,-0.309481,-0.325429,-0.333918,-0.349461,-0.349789,-0.349107,-0.348673,-0.34854,-0.348557,-0.350334,"6.3%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $25 carbon allowance fee,62-AEO2018.89.co2fee25-d022318a,"BkWh",0.392682,-0.046909,-0.046909,-0.046909,-0.046909,-0.046909,-0.0642,-0.08154,-0.09769,-0.114356,-0.130239,-0.146494,-0.161116,-0.177294,-0.193425,-0.193581,-0.19221,-0.209522,-0.226047,-0.225673,-0.243303,-0.259654,-0.258783,-0.276095,-0.276822,-0.292731,-0.308289,-0.324573,-0.324421,-0.34003,-0.344113,-0.346343,-0.344315,-0.344636,-0.344542,"6.2%"
Renewable Sources,"Electricity: Electric Power Sector: Generation: Renewable Sources",62-AEO2018.90.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case,62-AEO2018.90.ref2018-d121317a,"BkWh",43.689003,51.612919,53.639931,58.252602,67.621872,76.776329,78.663574,78.68058,78.658829,78.686607,78.632629,80.286186,81.121826,81.641899,82.244865,82.354469,82.790321,83.796547,84.251991,86.283203,87.882355,94.400597,96.523239,96.815971,97.211182,97.526039,97.495712,97.707962,97.52243,97.311798,99.978271,102.594269,103.741142,103.999062,103.793259,"2.1%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.90.ref_cpp-d121317a,"BkWh",43.689003,51.612915,53.639984,58.252613,67.577515,76.652618,78.522896,78.527573,79.548042,79.810509,79.802086,80.739365,81.059494,81.234108,81.654243,82.123947,82.526764,83.121269,83.30349,85.046768,86.304642,88.257942,90.600372,91.09269,91.571404,91.629517,91.628044,93.460999,93.918518,93.815674,94.034012,95.596199,98.06958,100.190292,102.689217,"2.1%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.90.co2fee15-d022318a,"BkWh",43.689003,51.612938,53.640141,58.25267,61.562252,67.445824,76.515465,89.651825,92.51712,97.110603,105.08638,108.488586,110.314552,111.228378,111.576492,111.551147,112.068336,113.894859,115.884857,118.214203,123.530853,125.949448,127.43325,127.893982,129.145203,130.282074,130.579514,130.898071,131.183395,131.756668,132.268753,133.005066,133.192154,133.90918,134.606186,"2.9%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.90.co2fee25-d022318a,"BkWh",43.689003,51.612957,53.640305,58.252731,61.562187,67.171272,75.881668,84.861771,93.193565,98.462585,102.935547,106.905548,110.337997,112.136772,112.436081,112.582428,112.658035,115.735077,120.772209,122.096588,122.864342,123.154793,123.810013,124.268562,125.131104,125.261604,125.184502,125.948128,126.729546,128.395111,129.920166,130.113327,130.6315,132.943848,133.913895,"2.9%"
Distributed Generation,"Electricity: Electric Power Sector: Generation: Distributed Generation",62-AEO2018.91.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case,62-AEO2018.91.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.91.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $15 carbon allowance fee,62-AEO2018.91.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $25 carbon allowance fee,62-AEO2018.91.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Generation,"Electricity: Electric Power Sector: Generation: Total Generation",62-AEO2018.92.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case,62-AEO2018.92.ref2018-d121317a,"BkWh",156.719055,149.76358,156.805573,158.895386,163.947235,165.182373,165.35907,168.489258,168.974915,174.398834,175.123367,175.158112,175.109802,175.802612,176.758759,177.449203,177.362854,177.677216,177.727173,179.119461,181.95546,188.981384,190.381439,191.699371,191.914124,193.194977,193.038147,192.58847,193.034454,193.189987,196.220428,198.345383,200.786041,202.429932,203.048401,"0.9%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case with Clean Power Plan,62-AEO2018.92.ref_cpp-d121317a,"BkWh",156.719055,149.346542,156.312836,158.391602,164.178802,165.254303,164.84787,169.623215,173.532837,177.199814,180.977661,179.636597,183.088043,180.701065,179.302582,179.595001,179.924225,179.717255,180.45343,181.989059,183.08493,184.129791,187.615753,189.915833,191.311401,191.55632,191.627304,193.703873,194.841888,195.103699,195.940918,198.572952,201.939362,201.377045,204.100037,"1.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $15 carbon allowance fee,62-AEO2018.92.co2fee15-d022318a,"BkWh",156.719055,151.470184,156.862808,162.045593,158.776825,157.466293,159.170471,165.068939,169.211334,178.143921,180.134155,181.257385,188.753632,180.731506,177.940247,177.375092,177.195618,177.867523,176.735931,171.556046,173.638077,176.438187,179.80838,184.152649,188.459732,189.401505,186.993027,188.101776,184.576218,187.854462,188.558563,189.012024,187.441452,189.59465,190.538605,"0.7%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $25 carbon allowance fee,62-AEO2018.92.co2fee25-d022318a,"BkWh",156.719055,148.947098,154.498596,158.702728,154.881744,153.130524,153.903503,160.650711,167.127533,169.873138,173.147888,173.543427,174.848129,175.707779,176.38385,169.611115,169.44101,167.395874,172.004837,175.946487,178.560303,178.439056,178.869598,174.518448,175.994354,176.234863,174.519608,172.121399,174.118866,175.606277,176.336823,170.745193,171.115051,172.038727,172.593857,"0.4%"
Sales to Customers,"Electricity: Electric Power Sector: Generation: Sales to Customers",62-AEO2018.93.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case,62-AEO2018.93.ref2018-d121317a,"BkWh",154.510635,147.772995,154.814987,156.9048,161.95665,163.191788,163.368484,166.498672,166.984329,172.408249,173.132782,173.167526,173.119217,173.812027,174.768173,175.458618,175.372269,175.68663,175.736588,177.128876,179.964874,186.990799,188.390854,189.708786,189.923538,191.204391,191.047562,190.597885,191.043869,191.199402,194.229843,196.354797,198.795456,200.439346,201.057816,"0.9%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case with Clean Power Plan,62-AEO2018.93.ref_cpp-d121317a,"BkWh",154.510635,147.355957,154.32225,156.401016,162.188217,163.263718,162.857285,167.632629,171.542252,175.209229,178.987076,177.646011,181.097458,178.71048,177.311996,177.604416,177.93364,177.726669,178.462845,179.998474,181.094345,182.139206,185.625168,187.925247,189.320816,189.565735,189.636719,191.713287,192.851303,193.113113,193.950333,196.582367,199.948776,199.386459,202.109451,"1.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $15 carbon allowance fee,62-AEO2018.93.co2fee15-d022318a,"BkWh",154.510635,149.479599,154.872223,160.055008,156.78624,155.475708,157.179886,163.078354,167.220749,176.153336,178.14357,179.2668,186.763046,178.740921,175.949661,175.384506,175.205032,175.876938,174.745346,169.56546,171.647491,174.447601,177.817795,182.162064,186.469147,187.410919,185.002441,186.111191,182.585632,185.863876,186.567978,187.021439,185.450867,187.604065,188.548019,"0.7%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $25 carbon allowance fee,62-AEO2018.93.co2fee25-d022318a,"BkWh",154.510635,146.956512,152.508011,156.712143,152.891159,151.139938,151.912918,158.660126,165.136948,167.882553,171.157303,171.552841,172.857544,173.717194,174.393265,167.620529,167.450424,165.405289,170.014252,173.955902,176.569717,176.448471,176.879013,172.527863,174.003769,174.244278,172.529022,170.130814,172.128281,173.615692,174.346237,168.754608,169.124466,170.048141,170.603271,"0.5%"
Generation for Own Use,"Electricity: Electric Power Sector: Generation: Generation for Own Use",62-AEO2018.94.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case,62-AEO2018.94.ref2018-d121317a,"BkWh",2.20842,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,"0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case with Clean Power Plan,62-AEO2018.94.ref_cpp-d121317a,"BkWh",2.20842,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,"0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $15 carbon allowance fee,62-AEO2018.94.co2fee15-d022318a,"BkWh",2.20842,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,"0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $25 carbon allowance fee,62-AEO2018.94.co2fee25-d022318a,"BkWh",2.20842,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,1.990581,"0.0%"
End-Use Sectors,,62-AEO2018.97.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Generation: Coal",62-AEO2018.98.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Coal": Reference case,62-AEO2018.98.ref2018-d121317a,"BkWh",0.169686,0.177701,0.166473,0.164859,0.163783,0.162925,0.161776,0.160127,0.158184,0.155985,0.154196,0.152936,0.15171,0.150771,0.149999,0.149514,0.148488,0.146881,0.145028,0.142849,0.140788,0.138344,0.13581,0.13345,0.130847,0.128125,0.125365,0.122335,0.11899,0.115465,0.111716,0.108092,0.104211,0.100216,0.096134,"-1.8%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.98.ref_cpp-d121317a,"BkWh",0.169686,0.177702,0.166804,0.165101,0.163812,0.162994,0.161713,0.15992,0.157856,0.155696,0.154029,0.152713,0.151517,0.150855,0.150516,0.150354,0.149663,0.148193,0.146273,0.144015,0.141856,0.139332,0.136679,0.134151,0.13143,0.128529,0.1256,0.122434,0.118962,0.115259,0.11134,0.107574,0.103567,0.099471,0.095327,"-1.9%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $15 carbon allowance fee,62-AEO2018.98.co2fee15-d022318a,"BkWh",0.169686,0.177704,0.166233,0.164825,0.163512,0.162174,0.161108,0.159795,0.158117,0.155947,0.154286,0.153376,0.152863,0.153071,0.15362,0.154438,0.154437,0.153514,0.15208,0.150131,0.148127,0.145664,0.143077,0.140702,0.138036,0.135362,0.132679,0.12972,0.126499,0.123148,0.119548,0.116091,0.112301,0.108348,0.104214,"-1.6%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $25 carbon allowance fee,62-AEO2018.98.co2fee25-d022318a,"BkWh",0.169686,0.177705,0.166434,0.165074,0.163675,0.162053,0.160955,0.159755,0.158188,0.156198,0.154416,0.153647,0.153553,0.154295,0.155626,0.157055,0.15755,0.156932,0.15565,0.153722,0.151761,0.149172,0.146488,0.144046,0.14128,0.138446,0.135598,0.132516,0.129202,0.125708,0.12196,0.118384,0.114534,0.11046,0.10617,"-1.5%"
Petroleum,"Electricity: End-Use Sectors: Generation: Petroleum",62-AEO2018.99.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case,62-AEO2018.99.ref2018-d121317a,"BkWh",0.000297,0.000221,0.000139,0.00006,0.00006,0.000061,0.000062,0.000063,0.000063,0.000064,0.000065,0.000066,0.000067,0.000068,0.000069,0.000071,0.000072,0.000073,0.000074,0.000075,0.000076,0.000077,0.000078,0.00008,0.000081,0.000082,0.000083,0.000084,0.000086,0.000087,0.000088,0.000089,0.00009,0.000091,0.000092,"-2.6%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.99.ref_cpp-d121317a,"BkWh",0.000297,0.000221,0.000139,0.00006,0.00006,0.000061,0.000062,0.000063,0.000063,0.000064,0.000065,0.000065,0.000066,0.000068,0.000069,0.000071,0.000072,0.000074,0.000075,0.000076,0.000077,0.000078,0.000079,0.00008,0.000081,0.000082,0.000083,0.000085,0.000086,0.000086,0.000087,0.000089,0.00009,0.000091,0.000092,"-2.6%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.99.co2fee15-d022318a,"BkWh",0.000297,0.000221,0.000139,0.00006,0.00006,0.000061,0.000062,0.000063,0.000063,0.000064,0.000065,0.000066,0.000067,0.000069,0.000071,0.000073,0.000074,0.000076,0.000077,0.000079,0.00008,0.000081,0.000082,0.000084,0.000085,0.000087,0.000088,0.00009,0.000091,0.000093,0.000094,0.000096,0.000098,0.0001,0.000102,"-2.3%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.99.co2fee25-d022318a,"BkWh",0.000297,0.000221,0.000139,0.00006,0.00006,0.000061,0.000062,0.000063,0.000063,0.000064,0.000065,0.000066,0.000067,0.000069,0.000071,0.000074,0.000076,0.000078,0.000079,0.00008,0.000082,0.000083,0.000084,0.000086,0.000087,0.000089,0.00009,0.000092,0.000094,0.000095,0.000097,0.000099,0.000101,0.000103,0.000105,"-2.2%"
Natural Gas,"Electricity: End-Use Sectors: Generation: Natural Gas",62-AEO2018.100.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case,62-AEO2018.100.ref2018-d121317a,"BkWh",6.481708,6.599632,6.825017,6.874364,6.911508,6.947731,6.984334,7.023534,7.065672,7.109644,7.155347,7.203581,7.254237,7.306777,7.362111,7.419686,7.4786,7.538913,7.600882,7.664171,7.729063,7.796745,7.865924,7.937717,8.012263,8.090279,8.172009,8.256639,8.347657,8.444071,8.543669,8.651333,8.766073,8.887749,9.016254,"0.9%"
