"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-1&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-1~ref_cpp-d121317a.5-62-AEO2018.3-1~co2fee15-d022318a.5-62-AEO2018.3-1~co2fee25-d022318a.5-62-AEO2018.3-1&map=&sourcekey=1"
"Fri Sep 28 2018 10:32:20 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.86.co2fee25-d022318a,"BkWh",0.062,0.414182,0.364353,0.365503,0.190961,0.193662,0.118479,0.097415,0.092342,0.06048,0.045957,0.043474,0.043026,0.044628,0.045538,0.043572,0.038135,0.037732,0.024168,0.024153,0.018393,0.016824,0.016836,0.016841,0.016856,0.016531,0.014034,0.010926,0.010435,0.010942,0.006167,0.006447,0.007897,0.006062,0.007226,"-11.5%"
Natural Gas,"Electricity: Electric Power Sector: Generation: Natural Gas",62-AEO2018.87.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case,62-AEO2018.87.ref2018-d121317a,"BkWh",158.282593,158.376068,174.633774,184.691849,196.110413,198.51178,202.397141,206.056961,199.482361,199.272522,201.553726,207.779663,213.327301,219.016373,225.037827,230.026688,233.847641,239.049088,241.598419,239.909409,242.268677,246.346069,250.054825,254.001816,257.571503,260.312958,264.524963,268.031464,272.329376,276.570587,282.39566,286.25177,290.200043,291.242218,296.115662,"1.9%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.87.ref_cpp-d121317a,"BkWh",158.282593,158.731979,174.649292,184.685303,195.884186,193.840576,194.091888,197.599915,194.496368,189.895309,193.669159,198.823334,206.35878,215.358627,222.564316,228.972778,230.339722,233.620682,239.794846,245.307983,250.315491,249.573761,255.527451,260.499847,264.718475,268.815979,273.072693,277.5448,281.476776,286.148132,291.426117,296.081787,301.60379,308.019073,312.366638,"2.1%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.87.co2fee15-d022318a,"BkWh",158.282593,156.38858,174.778442,183.068451,206.53891,212.344421,219.148849,226.320938,230.408829,230.292877,234.952408,239.96637,246.277039,250.892975,259.493774,265.664062,257.211456,259.396118,254.960052,253.026642,256.654205,258.830322,259.368958,261.710907,263.269287,264.534912,269.012451,268.851257,272.805939,274.616882,277.94339,277.854492,280.737152,281.811371,284.513733,"1.8%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.87.co2fee25-d022318a,"BkWh",158.282593,158.604614,174.443314,183.727814,218.264359,225.454208,237.385803,247.201462,245.927551,236.249268,223.099258,218.346466,219.353821,223.798508,225.877197,227.703827,229.707489,232.555969,238.661682,240.913391,241.981689,242.586594,244.830215,247.245728,244.123123,244.078369,232.009354,228.254456,227.654846,221.278656,212.470581,211.63623,200.433472,181.439667,176.806183,"0.3%"
Nuclear,"Electricity: Electric Power Sector: Generation: Nuclear",62-AEO2018.88.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case,62-AEO2018.88.ref2018-d121317a,"BkWh",42.078999,39.91777,40.524456,40.309231,40.082672,40.082672,40.082672,40.082672,41.138432,42.193714,42.193714,40.434116,38.675102,36.916363,33.502037,31.847727,31.847727,30.206331,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,"-1.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case with Clean Power Plan,62-AEO2018.88.ref_cpp-d121317a,"BkWh",42.078999,39.91777,40.524456,40.309231,40.082672,40.082672,40.082672,40.082672,41.138432,42.193714,42.193714,40.434116,38.675102,36.916363,33.502037,31.847727,31.847727,30.206331,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565607,"-1.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $15 carbon allowance fee,62-AEO2018.88.co2fee15-d022318a,"BkWh",42.078999,39.91777,40.524456,40.309231,40.082672,40.082672,40.082672,40.082672,41.138432,42.193714,42.193714,40.434116,38.675102,36.916363,33.502033,31.847727,31.847727,30.206331,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,28.565605,"-1.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $25 carbon allowance fee,62-AEO2018.88.co2fee25-d022318a,"BkWh",42.078999,39.91777,40.524452,40.309231,40.082676,40.082672,40.082672,40.082672,41.138432,42.193718,42.193714,40.434116,38.675102,36.916363,33.502037,31.847727,31.847731,30.206331,28.565605,28.565605,30.567387,32.479824,32.812565,32.812565,32.812561,32.812565,43.372723,50.470734,51.344109,59.640141,69.503799,70.683975,85.710503,106.679276,116.116112,"3.3%"
Pumped Storage and Other,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other",62-AEO2018.89.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case,62-AEO2018.89.ref2018-d121317a,"BkWh",1.144555,-0.002214,-0.00431,-0.004429,-0.004419,-0.004546,-0.004472,-0.02247,-0.040434,-0.058551,-0.076072,-0.094363,-0.093701,-0.093385,-0.099641,-0.117354,-0.117408,-0.115996,-0.115862,-0.115514,-0.115115,-0.1148,-0.114767,-0.114376,-0.114553,-0.114771,-0.114996,-0.112709,-0.112657,-0.112997,-0.112797,-0.111105,-0.110837,-0.110595,-0.109762,"12.6%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case with Clean Power Plan,62-AEO2018.89.ref_cpp-d121317a,"BkWh",1.144555,-0.002214,-0.00431,-0.004336,-0.004545,-0.004531,-0.004543,-0.004547,-0.022651,-0.040762,-0.058953,-0.076834,-0.091934,-0.103199,-0.123514,-0.123647,-0.122325,-0.1234,-0.123027,-0.123099,-0.12324,-0.121222,-0.120897,-0.120902,-0.11823,-0.117882,-0.118403,-0.117817,-0.117389,-0.116287,-0.116799,-0.116546,-0.117066,-0.116875,-0.115665,"12.7%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $15 carbon allowance fee,62-AEO2018.89.co2fee15-d022318a,"BkWh",1.144555,-0.002213,-0.00431,-0.004326,-0.004422,-0.004489,-0.004467,-0.004483,-0.022409,-0.039907,-0.040113,-0.040202,-0.039967,-0.058223,-0.075917,-0.074277,-0.073005,-0.072917,-0.071656,-0.070874,-0.070317,-0.070194,-0.070128,-0.070044,-0.069704,-0.06962,-0.069547,-0.069423,-0.06909,-0.069301,-0.069134,-0.068789,-0.06998,-0.069415,-0.069298,"11.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $25 carbon allowance fee,62-AEO2018.89.co2fee25-d022318a,"BkWh",1.144555,-0.002213,-0.00431,-0.004326,-0.004424,-0.004543,-0.022676,-0.040979,-0.058465,-0.074364,-0.088331,-0.102524,-0.11843,-0.119907,-0.136332,-0.153158,-0.169396,-0.167715,-0.168083,-0.167369,-0.167317,-0.167298,-0.16727,-0.167268,-0.167255,-0.166728,-0.166782,-0.165375,-0.165258,-0.165347,-0.166272,-0.164675,-0.165949,-0.165742,-0.165871,"14.0%"
Renewable Sources,"Electricity: Electric Power Sector: Generation: Renewable Sources",62-AEO2018.90.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case,62-AEO2018.90.ref2018-d121317a,"BkWh",44.549721,48.604439,53.43158,60.536484,64.061897,64.694244,64.844078,64.837334,64.965813,65.065063,65.16468,65.407722,65.612236,65.806938,65.855698,65.861893,65.882576,65.888885,68.370178,75.179123,77.03978,77.367477,77.657806,77.988007,78.057198,78.267838,78.298798,78.308487,78.308434,78.339111,78.339058,78.523346,78.777893,79.073624,79.129097,"1.5%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.90.ref_cpp-d121317a,"BkWh",44.549721,48.604435,53.431629,60.519768,64.082451,68.424957,69.518456,69.50898,69.641708,69.731049,69.876122,70.51017,70.897385,71.456596,71.590591,71.590553,71.58535,73.431328,73.893341,73.897774,73.897484,77.377197,78.25573,78.257423,78.518105,78.577271,78.574471,78.574539,79.653519,79.910789,79.979942,80.162704,80.132645,80.191513,80.167603,"1.5%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.90.co2fee15-d022318a,"BkWh",44.549721,48.604446,53.431744,60.529465,65.295525,72.545616,76.703407,77.324738,78.035614,78.765404,78.895157,78.940063,79.105759,79.292816,79.357491,84.790306,98.886528,102.860962,115.011505,120.137207,120.768532,120.730286,121.174149,122.93811,124.522209,125.939812,123.366791,124.674088,123.979736,126.973114,130.598434,130.752747,130.937042,130.038605,129.925552,"3.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.90.co2fee25-d022318a,"BkWh",44.549721,48.604458,53.431881,60.529526,64.149467,64.168144,65.931808,66.461723,72.904884,87.950562,106.640327,116.340668,118.957016,118.982056,121.088158,123.071548,124.771088,125.755264,126.605705,127.182892,128.176102,128.633087,128.680176,127.797997,132.246582,134.574188,138.817657,139.169525,139.020203,140.173111,140.935822,143.467346,142.105026,140.149414,139.30748,"3.2%"
Distributed Generation,"Electricity: Electric Power Sector: Generation: Distributed Generation",62-AEO2018.91.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case,62-AEO2018.91.ref2018-d121317a,"BkWh",0,0,0,0.089168,0.099116,0.117348,0.139844,0.161015,0.178918,0.195075,0.212999,0.233661,0.255655,0.278877,0.300608,0.325398,0.349231,0.375339,0.402927,0.432667,0.459732,0.541607,0.628879,0.720686,0.81468,0.919242,1.028908,1.143217,1.254884,1.412541,1.560912,1.659284,1.740603,1.817744,1.926074,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.91.ref_cpp-d121317a,"BkWh",0,0,0,0.089091,0.097335,0.114347,0.13006,0.144717,0.157845,0.167143,0.178106,0.192675,0.209364,0.228256,0.248131,0.27038,0.291777,0.314749,0.339039,0.366718,0.394161,0.482426,0.57495,0.667894,0.756869,0.850453,0.945161,1.039572,1.136414,1.246066,1.354112,1.463157,1.575866,1.693058,1.809049,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $15 carbon allowance fee,62-AEO2018.91.co2fee15-d022318a,"BkWh",0,0,0,0.086961,0.086961,0.086961,0.091874,0.099882,0.108292,0.115629,0.122839,0.130216,0.137227,0.143222,0.148318,0.155096,0.164154,0.174626,0.185004,0.195115,0.204648,0.208827,0.211244,0.219825,0.233142,0.250127,0.264507,0.267791,0.271609,0.285751,0.302409,0.316239,0.325031,0.330026,0.341069,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $25 carbon allowance fee,62-AEO2018.91.co2fee25-d022318a,"BkWh",0,0,0,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,0.08658,"- -"
Total Generation,"Electricity: Electric Power Sector: Generation: Total Generation",62-AEO2018.92.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case,62-AEO2018.92.ref2018-d121317a,"BkWh",347.123871,347.775421,358.56192,368.070007,371.760345,374.800415,378.859711,382.397278,385.306763,388.495575,390.927765,395.589539,399.606262,403.722565,406.527161,409.83786,413.487183,417.158203,420.549744,425.54834,429.674316,434.113373,438.17392,442.703857,446.274384,449.371094,453.485962,457.233063,461.540771,465.813507,470.935669,474.958954,479.152802,481.398193,486.44278,"1.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case with Clean Power Plan,62-AEO2018.92.ref_cpp-d121317a,"BkWh",347.123871,347.887299,358.577515,368.046204,371.427368,373.748444,375.1073,378.626251,382.532043,383.799805,387.713867,387.834839,390.442078,393.968231,396.176361,399.03772,400.075378,402.875397,405.972961,409.722992,413.794708,416.975891,422.109894,425.810883,429.018311,432.225342,435.519623,438.883392,442.632446,446.602997,450.386383,454.262299,458.144836,463.057434,466.697021,"0.9%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $15 carbon allowance fee,62-AEO2018.92.co2fee15-d022318a,"BkWh",347.123871,347.578125,358.70639,367.558594,367.851105,367.437225,369.722229,372.627075,377.01413,379.389374,383.391205,386.694794,389.478485,393.021271,394.619629,397.677887,400.827576,402.975555,408.331512,410.162445,414.633209,417.059174,418.082458,421.691071,424.666412,426.631561,428.961609,429.451019,432.208527,436.093689,439.5914,439.930176,442.61499,442.799133,444.609558,"0.7%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $25 carbon allowance fee,62-AEO2018.92.co2fee25-d022318a,"BkWh",347.123871,347.670654,358.371826,367.092987,365.469635,363.116302,364.320648,369.442291,374.428131,378.14212,381.552216,383.266266,385.107941,388.103363,388.766846,390.353973,393.270538,395.852692,398.052887,400.880402,403.50351,406.085327,408.711639,410.246216,411.575714,413.737091,415.610779,418.405609,418.53125,421.60611,422.83667,425.715912,428.193939,428.195251,432.157745,"0.7%"
Sales to Customers,"Electricity: Electric Power Sector: Generation: Sales to Customers",62-AEO2018.93.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case,62-AEO2018.93.ref2018-d121317a,"BkWh",343.79303,344.774475,355.562897,365.070984,368.761322,371.801392,375.860687,379.398254,382.307739,385.496552,387.928741,392.590515,396.607239,400.723541,403.528137,406.838837,410.488159,414.15918,417.55072,422.549316,426.675293,431.114349,435.174896,439.704834,443.27536,446.37207,450.486938,454.234039,458.541748,462.814484,467.936646,471.95993,476.153778,478.39917,483.443756,"1.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case with Clean Power Plan,62-AEO2018.93.ref_cpp-d121317a,"BkWh",343.79303,344.886353,355.578491,365.04718,368.428345,370.74942,372.108276,375.627228,379.53302,380.800781,384.714844,384.835815,387.443054,390.969208,393.177338,396.038696,397.076355,399.876373,402.973938,406.723969,410.795685,413.976868,419.11087,422.811859,426.019287,429.226318,432.520599,435.884369,439.633423,443.603973,447.38736,451.263275,455.145813,460.058411,463.697998,"0.9%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $15 carbon allowance fee,62-AEO2018.93.co2fee15-d022318a,"BkWh",343.79303,344.577179,355.707367,364.55957,364.852081,364.438202,366.723206,369.628052,374.015106,376.39035,380.392181,383.69577,386.479462,390.022247,391.620605,394.678864,397.828552,399.976532,405.332489,407.163422,411.634186,414.06015,415.083435,418.692047,421.667389,423.632538,425.962585,426.451996,429.209503,433.094666,436.592377,436.931152,439.615967,439.80011,441.610535,"0.8%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $25 carbon allowance fee,62-AEO2018.93.co2fee25-d022318a,"BkWh",343.79303,344.669708,355.372803,364.093964,362.470612,360.117279,361.321625,366.443268,371.429108,375.143097,378.553192,380.267242,382.108917,385.10434,385.767822,387.35495,390.271515,392.853668,395.053864,397.881378,400.504486,403.086304,405.712616,407.247192,408.576691,410.738068,412.611755,415.406586,415.532227,418.607086,419.837646,422.716888,425.194916,425.196228,429.158722,"0.7%"
Generation for Own Use,"Electricity: Electric Power Sector: Generation: Generation for Own Use",62-AEO2018.94.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case,62-AEO2018.94.ref2018-d121317a,"BkWh",3.330852,3.000932,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,"-0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case with Clean Power Plan,62-AEO2018.94.ref_cpp-d121317a,"BkWh",3.330852,3.000932,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,"-0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $15 carbon allowance fee,62-AEO2018.94.co2fee15-d022318a,"BkWh",3.330852,3.000932,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,"-0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $25 carbon allowance fee,62-AEO2018.94.co2fee25-d022318a,"BkWh",3.330852,3.000932,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,2.99901,"-0.0%"
End-Use Sectors,,62-AEO2018.97.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Generation: Coal",62-AEO2018.98.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Coal": Reference case,62-AEO2018.98.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.98.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $15 carbon allowance fee,62-AEO2018.98.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $25 carbon allowance fee,62-AEO2018.98.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Petroleum,"Electricity: End-Use Sectors: Generation: Petroleum",62-AEO2018.99.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case,62-AEO2018.99.ref2018-d121317a,"BkWh",0.051546,0.038335,0.024099,0.010382,0.010514,0.010664,0.010804,0.010919,0.011022,0.011113,0.011236,0.011399,0.011573,0.011777,0.012003,0.012263,0.012496,0.012698,0.012891,0.01307,0.01327,0.013449,0.013632,0.013845,0.014049,0.014256,0.014476,0.014683,0.014873,0.015057,0.015231,0.015438,0.01563,0.015827,0.016033,"-2.6%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.99.ref_cpp-d121317a,"BkWh",0.051546,0.038335,0.024117,0.010395,0.010515,0.010668,0.0108,0.010907,0.011002,0.011095,0.011225,0.011384,0.01156,0.011783,0.01204,0.012325,0.012586,0.0128,0.012992,0.013167,0.013361,0.013537,0.013712,0.013911,0.014106,0.014297,0.014501,0.014694,0.014869,0.015032,0.015193,0.015388,0.015568,0.015754,0.015945,"-2.6%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.99.co2fee15-d022318a,"BkWh",0.051546,0.038335,0.024086,0.01038,0.010498,0.01062,0.010764,0.010899,0.011018,0.011111,0.011241,0.011428,0.011652,0.011938,0.012264,0.012627,0.012948,0.013217,0.013459,0.013675,0.013899,0.014106,0.014315,0.014558,0.01479,0.015047,0.015322,0.015605,0.01587,0.016132,0.016394,0.016716,0.017021,0.017338,0.017649,"-2.3%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.99.co2fee25-d022318a,"BkWh",0.051546,0.038335,0.024097,0.010394,0.010508,0.010613,0.010755,0.010897,0.011022,0.011127,0.01125,0.011446,0.011699,0.012024,0.012408,0.01282,0.013185,0.013484,0.013747,0.013982,0.014228,0.014434,0.014654,0.014911,0.015163,0.015424,0.015712,0.016003,0.016289,0.016583,0.016878,0.017208,0.017537,0.017881,0.018212,"-2.2%"
Natural Gas,"Electricity: End-Use Sectors: Generation: Natural Gas",62-AEO2018.100.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case,62-AEO2018.100.ref2018-d121317a,"BkWh",29.162518,29.693138,30.707157,30.929392,31.096548,31.259565,31.424286,31.600685,31.790298,31.988167,32.193829,32.410885,32.63884,32.875263,33.124268,33.383362,33.648479,33.919899,34.198772,34.483585,34.775608,35.080193,35.391521,35.714607,36.050083,36.40118,36.768997,37.14986,37.559483,37.993382,38.441612,38.92614,39.442516,39.990089,40.568398,"1.0%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.100.ref_cpp-d121317a,"BkWh",29.162548,29.695189,30.715345,30.944931,31.121788,31.297541,31.483181,31.676331,31.885319,32.108784,32.33614,32.575424,32.828552,33.088638,33.361248,33.645042,33.934731,34.23222,34.536438,34.849434,35.173534,35.510807,35.854485,36.211773,36.585392,36.985306,37.411827,37.866638,38.362579,38.901932,39.465954,40.068352,40.713524,41.399643,42.136494,"1.1%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.100.co2fee15-d022318a,"BkWh",29.336172,29.888659,30.926943,31.192261,31.427822,31.654623,31.883619,32.128887,32.392078,32.671619,32.969551,33.291302,33.638775,34.01833,34.427811,34.871056,35.341682,35.841839,36.376915,36.949459,37.569992,38.240013,38.977749,39.730019,40.525608,41.399666,42.346287,43.386528,44.480541,45.636623,46.850552,48.140156,49.495731,50.919304,52.375931,"1.7%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.100.co2fee25-d022318a,"BkWh",29.328196,29.895388,30.95022,31.24954,31.567627,31.876106,32.184307,32.524605,32.892662,33.2962,33.732841,34.209789,34.726566,35.282211,35.89341,36.54644,37.236626,37.973301,38.754189,39.586674,40.476227,41.422188,42.432495,43.523647,44.662853,45.864002,47.130894,48.467651,49.884464,51.371353,52.910282,54.504597,56.161972,57.876736,59.639786,"2.1%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels",62-AEO2018.101.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": Reference case,62-AEO2018.101.ref2018-d121317a,"BkWh",0.800935,1.020728,1.268185,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,"2.1%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.101.ref_cpp-d121317a,"BkWh",0.800935,1.020728,1.268185,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,"2.1%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": $15 carbon allowance fee,62-AEO2018.101.co2fee15-d022318a,"BkWh",0.800935,1.020728,1.268185,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,"2.1%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": $25 carbon allowance fee,62-AEO2018.101.co2fee25-d022318a,"BkWh",0.800935,1.020728,1.268185,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,2.01317,"2.1%"
Renewable Sources,"Electricity: End-Use Sectors: Generation: Renewable Sources",62-AEO2018.102.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
