"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-7&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-7~ref_cpp-d121317a.5-62-AEO2018.3-7~co2fee15-d022318a.5-62-AEO2018.3-7~co2fee25-d022318a.5-62-AEO2018.3-7&map=&sourcekey=1"
"Fri Sep 28 2018 10:33:10 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $25 carbon allowance fee,62-AEO2018.85.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Petroleum,"Electricity: Electric Power Sector: Generation: Petroleum",62-AEO2018.86.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case,62-AEO2018.86.ref2018-d121317a,"BkWh",0.31772,0.232349,0.231564,0.12274,0.124004,0.028821,0.030408,0.032815,0.032859,0.033629,0.033713,0.034008,0.036373,0.036437,0.035517,0.047889,0.048432,0.049144,0.049611,0.053056,0.075304,0.060929,0.048478,0.079351,0.107482,0.096679,0.099765,0.111677,0.113511,0.098657,0.11519,0.097958,0.127408,0.116591,0.072121,"-3.5%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.86.ref_cpp-d121317a,"BkWh",0.31772,0.232349,0.231563,0.123445,0.088657,0.031094,0.03214,0.032477,0.035844,0.035545,0.033879,0.035969,0.036233,0.036504,0.037204,0.035275,0.036211,0.036589,0.040563,0.045535,0.051636,0.047525,0.061768,0.063081,0.069008,0.082135,0.089824,0.093535,0.115825,0.12015,0.114507,0.114651,0.097876,0.097279,0.074268,"-3.4%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.86.co2fee15-d022318a,"BkWh",0.31772,0.232348,0.231572,0.128902,0.075297,0.096807,0.051959,0.052782,0.052002,0.051807,0.0534,0.062013,0.05714,0.059014,0.060127,0.059824,0.060324,0.061378,0.063546,0.064852,0.066533,0.068401,0.070259,0.054241,0.054953,0.069072,0.071199,0.072239,0.069904,0.082527,0.083188,0.092805,0.070544,0.057735,0.056372,"-4.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.86.co2fee25-d022318a,"BkWh",0.31772,0.232349,0.231563,0.120639,0.15914,0.048234,0.15431,0.046618,0.049281,0.052587,0.049256,0.057976,0.056964,0.057523,0.059259,0.0582,0.075874,0.05901,0.06049,0.064574,0.064799,0.064571,0.06457,0.065396,0.063579,0.060625,0.056268,0.056827,0.059084,0.0602,0.059371,0.035991,0.029635,0.036593,0.046209,"-4.8%"
Natural Gas,"Electricity: Electric Power Sector: Generation: Natural Gas",62-AEO2018.87.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case,62-AEO2018.87.ref2018-d121317a,"BkWh",10.40035,5.590421,5.399693,4.841441,6.209321,6.540438,7.390386,7.762219,7.759275,7.742731,7.42489,7.521536,7.935685,7.731752,7.647057,7.562959,7.280093,7.327297,7.384559,7.653762,7.604557,7.573902,9.052534,9.197839,9.808474,10.15133,10.356415,10.556784,10.569922,10.701992,11.271089,11.889507,13.036654,13.32902,12.256775,"2.4%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.87.ref_cpp-d121317a,"BkWh",10.40035,5.590436,5.425052,4.861427,6.301336,6.292309,6.862917,7.069148,7.181581,7.159128,6.992887,7.279266,7.345587,7.376587,7.396115,7.248761,7.227906,7.19004,7.317157,7.330111,7.252791,6.901014,6.918795,6.935567,7.190885,7.227435,6.888577,8.331959,8.842774,9.22763,10.224463,10.614536,10.337945,10.309218,10.280585,"1.9%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.87.co2fee15-d022318a,"BkWh",10.400349,5.59056,5.432309,4.965397,4.128895,5.692889,4.597174,4.674596,4.546395,4.53771,4.5774,4.538992,5.055891,5.120555,5.040485,5.130898,5.033778,5.014727,5.023461,4.899359,4.787922,5.003951,4.966424,5.31478,5.073484,5.030218,5.101061,5.095834,5.168395,5.073781,5.056188,4.855691,4.752075,4.90855,6.765526,"0.6%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.87.co2fee25-d022318a,"BkWh",10.400349,5.584348,5.337739,4.774626,5.772972,3.97725,6.013057,4.220661,4.178373,4.186308,4.093729,3.672428,3.644756,3.553127,3.488913,3.624983,3.584842,3.215866,3.579143,4.053015,4.385858,4.38878,4.255483,4.279227,4.540689,4.991984,4.923793,5.647928,4.689716,4.675085,4.210738,4.343879,6.09282,5.124227,6.608121,"0.5%"
Nuclear,"Electricity: Electric Power Sector: Generation: Nuclear",62-AEO2018.88.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case,62-AEO2018.88.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case with Clean Power Plan,62-AEO2018.88.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $15 carbon allowance fee,62-AEO2018.88.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $25 carbon allowance fee,62-AEO2018.88.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Pumped Storage and Other,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other",62-AEO2018.89.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case,62-AEO2018.89.ref2018-d121317a,"BkWh",0.37515,0.37515,0.37515,0.37515,0.363408,0.34489,0.346214,0.346878,0.346766,0.346967,0.347007,0.346992,0.347056,0.346917,0.347005,0.34712,0.34738,0.347485,0.347465,0.347498,0.347527,0.347474,0.347551,0.347271,0.347344,0.347381,0.347249,0.347249,0.347256,0.347258,0.347457,0.347506,0.347522,0.347391,0.347367,"-0.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case with Clean Power Plan,62-AEO2018.89.ref_cpp-d121317a,"BkWh",0.37515,0.37515,0.37515,0.37515,0.36342,0.3512,0.351208,0.351819,0.352129,0.352753,0.352104,0.352311,0.352451,0.352467,0.352525,0.352824,0.352871,0.352999,0.35259,0.352935,0.352979,0.352898,0.352965,0.352975,0.352926,0.35299,0.353004,0.352991,0.353168,0.353257,0.353353,0.353157,0.353159,0.353026,0.352942,"-0.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $15 carbon allowance fee,62-AEO2018.89.co2fee15-d022318a,"BkWh",0.37515,0.37515,0.37515,0.37515,0.363429,0.351094,0.332999,0.333555,0.334897,0.334415,0.334798,0.335355,0.335438,0.335827,0.335776,0.335746,0.33603,0.336282,0.336199,0.336373,0.336554,0.336608,0.336468,0.336616,0.336791,0.336835,0.336733,0.336677,0.33674,0.336768,0.336813,0.336908,0.336923,0.336876,0.33667,"-0.3%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $25 carbon allowance fee,62-AEO2018.89.co2fee25-d022318a,"BkWh",0.37515,0.37515,0.37515,0.37515,0.363441,0.344871,0.326538,0.328204,0.329021,0.330547,0.330075,0.328544,0.32936,0.329894,0.330047,0.33027,0.330394,0.330475,0.330582,0.330508,0.330966,0.331111,0.33097,0.331129,0.331158,0.331259,0.33147,0.331336,0.331477,0.3315,0.331582,0.331612,0.33151,0.331439,0.331296,"-0.4%"
Renewable Sources,"Electricity: Electric Power Sector: Generation: Renewable Sources",62-AEO2018.90.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case,62-AEO2018.90.ref2018-d121317a,"BkWh",0.48985,0.570372,0.597334,0.598299,0.598241,0.598065,0.598251,0.59823,0.598173,0.598185,0.59819,0.598227,0.598227,0.59808,0.598157,0.598227,0.598178,0.598257,0.598242,0.598182,0.59818,0.598186,0.640261,0.650795,0.650758,0.650758,0.650512,0.650472,0.650433,0.650434,0.650533,0.650617,0.650615,0.650403,0.650415,"0.4%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.90.ref_cpp-d121317a,"BkWh",0.48985,0.570372,0.597334,0.598299,0.598166,0.598112,0.598116,0.598098,0.598128,0.598305,0.597904,0.598041,0.598245,0.598245,0.598182,0.598182,0.597843,0.597886,0.597718,0.598103,0.598103,0.597873,0.598074,0.597945,0.597827,0.597946,0.597823,0.597831,0.5981,0.598127,0.598146,0.598202,0.598202,0.597919,0.597775,"0.1%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.90.co2fee15-d022318a,"BkWh",0.48985,0.570372,0.597334,0.598299,0.598241,0.59818,0.598068,0.640229,0.65099,0.650901,0.650901,0.650938,0.650938,0.650953,0.650742,0.650686,0.650853,0.650836,0.650838,0.650878,0.650928,0.650928,0.650865,0.648582,0.650911,0.650911,0.650601,0.645948,1.275033,1.426114,1.420358,1.420176,1.517984,1.546901,1.522783,"3.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.90.co2fee25-d022318a,"BkWh",0.48985,0.570372,0.597334,0.598299,0.598166,0.639286,0.649677,0.649763,0.649778,0.650034,0.649767,0.649553,0.649553,0.649666,0.649605,0.649595,0.649702,0.649696,0.649682,0.649583,0.649752,0.646262,0.632888,0.62939,0.886808,0.991268,1.139066,1.145794,1.168324,1.165895,1.156211,1.156252,1.133941,1.145456,1.133833,"2.1%"
Distributed Generation,"Electricity: Electric Power Sector: Generation: Distributed Generation",62-AEO2018.91.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case,62-AEO2018.91.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.91.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $15 carbon allowance fee,62-AEO2018.91.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $25 carbon allowance fee,62-AEO2018.91.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Generation,"Electricity: Electric Power Sector: Generation: Total Generation",62-AEO2018.92.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case,62-AEO2018.92.ref2018-d121317a,"BkWh",11.58307,6.768292,6.60374,5.93763,7.294973,7.512214,8.365258,8.740142,8.737074,8.721512,8.4038,8.500763,8.917341,8.713185,8.627735,8.556195,8.274084,8.322182,8.379877,8.652497,8.625568,8.580491,10.088823,10.275255,10.914057,11.246149,11.45394,11.666182,11.681123,11.798341,12.38427,12.985588,14.162201,14.443404,13.326677,"2.1%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case with Clean Power Plan,62-AEO2018.92.ref_cpp-d121317a,"BkWh",11.58307,6.768307,6.629098,5.958321,7.351579,7.272715,7.84438,8.051541,8.167683,8.145731,7.976774,8.265587,8.332516,8.363803,8.384027,8.235043,8.214831,8.177514,8.308027,8.326684,8.25551,7.899311,7.931602,7.949569,8.210646,8.260507,7.929228,9.376315,9.909866,10.299163,11.290469,11.680547,11.387181,11.357442,11.305572,"1.6%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $15 carbon allowance fee,62-AEO2018.92.co2fee15-d022318a,"BkWh",11.583069,6.768431,6.636365,6.067747,5.165864,6.73897,5.5802,5.701162,5.584285,5.574834,5.616499,5.587297,6.099407,6.16635,6.087131,6.177154,6.080985,6.063222,6.074045,5.951462,5.841937,6.059888,6.024016,6.354218,6.11614,6.087036,6.159595,6.150698,6.850073,6.91919,6.896548,6.705581,6.677526,6.850062,8.681352,"0.8%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $25 carbon allowance fee,62-AEO2018.92.co2fee25-d022318a,"BkWh",11.583069,6.762219,6.541786,5.868714,6.893719,5.009642,7.143582,5.245247,5.206452,5.219476,5.122828,4.708502,4.680633,4.59021,4.527823,4.663049,4.640811,4.255047,4.619896,5.09768,5.431375,5.430725,5.283911,5.305142,5.822236,6.375136,6.450597,7.181885,6.248601,6.232679,5.757902,5.867733,7.587905,6.637715,8.119459,"0.6%"
Sales to Customers,"Electricity: Electric Power Sector: Generation: Sales to Customers",62-AEO2018.93.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case,62-AEO2018.93.ref2018-d121317a,"BkWh",11.561621,6.741075,6.576523,5.910412,7.267756,7.484997,8.33804,8.712924,8.709856,8.694294,8.376582,8.473545,8.890123,8.685967,8.600517,8.528977,8.246866,8.294964,8.352659,8.625279,8.598351,8.553273,10.061605,10.248037,10.886839,11.218931,11.426723,11.638964,11.653905,11.771123,12.357052,12.95837,14.134983,14.416186,13.299459,"2.1%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case with Clean Power Plan,62-AEO2018.93.ref_cpp-d121317a,"BkWh",11.561621,6.74109,6.601881,5.931103,7.324361,7.245497,7.817163,8.024323,8.140465,8.118513,7.949556,8.238369,8.305298,8.336585,8.356809,8.207825,8.187613,8.150296,8.280809,8.299466,8.228292,7.872094,7.904384,7.922351,8.183428,8.233289,7.902011,9.349097,9.882648,10.271945,11.263251,11.653329,11.359963,11.330224,11.278354,"1.6%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $15 carbon allowance fee,62-AEO2018.93.co2fee15-d022318a,"BkWh",11.56162,6.741214,6.609148,6.04053,5.138646,6.711752,5.552982,5.673945,5.557067,5.547616,5.589282,5.56008,6.072189,6.139132,6.059913,6.149936,6.053767,6.036005,6.046827,5.924245,5.814719,6.03267,5.996799,6.327001,6.088923,6.059818,6.132377,6.12348,6.822855,6.891973,6.86933,6.678363,6.650308,6.822845,8.654134,"0.8%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $25 carbon allowance fee,62-AEO2018.93.co2fee25-d022318a,"BkWh",11.56162,6.735002,6.514568,5.841497,6.866501,4.982424,7.116364,5.21803,5.179235,5.192258,5.09561,4.681284,4.653415,4.562993,4.500606,4.635831,4.613594,4.227829,4.592679,5.070463,5.404158,5.403507,5.256694,5.277925,5.795018,6.347919,6.42338,7.154667,6.221384,6.205462,5.730685,5.840516,7.560688,6.610498,8.092241,"0.6%"
Generation for Own Use,"Electricity: Electric Power Sector: Generation: Generation for Own Use",62-AEO2018.94.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case,62-AEO2018.94.ref2018-d121317a,"BkWh",0.021449,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,"0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case with Clean Power Plan,62-AEO2018.94.ref_cpp-d121317a,"BkWh",0.021449,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,"0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $15 carbon allowance fee,62-AEO2018.94.co2fee15-d022318a,"BkWh",0.021449,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,"0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $25 carbon allowance fee,62-AEO2018.94.co2fee25-d022318a,"BkWh",0.021449,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,0.027217,"0.0%"
End-Use Sectors,,62-AEO2018.97.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Generation: Coal",62-AEO2018.98.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Coal": Reference case,62-AEO2018.98.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.98.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $15 carbon allowance fee,62-AEO2018.98.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $25 carbon allowance fee,62-AEO2018.98.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Petroleum,"Electricity: End-Use Sectors: Generation: Petroleum",62-AEO2018.99.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case,62-AEO2018.99.ref2018-d121317a,"BkWh",0.00159,0.001307,0.001002,0.000716,0.000721,0.000726,0.000731,0.000735,0.000739,0.000742,0.000747,0.000753,0.000759,0.000766,0.000775,0.000784,0.000793,0.0008,0.000807,0.000813,0.000821,0.000827,0.000834,0.000842,0.000849,0.000856,0.000864,0.000872,0.000879,0.000886,0.000892,0.000899,0.000906,0.000913,0.000921,"-1.1%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.99.ref_cpp-d121317a,"BkWh",0.00159,0.001307,0.001003,0.000716,0.000721,0.000726,0.000731,0.000735,0.000738,0.000742,0.000746,0.000752,0.000759,0.000767,0.000776,0.000786,0.000796,0.000804,0.000811,0.000818,0.000826,0.000833,0.00084,0.000848,0.000855,0.000863,0.000871,0.000879,0.000888,0.000896,0.000905,0.000915,0.000924,0.000933,0.000942,"-1.0%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.99.co2fee15-d022318a,"BkWh",0.00159,0.001307,0.001002,0.000716,0.00072,0.000725,0.00073,0.000735,0.000739,0.000742,0.000747,0.000754,0.000762,0.000772,0.000784,0.000797,0.000809,0.000819,0.000829,0.000837,0.000847,0.000855,0.000864,0.000875,0.000886,0.000898,0.000912,0.000928,0.000945,0.000964,0.000984,0.001005,0.001024,0.001043,0.001063,"-0.6%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.99.co2fee25-d022318a,"BkWh",0.00159,0.001307,0.001002,0.000716,0.00072,0.000724,0.000729,0.000735,0.000739,0.000743,0.000747,0.000755,0.000764,0.000775,0.00079,0.000806,0.00082,0.000832,0.000843,0.000855,0.000869,0.000882,0.000897,0.000914,0.000932,0.000952,0.000972,0.000995,0.00102,0.00105,0.001079,0.001111,0.001141,0.001171,0.001207,"-0.2%"
Natural Gas,"Electricity: End-Use Sectors: Generation: Natural Gas",62-AEO2018.100.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case,62-AEO2018.100.ref2018-d121317a,"BkWh",0.019734,0.021226,0.022662,0.032208,0.042557,0.044499,0.046536,0.048717,0.051175,0.053974,0.056963,0.060285,0.06389,0.067686,0.071677,0.075824,0.080083,0.084475,0.088988,0.093628,0.098473,0.103481,0.108668,0.114077,0.119725,0.125557,0.131525,0.137717,0.144054,0.15053,0.156974,0.163487,0.170125,0.176764,0.183427,"6.8%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.100.ref_cpp-d121317a,"BkWh",0.019975,0.021476,0.022937,0.032518,0.042898,0.044952,0.047231,0.049725,0.05253,0.055678,0.059143,0.06295,0.067177,0.071678,0.07646,0.081464,0.086566,0.091824,0.097368,0.103132,0.109121,0.115301,0.121669,0.128211,0.135058,0.142048,0.149017,0.156149,0.163681,0.171493,0.179362,0.187192,0.195,0.202795,0.210683,"7.2%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.100.co2fee15-d022318a,"BkWh",0.02539,0.027003,0.028579,0.038283,0.049074,0.051773,0.054641,0.057649,0.061014,0.064624,0.068506,0.072679,0.077128,0.081847,0.086808,0.091988,0.097482,0.103221,0.109258,0.115641,0.122263,0.129184,0.136389,0.143991,0.151979,0.160305,0.16884,0.177695,0.186906,0.196518,0.206389,0.216445,0.226427,0.236269,0.24644,"6.9%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.100.co2fee25-d022318a,"BkWh",0.02526,0.026926,0.028574,0.038359,0.049517,0.052713,0.05614,0.05978,0.063789,0.068069,0.072573,0.077346,0.082448,0.087909,0.093764,0.09996,0.106424,0.113304,0.120699,0.128468,0.136732,0.145385,0.15441,0.163881,0.173828,0.183999,0.194328,0.205018,0.216059,0.227526,0.239144,0.250952,0.262866,0.274949,0.287545,"7.4%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels",62-AEO2018.101.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": Reference case,62-AEO2018.101.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.101.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": $15 carbon allowance fee,62-AEO2018.101.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": $25 carbon allowance fee,62-AEO2018.101.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: End-Use Sectors: Generation: Renewable Sources",62-AEO2018.102.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Renewable Sources": Reference case,62-AEO2018.102.ref2018-d121317a,"BkWh",0.337483,0.387934,0.438618,0.48706,0.531763,0.572659,0.605903,0.635206,0.666794,0.701278,0.738416,0.778037,0.820322,0.865955,0.914908,0.966244,1.019255,1.074205,1.130674,1.189139,1.249126,1.310544,1.374083,1.439368,1.507165,1.576645,1.647889,1.721737,1.797197,1.874147,1.95362,2.035418,2.11938,2.206503,2.295413,"5.5%"
