"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-2&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-2~ref_cpp-d121317a.5-62-AEO2018.3-2~co2fee15-d022318a.5-62-AEO2018.3-2~co2fee25-d022318a.5-62-AEO2018.3-2&map=&sourcekey=1"
"Fri Sep 28 2018 10:32:31 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $15 carbon allowance fee,62-AEO2018.85.co2fee15-d022318a,"BkWh",36.615654,28.246502,17.33164,13.19056,2.218888,1.847249,2.084406,1.895745,1.707414,1.707414,1.96015,1.707413,1.707413,1.707413,1.707413,1.707413,1.461211,1.461218,1.461225,1.461234,1.461232,1.461242,1.461249,1.46125,1.461255,1.461268,1.461278,1.461282,1.461285,1.461294,1.461301,1.460414,1.460422,1.460821,1.461332,"-8.6%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $25 carbon allowance fee,62-AEO2018.85.co2fee25-d022318a,"BkWh",36.615654,24.411188,25.195736,10.408434,2.482634,1.847251,1.712453,1.764262,1.707413,1.461378,1.462579,1.462653,1.46272,1.461519,1.462426,1.461225,1.450274,1.450275,1.450275,1.450275,1.450274,1.450274,1.450274,1.450274,1.450275,1.450274,1.450274,1.450275,1.450274,1.450275,1.450275,1.450276,1.450272,1.450273,1.450274,"-8.2%"
Petroleum,"Electricity: Electric Power Sector: Generation: Petroleum",62-AEO2018.86.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case,62-AEO2018.86.ref2018-d121317a,"BkWh",2.789936,0.491988,0.473098,0.427507,0.454981,0.455262,0.429905,0.420323,0.48919,0.498429,0.497761,0.515735,0.370663,0.390633,0.348176,0.256057,0.248527,0.269399,0.285102,0.300366,0.322934,0.329229,0.345593,0.359219,0.441466,0.417291,0.41202,0.412514,0.380791,0.352643,0.338896,0.353385,0.274985,0.263803,0.306062,"-1.4%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.86.ref_cpp-d121317a,"BkWh",2.789936,0.486497,0.474103,0.421756,0.454624,0.411344,0.408283,0.406928,0.456179,0.48277,0.45707,0.454484,0.197055,0.229233,0.2424,0.261592,0.271965,0.282491,0.314423,0.353468,0.374889,0.348333,0.343034,0.397514,0.354712,0.339673,0.341064,0.33873,0.33944,0.309847,0.334651,0.217808,0.169689,0.19723,0.149436,"-3.5%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.86.co2fee15-d022318a,"BkWh",2.789936,0.486571,0.43967,0.413795,0.370578,0.36912,0.377657,0.37855,0.375894,0.373783,0.354939,0.366957,0.121956,0.124842,0.128774,0.126493,0.116084,0.121794,0.117056,0.119334,0.113696,0.079153,0.082662,0.08223,0.073697,0.089996,0.091632,0.070763,0.050285,0.041786,0.028303,0.021177,0.027,0.027638,0.024175,"-8.7%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.86.co2fee25-d022318a,"BkWh",2.789936,0.471342,0.471691,0.403377,0.37479,0.37347,0.373236,0.374996,0.374473,0.376146,0.364239,0.362897,0.141526,0.131763,0.139921,0.144891,0.134589,0.11429,0.094928,0.08845,0.092784,0.087939,0.077439,0.049275,0.023755,0.024608,0.023452,0.020839,0.030679,0.033711,0.126646,0.122028,0.090896,0.084413,0.044926,"-6.9%"
Natural Gas,"Electricity: Electric Power Sector: Generation: Natural Gas",62-AEO2018.87.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case,62-AEO2018.87.ref2018-d121317a,"BkWh",151.834808,149.446136,158.313095,171.692429,160.080933,157.759689,164.080566,168.026489,158.217865,156.622772,156.504501,158.179688,158.915619,159.583817,157.909622,156.509628,158.758057,159.020828,158.762711,158.992325,157.651062,156.84581,155.929306,153.558502,154.843719,155.817429,160.037918,162.052383,163.848236,163.622482,167.090912,167.141434,166.032852,166.406631,169.695023,"0.4%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.87.ref_cpp-d121317a,"BkWh",151.834808,150.866898,157.977524,173.165451,158.549438,164.675873,162.952332,164.376801,158.224808,153.217178,157.180954,161.03476,162.039139,164.988159,164.866333,161.0914,159.137131,156.68222,156.569519,157.830948,156.562103,152.796844,151.2668,153.606461,153.783859,154.800705,157.931824,158.424866,159.103638,162.752319,167.464874,169.33519,171.548111,173.211517,176.007294,"0.5%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.87.co2fee15-d022318a,"BkWh",151.834793,150.722961,162.698868,172.20137,174.60556,157.023743,154.585052,155.475754,156.682068,157.430084,156.806351,159.342911,156.054504,155.334717,154.359955,154.328476,153.626968,155.544266,157.448151,158.541092,161.597031,163.76651,162.072495,164.161301,164.897141,167.576889,167.773804,162.317062,154.807266,143.895142,130.774338,123.427574,109.179451,111.365219,105.432617,"-1.1%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.87.co2fee25-d022318a,"BkWh",151.834793,152.726364,158.079422,177.501389,178.101044,171.984528,154.39212,151.909714,153.159424,154.082153,153.585571,151.591019,151.432495,151.357742,152.128525,154.181534,154.55571,153.997711,152.062546,150.424698,151.659958,153.950607,145.544144,135.879822,123.176155,114.955406,117.307785,115.059235,111.001801,111.863159,102.664726,103.824387,103.820396,102.942345,106.857994,"-1.1%"
Nuclear,"Electricity: Electric Power Sector: Generation: Nuclear",62-AEO2018.88.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case,62-AEO2018.88.ref2018-d121317a,"BkWh",29.32,26.191183,26.53713,26.388809,26.24049,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.24049,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,"0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case with Clean Power Plan,62-AEO2018.88.ref_cpp-d121317a,"BkWh",29.32,26.191183,26.537128,26.388809,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.24049,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,"0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $15 carbon allowance fee,62-AEO2018.88.co2fee15-d022318a,"BkWh",29.32,26.191183,26.53713,26.388809,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.24049,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,27.91885,28.29331,29.947763,30.278587,30.278587,30.278587,43.892067,61.825562,82.470207,97.54718,112.607773,114.180618,124.622253,"4.8%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $25 carbon allowance fee,62-AEO2018.88.co2fee25-d022318a,"BkWh",29.32,26.191181,26.53713,26.388809,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,26.240488,28.597967,31.375786,31.950138,31.950138,42.715897,58.332291,76.658775,87.958206,89.50679,97.290855,104.421371,105.335983,117.647522,119.327896,119.327881,119.327896,119.327881,"4.7%"
Pumped Storage and Other,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other",62-AEO2018.89.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case,62-AEO2018.89.ref2018-d121317a,"BkWh",1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.438289,1.420439,1.402463,1.384911,1.366076,1.346208,1.327636,1.31122,1.296289,1.283549,1.266783,1.250513,1.227358,1.21165,1.214889,1.205482,1.21703,1.217243,1.215347,1.215593,1.215595,1.21593,1.219596,1.220326,1.220829,1.220777,"-0.5%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case with Clean Power Plan,62-AEO2018.89.ref_cpp-d121317a,"BkWh",1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.437992,1.419812,1.401675,1.383379,1.363306,1.344122,1.327467,1.310665,1.297284,1.281375,1.255645,1.240162,1.227197,1.211209,1.213026,1.212077,1.212306,1.212307,1.213462,1.215005,1.215155,1.214725,1.215602,1.216851,1.207694,1.208436,"-0.6%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $15 carbon allowance fee,62-AEO2018.89.co2fee15-d022318a,"BkWh",1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.439349,1.423341,1.406984,1.406989,1.40626,1.406162,1.406202,1.406234,1.406287,1.40631,1.406448,1.389787,1.371232,1.371439,1.371966,1.354356,1.354395,1.337296,1.320321,1.303101,1.303584,1.303354,1.30446,1.286378,1.27408,"-0.4%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $25 carbon allowance fee,62-AEO2018.89.co2fee25-d022318a,"BkWh",1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.45614,1.450015,1.433381,1.433406,1.433289,1.433313,1.41673,1.400033,1.383443,1.383617,1.383525,1.381462,1.381999,1.382138,1.38178,1.364565,1.364125,1.364345,1.364439,1.365115,1.364185,1.347161,1.333637,1.310017,"-0.3%"
Renewable Sources,"Electricity: Electric Power Sector: Generation: Renewable Sources",62-AEO2018.90.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case,62-AEO2018.90.ref2018-d121317a,"BkWh",2.826415,2.944414,3.617061,4.213911,4.217183,7.283663,8.045881,8.148613,8.146269,8.21734,8.21609,8.346851,9.274963,10.532606,14.423336,19.042982,21.934364,25.328699,28.307806,30.811131,33.799175,36.444958,40.71006,46.431702,49.486385,51.193619,51.198818,51.899204,51.742672,51.742516,51.796074,56.736217,59.709553,60.5741,60.451363,"9.6%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.90.ref_cpp-d121317a,"BkWh",2.826415,2.942436,3.617381,4.213827,4.216966,11.533782,13.366531,13.366331,13.455529,13.467183,13.481209,13.479487,13.527628,13.514795,13.519021,16.76903,19.454605,23.91543,26.298414,27.198214,30.952703,38.086514,41.426289,43.563103,44.18903,44.670929,44.608799,46.468063,48.5401,48.655231,48.54261,49.015259,49.073673,48.834797,49.635895,"8.9%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.90.co2fee15-d022318a,"BkWh",2.826415,2.94254,3.605616,4.215333,22.51161,36.654865,39.218815,39.346237,39.406773,39.44569,39.573032,43.847118,47.63102,49.754562,52.07888,53.910671,55.926823,56.741699,57.106499,57.494205,57.759895,58.140381,58.708302,58.395645,57.899529,58.320492,58.059032,59.046249,58.425213,57.877983,57.89901,55.154083,56.343956,54.258087,52.819176,"9.1%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.90.co2fee25-d022318a,"BkWh",2.826415,2.937206,3.616536,4.215318,14.413305,20.959963,39.114471,42.854145,42.934841,43.518799,45.615002,49.986076,51.927631,52.977406,53.689449,53.946144,54.254169,54.973915,55.33815,55.145424,55.106182,55.122597,55.294006,54.569981,53.608952,52.763638,52.323544,50.653648,49.613686,48.114887,45.093204,44.785648,41.939087,40.129478,39.783669,"8.2%"
Distributed Generation,"Electricity: Electric Power Sector: Generation: Distributed Generation",62-AEO2018.91.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case,62-AEO2018.91.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005758,0.005758,0.012412,0.019387,0.026663,0.033808,0.041206,0.060808,0.081223,0.101955,0.124228,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.91.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006205,0.012963,0.019972,0.0273,0.034451,0.054019,0.074276,0.09584,0.11749,0.140291,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $15 carbon allowance fee,62-AEO2018.91.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $25 carbon allowance fee,62-AEO2018.91.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Generation,"Electricity: Electric Power Sector: Generation: Total Generation",62-AEO2018.92.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case,62-AEO2018.92.ref2018-d121317a,"BkWh",224.842957,210.123779,215.855698,220.556717,216.712723,217.111343,217.75351,217.822205,224.929214,223.399429,223.406601,225.372208,226.872971,228.797684,230.94046,233.747589,235.232971,235.910721,237.103027,239.71701,242.272354,245.374756,250.888245,257.040588,260.675842,263.062439,266.134644,269.282166,271.482788,273.055328,276.558868,281.000214,282.398071,284.60907,287.82724,"1.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case with Clean Power Plan,62-AEO2018.92.ref_cpp-d121317a,"BkWh",224.842957,210.120056,215.766266,220.495102,215.256531,217.561508,216.826172,218.066193,224.315292,224.876236,229.073761,233.047623,233.823532,236.769989,236.631927,235.80159,236.508286,238.495697,240.767242,242.929123,245.497986,248.683243,250.46199,254.983795,255.696823,257.137543,260.200836,262.546478,265.36557,269.025909,273.729309,275.965546,278.347076,280.330902,283.891754,"0.9%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $15 carbon allowance fee,62-AEO2018.92.co2fee15-d022318a,"BkWh",224.842957,210.045898,212.069077,217.866013,227.403275,223.591614,223.96257,224.792923,225.86879,226.65361,226.374313,232.928238,233.162384,234.569016,235.921783,237.719711,238.777786,241.515701,243.779694,245.262665,248.578796,251.07756,251.614792,253.765182,255.651367,259.081573,259.018707,254.51123,259.956451,266.404877,273.936768,278.913788,280.923065,282.578766,285.633636,"0.9%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $25 carbon allowance fee,62-AEO2018.92.co2fee25-d022318a,"BkWh",224.842957,208.19342,215.356659,220.373474,223.068405,222.861847,223.288925,224.599747,225.872803,227.135117,228.72403,231.099274,232.654877,233.602295,235.094223,237.407562,238.068558,238.19342,238.943893,239.868073,241.64296,243.945068,246.463226,251.663635,256.300049,258.533905,261.97641,265.838959,267.882172,268.162476,268.347473,270.87442,267.975708,265.268036,268.77475,"0.8%"
Sales to Customers,"Electricity: Electric Power Sector: Generation: Sales to Customers",62-AEO2018.93.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case,62-AEO2018.93.ref2018-d121317a,"BkWh",224.405853,209.585999,215.317917,220.018936,216.174942,216.573563,217.215729,217.284424,224.391434,222.861649,222.86882,224.834427,226.33519,228.259903,230.402679,233.209808,234.69519,235.37294,236.565247,239.17923,241.734573,244.836975,250.350464,256.502808,260.138062,262.524658,265.596863,268.744385,270.945007,272.517548,276.021088,280.462433,281.860291,284.071289,287.289459,"1.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case with Clean Power Plan,62-AEO2018.93.ref_cpp-d121317a,"BkWh",224.405853,209.582275,215.228485,219.957321,214.71875,217.023727,216.288391,217.528412,223.777512,224.338455,228.53598,232.509842,233.285751,236.232208,236.094147,235.263809,235.970505,237.957916,240.229462,242.391342,244.960205,248.145462,249.92421,254.446014,255.159042,256.599762,259.663055,262.008698,264.827789,268.488129,273.191528,275.427765,277.809296,279.793121,283.353973,"0.9%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $15 carbon allowance fee,62-AEO2018.93.co2fee15-d022318a,"BkWh",224.405853,209.508118,211.531296,217.328232,226.865494,223.053833,223.424789,224.255142,225.331009,226.115829,225.836533,232.390457,232.624603,234.031235,235.384003,237.181931,238.240005,240.977921,243.241913,244.724884,248.041016,250.53978,251.077011,253.227402,255.113586,258.543793,258.480927,253.97345,259.418671,265.867096,273.398987,278.376007,280.385284,282.040985,285.095856,"0.9%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $25 carbon allowance fee,62-AEO2018.93.co2fee25-d022318a,"BkWh",224.405853,207.65564,214.818878,219.835693,222.530624,222.324066,222.751144,224.061966,225.335022,226.597336,228.186249,230.561493,232.117096,233.064514,234.556442,236.869781,237.530777,237.65564,238.406113,239.330292,241.105179,243.407288,245.925446,251.125854,255.762283,257.996124,261.438629,265.301178,267.344391,267.624695,267.809692,270.336639,267.437927,264.730255,268.236969,"0.8%"
Generation for Own Use,"Electricity: Electric Power Sector: Generation: Generation for Own Use",62-AEO2018.94.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case,62-AEO2018.94.ref2018-d121317a,"BkWh",0.437102,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,"0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case with Clean Power Plan,62-AEO2018.94.ref_cpp-d121317a,"BkWh",0.437102,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,"0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $15 carbon allowance fee,62-AEO2018.94.co2fee15-d022318a,"BkWh",0.437102,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,"0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $25 carbon allowance fee,62-AEO2018.94.co2fee25-d022318a,"BkWh",0.437102,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,0.537783,"0.0%"
End-Use Sectors,,62-AEO2018.97.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Generation: Coal",62-AEO2018.98.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Coal": Reference case,62-AEO2018.98.ref2018-d121317a,"BkWh",0.123247,0.12754,0.121536,0.120673,0.120097,0.119638,0.119024,0.118142,0.117103,0.115927,0.114971,0.114297,0.113642,0.113139,0.112727,0.112467,0.111918,0.111059,0.110068,0.108903,0.107801,0.106494,0.105139,0.103878,0.102485,0.10103,0.099554,0.097934,0.096145,0.09426,0.092255,0.090318,0.088242,0.086106,0.083924,"-1.3%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.98.ref_cpp-d121317a,"BkWh",0.123247,0.12754,0.121713,0.120802,0.120113,0.119675,0.11899,0.118032,0.116928,0.115773,0.114882,0.114178,0.113539,0.113185,0.113003,0.112916,0.112547,0.111761,0.110735,0.109527,0.108372,0.107023,0.105604,0.104252,0.102798,0.101246,0.09968,0.097987,0.09613,0.09415,0.092055,0.090041,0.087898,0.085708,0.083492,"-1.3%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $15 carbon allowance fee,62-AEO2018.98.co2fee15-d022318a,"BkWh",0.123247,0.127541,0.121407,0.120654,0.119952,0.119237,0.118667,0.117965,0.117068,0.115907,0.115019,0.114532,0.114258,0.114369,0.114663,0.1151,0.1151,0.114606,0.11384,0.112797,0.111726,0.110409,0.109025,0.107755,0.10633,0.1049,0.103465,0.101883,0.100161,0.098369,0.096443,0.094595,0.092568,0.090455,0.088244,"-1.1%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $25 carbon allowance fee,62-AEO2018.98.co2fee25-d022318a,"BkWh",0.123247,0.127542,0.121515,0.120788,0.12004,0.119173,0.118585,0.117944,0.117106,0.116041,0.115089,0.114677,0.114627,0.115024,0.115736,0.1165,0.116764,0.116434,0.115748,0.114717,0.113669,0.112285,0.110849,0.109543,0.108064,0.106549,0.105026,0.103378,0.101606,0.099737,0.097734,0.095821,0.093762,0.091584,0.08929,"-1.1%"
Petroleum,"Electricity: End-Use Sectors: Generation: Petroleum",62-AEO2018.99.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case,62-AEO2018.99.ref2018-d121317a,"BkWh",0.003889,0.004076,0.003941,0.003972,0.004014,0.004063,0.004108,0.004145,0.004178,0.004207,0.004246,0.004299,0.004355,0.00442,0.004493,0.004576,0.004651,0.004716,0.004778,0.004835,0.0049,0.004957,0.005016,0.005084,0.00515,0.005216,0.005287,0.005353,0.005414,0.005473,0.005529,0.005596,0.005657,0.005721,0.005787,"1.1%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.99.ref_cpp-d121317a,"BkWh",0.003889,0.004076,0.003947,0.003976,0.004015,0.004064,0.004106,0.004141,0.004171,0.004201,0.004243,0.004294,0.00435,0.004422,0.004505,0.004596,0.00468,0.004749,0.00481,0.004866,0.004929,0.004985,0.005041,0.005105,0.005168,0.005229,0.005295,0.005357,0.005413,0.005465,0.005514,0.005574,0.005629,0.005686,0.005747,"1.0%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.99.co2fee15-d022318a,"BkWh",0.003889,0.004076,0.003937,0.003971,0.004009,0.004049,0.004095,0.004138,0.004176,0.004206,0.004248,0.004308,0.00438,0.004472,0.004576,0.004693,0.004796,0.004882,0.00496,0.005029,0.005101,0.005165,0.005229,0.005305,0.005376,0.005453,0.005535,0.005615,0.005691,0.005769,0.005845,0.005934,0.006017,0.006102,0.006187,"1.3%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.99.co2fee25-d022318a,"BkWh",0.003889,0.004076,0.00394,0.003976,0.004012,0.004046,0.004092,0.004137,0.004178,0.004211,0.004251,0.004314,0.004395,0.004499,0.004623,0.004755,0.004872,0.004968,0.005053,0.005125,0.005201,0.005265,0.00533,0.005406,0.005478,0.005554,0.005634,0.005714,0.005791,0.005868,0.005942,0.006031,0.006116,0.0062,0.006284,"1.3%"
Natural Gas,"Electricity: End-Use Sectors: Generation: Natural Gas",62-AEO2018.100.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case,62-AEO2018.100.ref2018-d121317a,"BkWh",0.585771,0.754941,0.809798,0.728937,0.785685,0.842964,0.901018,0.96195,1.026228,1.092766,1.161332,1.233038,1.307906,1.38572,1.466212,1.549574,1.634447,1.720996,1.809299,1.899902,1.993034,2.089375,2.189155,2.292603,2.400129,2.513211,2.632956,2.759769,2.898865,3.049793,3.208107,3.37747,3.558557,3.752493,3.962808,"5.2%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.100.ref_cpp-d121317a,"BkWh",0.585777,0.755723,0.812669,0.734879,0.795433,0.857909,0.923037,0.991453,1.063761,1.139269,1.217101,1.298078,1.382634,1.47034,1.561111,1.654963,1.750503,1.848051,1.947565,2.050377,2.156719,2.267267,2.381429,2.499503,2.623254,2.757133,2.900901,3.056387,3.229306,3.421113,3.622198,3.836777,4.067198,4.314256,4.581852,"5.6%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.100.co2fee15-d022318a,"BkWh",0.587152,0.764769,0.829855,0.765519,0.845981,0.927649,1.010015,1.095473,1.187705,1.285576,1.389508,1.501549,1.622063,1.7537,1.895791,2.048775,2.212556,2.387867,2.576015,2.780264,3.004024,3.24382,3.501997,3.774614,4.065728,4.382419,4.724917,5.096594,5.501122,5.940868,6.405955,6.893136,7.402631,7.932522,8.486212,"7.6%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.100.co2fee25-d022318a,"BkWh",0.587012,0.77041,0.842359,0.791735,0.901928,1.016255,1.13019,1.252497,1.38557,1.531751,1.689915,1.862586,2.050001,2.250849,2.468196,2.703665,2.956987,3.227938,3.516614,3.825286,4.154879,4.505367,4.87891,5.275286,5.690819,6.136823,6.608974,7.110115,7.643332,8.207989,8.795479,9.405225,10.037653,10.689326,11.364815,"8.5%"
