"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-9&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-9~ref_cpp-d121317a.5-62-AEO2018.3-9~co2fee15-d022318a.5-62-AEO2018.3-9~co2fee25-d022318a.5-62-AEO2018.3-9&map=&sourcekey=1"
"Fri Sep 28 2018 10:33:46 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Petroleum,"Electricity: Electric Power Sector: Generation: Petroleum",62-AEO2018.86.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case,62-AEO2018.86.ref2018-d121317a,"BkWh",0.52402,0.324511,0.323338,0.319685,0.317683,0.325349,0.327768,0.312489,0.308382,0.30865,0.304383,0.286435,0.285023,0.274452,0.2596,0.258393,0.258286,0.259997,0.260627,0.260939,0.26346,0.263463,0.259207,0.25768,0.25685,0.256953,0.257428,0.256895,0.256505,0.256216,0.255736,0.254741,0.255768,0.25547,0.255626,"-0.7%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.86.ref_cpp-d121317a,"BkWh",0.52402,0.324506,0.323556,0.317451,0.321582,0.326109,0.320868,0.297089,0.276653,0.27102,0.257052,0.220166,0.215904,0.207689,0.200569,0.202175,0.197163,0.197205,0.192626,0.190685,0.189664,0.185361,0.186345,0.184813,0.184491,0.190664,0.185545,0.185263,0.187256,0.188097,0.190036,0.18704,0.179008,0.184391,0.181784,"-1.7%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.86.co2fee15-d022318a,"BkWh",0.52402,0.325289,0.322963,0.319703,0.243827,0.228705,0.191378,0.139951,0.137987,0.133393,0.126807,0.108925,0.109346,0.102578,0.098645,0.095967,0.08445,0.060702,0.060605,0.061583,0.060774,0.059385,0.060052,0.060461,0.060723,0.06001,0.057857,0.056073,0.056124,0.054333,0.054222,0.053777,0.053838,0.053947,0.053892,"-5.3%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.86.co2fee25-d022318a,"BkWh",0.52402,0.325847,0.32363,0.319546,0.184986,0.152493,0.144569,0.13329,0.132073,0.104427,0.085229,0.0574,0.057736,0.057598,0.057387,0.058009,0.057987,0.054467,0.054371,0.054553,0.05461,0.054559,0.05418,0.053925,0.053766,0.053297,0.053344,0.053209,0.05363,0.053091,0.053043,0.052465,0.052795,0.053604,0.056063,"-5.2%"
Natural Gas,"Electricity: Electric Power Sector: Generation: Natural Gas",62-AEO2018.87.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case,62-AEO2018.87.ref2018-d121317a,"BkWh",104.309875,98.021194,98.510094,110.78183,117.907936,113.740875,120.738724,122.487053,121.85276,124.284569,123.609741,123.169144,123.571831,128.934525,130.74144,132.570068,133.793015,135.507858,139.804932,139.957581,146.057617,144.114471,144.474136,144.878754,145.803024,144.304413,146.353882,144.082565,146.982758,148.115265,151.860382,152.465027,156.89566,155.823914,157.297211,"1.4%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.87.ref_cpp-d121317a,"BkWh",104.309875,98.142761,97.610779,109.198044,117.082397,114.320488,116.720734,112.522232,115.813293,113.980049,113.633881,119.068863,121.778992,125.26976,125.873451,126.087219,128.344955,129.112091,132.776047,134.07692,133.789108,136.695465,136.476486,137.803436,138.252045,134.708054,138.997894,139.860535,139.85202,139.619904,138.404587,141.422424,147.519897,144.868591,146.348007,"1.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.87.co2fee15-d022318a,"BkWh",104.309875,97.694626,98.519012,110.290009,132.303131,136.601654,142.660782,149.17308,147.070724,145.057465,139.135651,136.67894,137.164337,138.818466,144.488068,144.272888,138.022995,145.977142,146.842041,146.586578,150.658386,147.878525,148.641388,149.817383,150.191315,143.139099,137.445267,130.660324,135.85379,133.605042,131.289078,130.995026,132.277359,128.841614,130.071945,"0.9%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.87.co2fee25-d022318a,"BkWh",104.309891,98.231232,97.403625,109.308212,147.077805,150.601852,153.03183,154.601151,153.708572,150.785522,152.294647,150.169708,148.160904,147.879181,149.744049,152.374191,154.027832,150.571945,148.96106,148.223816,145.727051,140.791779,130.763062,127.852135,125.013016,116.647606,121.229507,116.997871,117.518257,121.678864,116.153831,113.770203,112.189743,109.025864,109.139107,"0.3%"
Nuclear,"Electricity: Electric Power Sector: Generation: Nuclear",62-AEO2018.88.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case,62-AEO2018.88.ref2018-d121317a,"BkWh",112.349998,112.026123,113.654053,113.01886,100.571175,100.571175,101.469429,101.469398,99.910698,98.356026,98.356018,99.253807,99.253799,97.694809,96.14106,96.14106,96.14106,95.198967,91.937721,90.382416,90.382431,90.382416,91.33532,91.33532,91.33532,91.33532,89.587555,87.840042,86.094353,84.343506,82.718651,81.094788,81.094788,81.094788,81.094788,"-1.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case with Clean Power Plan,62-AEO2018.88.ref_cpp-d121317a,"BkWh",112.349998,112.026154,113.654053,113.01886,100.571159,100.571167,101.469398,101.469406,99.91069,98.356026,98.356026,99.253807,99.253807,97.694809,96.141075,96.141075,96.14106,95.198967,91.937721,90.382416,90.382431,90.382416,91.33532,91.33532,91.33532,91.33532,89.587555,87.840042,86.094353,84.343506,82.718651,81.094788,81.094788,81.094788,81.094788,"-1.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $15 carbon allowance fee,62-AEO2018.88.co2fee15-d022318a,"BkWh",112.349998,112.026146,113.654053,113.01886,100.571144,100.571175,101.469429,101.469429,99.910698,98.356018,98.356018,99.253799,99.253799,97.694809,96.14106,96.14106,96.14106,95.198967,91.937721,90.382416,90.382416,90.382416,91.33532,91.33532,91.33532,91.33532,89.587555,87.840042,86.094353,84.343506,82.718651,81.094788,81.094788,81.094788,81.094788,"-1.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $25 carbon allowance fee,62-AEO2018.88.co2fee25-d022318a,"BkWh",112.349998,112.026131,113.654053,113.018829,100.571175,100.571175,101.469429,101.469429,99.910698,98.356018,98.356018,99.253799,99.253799,97.694809,96.14106,96.14106,96.14106,95.198967,91.937721,90.382416,90.382416,90.382416,91.33532,91.33532,91.33532,91.33532,89.587555,87.840042,86.094353,84.343506,82.718651,81.094788,81.094788,81.094788,81.094788,"-1.0%"
Pumped Storage and Other,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other",62-AEO2018.89.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case,62-AEO2018.89.ref2018-d121317a,"BkWh",0.760617,1.054683,1.054479,1.054574,1.054561,1.054567,1.054601,1.054576,1.054593,1.054598,1.054601,1.054589,1.054612,1.054609,1.054563,1.054599,1.054566,1.054572,1.054608,1.054606,1.054606,1.054577,1.054576,1.054575,1.054554,1.054606,1.054604,1.054608,1.054607,1.054609,1.054565,1.054583,1.054602,1.0546,1.054602,"-0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case with Clean Power Plan,62-AEO2018.89.ref_cpp-d121317a,"BkWh",0.760617,1.054683,1.054479,1.054574,1.054561,1.054544,1.054599,1.054585,1.054582,1.054541,1.05457,1.054572,1.054573,1.054595,1.054571,1.054597,1.05458,1.054598,1.054588,1.0546,1.054577,1.054585,1.054564,1.054529,1.054579,1.05457,1.054604,1.054595,1.054567,1.054616,1.054615,1.054577,1.054572,1.054564,1.054606,"-0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $15 carbon allowance fee,62-AEO2018.89.co2fee15-d022318a,"BkWh",0.760617,1.054683,1.054479,1.054574,1.054561,1.054534,1.054554,1.054549,1.054547,1.054568,1.054542,1.054519,1.054541,1.054548,1.054543,1.05453,1.054591,1.054604,1.054605,1.05461,1.054621,1.054609,1.054613,1.054597,1.054578,1.054591,1.05459,1.037086,1.019412,1.001493,0.983809,0.968115,0.967692,0.968268,0.967913,"-0.3%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $25 carbon allowance fee,62-AEO2018.89.co2fee25-d022318a,"BkWh",0.760617,1.054682,1.054479,1.054574,1.054561,1.054507,1.054554,1.054525,1.05455,1.05453,1.054544,1.054524,1.054546,1.054549,1.054533,1.054544,1.054565,1.054614,1.037492,1.020587,1.003552,0.9866,0.969143,0.952472,0.933904,0.917548,0.901662,0.88501,0.868947,0.868628,0.852476,0.841589,0.825567,0.810207,0.78968,"-0.9%"
Renewable Sources,"Electricity: Electric Power Sector: Generation: Renewable Sources",62-AEO2018.90.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case,62-AEO2018.90.ref2018-d121317a,"BkWh",10.326725,12.339971,11.963766,12.68704,13.02857,13.033326,13.040496,12.635653,12.632021,12.63175,12.629388,12.626374,12.926476,12.953933,13.007216,13.86071,14.053307,14.060313,14.070148,14.059616,14.082171,14.069983,14.061903,14.05688,14.037119,14.053335,14.039841,14.098351,14.112507,14.116357,14.114042,14.182878,14.279056,14.371929,14.391447,"0.5%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.90.ref_cpp-d121317a,"BkWh",10.326725,12.339939,11.963724,12.686642,13.030609,13.028008,13.018218,12.616425,12.626797,12.611862,12.993278,12.986637,12.916128,12.983296,12.969392,12.971814,12.956477,12.958224,13.076118,13.091725,14.858279,15.295727,15.261725,15.252015,15.266868,15.25771,15.26055,15.259276,15.254797,15.262211,15.38468,15.568425,15.589193,15.602004,15.610215,"0.7%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.90.co2fee15-d022318a,"BkWh",10.326725,12.340084,11.963713,12.758662,13.109813,13.113359,14.575319,15.951681,20.144136,24.194681,24.923254,24.911282,25.774952,26.024885,26.047701,26.029009,37.060978,39.229771,39.814976,39.822186,39.949005,39.735519,39.695637,39.620956,39.541447,41.336071,50.223106,51.938725,51.628178,51.734261,52.070015,53.2757,53.974884,53.727024,53.738785,"4.6%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.90.co2fee25-d022318a,"BkWh",10.326725,12.340172,11.963718,13.064283,13.482773,13.838861,14.37364,17.332722,22.207664,25.081591,26.252787,27.740839,28.678322,29.064623,29.518269,29.708805,30.088713,42.594822,45.605621,45.761868,45.916298,48.053814,53.721451,55.169651,56.7248,56.597881,56.861961,56.744762,56.83482,57.076927,57.191711,57.523754,57.645176,57.62706,58.005856,"4.8%"
Distributed Generation,"Electricity: Electric Power Sector: Generation: Distributed Generation",62-AEO2018.91.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case,62-AEO2018.91.ref2018-d121317a,"BkWh",0,0,0,0.041897,0.042598,0.044079,0.046949,0.049148,0.050778,0.053471,0.058572,0.065177,0.072489,0.080382,0.088382,0.098628,0.109766,0.121468,0.133692,0.145881,0.158199,0.170906,0.183699,0.196369,0.230954,0.269098,0.312365,0.36013,0.409713,0.457132,0.507766,0.558874,0.609595,0.662179,0.719205,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.91.ref_cpp-d121317a,"BkWh",0,0,0,0.041813,0.042049,0.042049,0.042958,0.043139,0.043828,0.043956,0.045047,0.048742,0.052403,0.05618,0.06157,0.06986,0.079874,0.089631,0.100046,0.110357,0.12099,0.13277,0.14445,0.156475,0.168459,0.181791,0.229714,0.245411,0.260458,0.301718,0.348738,0.401217,0.458656,0.517492,0.578642,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $15 carbon allowance fee,62-AEO2018.91.co2fee15-d022318a,"BkWh",0,0,0,0.042091,0.042091,0.042091,0.042091,0.042091,0.042091,0.042091,0.043854,0.043854,0.046497,0.049095,0.051612,0.054401,0.054401,0.057079,0.060202,0.063468,0.06719,0.07146,0.075584,0.079653,0.083091,0.086766,0.09088,0.095282,0.099683,0.103548,0.107874,0.112389,0.117641,0.123509,0.129469,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $25 carbon allowance fee,62-AEO2018.91.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Generation,"Electricity: Electric Power Sector: Generation: Total Generation",62-AEO2018.92.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case,62-AEO2018.92.ref2018-d121317a,"BkWh",276.965973,288.67572,291.560944,301.028992,294.594421,293.957428,301.456024,302.473297,299.366455,299.545868,298.701141,299.584259,299.844818,301.481659,298.694153,301.240967,302.25412,302.981781,304.006653,302.644287,309.182739,307.216614,307.438873,307.410736,308.263947,306.791626,307.092834,303.145905,304.328583,303.726776,305.857849,304.921417,309.464905,308.502289,310.321533,"0.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case with Clean Power Plan,62-AEO2018.92.ref_cpp-d121317a,"BkWh",276.965973,288.796692,290.685364,299.833679,294.626984,294.718231,296.706177,290.140259,286.712952,281.889343,279.704346,281.367004,281.692047,280.723846,277.967773,278.591309,279.679993,279.304779,278.561951,277.755219,279.300201,281.659607,282.574005,283.484955,283.877197,282.052948,283.356689,282.284393,280.958405,279.177948,277.043915,278.055389,282.185516,281.023376,281.902527,"-0.1%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $15 carbon allowance fee,62-AEO2018.92.co2fee15-d022318a,"BkWh",276.965973,288.712311,291.526489,300.644592,291.543427,291.4263,289.783875,288.573059,288.761597,288.090637,282.888275,281.247467,282.5,280.740112,283.850189,282.928528,285.109528,288.312653,286.520294,284.873413,288.881226,285.648193,287.4599,288.68634,288.981659,283.724365,284.633789,277.346405,280.471039,276.101929,272.483429,271.759735,273.746307,270.069427,271.317261,"-0.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $25 carbon allowance fee,62-AEO2018.92.co2fee25-d022318a,"BkWh",276.966003,289.544495,290.794708,299.910614,291.170898,286.816284,288.628845,293.157166,295.375641,287.104462,286.112793,283.6073,282.443481,280.989044,281.753845,284.575256,286.609039,294.713928,292.83551,290.682648,288.323486,285.508881,282.082947,280.603424,279.300903,270.791901,273.874451,267.761475,266.610748,269.261932,262.210846,258.524109,257.049591,253.853256,254.327362,"-0.4%"
Sales to Customers,"Electricity: Electric Power Sector: Generation: Sales to Customers",62-AEO2018.93.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case,62-AEO2018.93.ref2018-d121317a,"BkWh",275.728119,287.27594,290.161285,299.629333,293.195526,292.558533,300.057129,301.074402,297.980103,298.159515,297.314789,298.197906,298.458466,300.095306,297.3078,299.854614,300.867767,301.596252,302.621124,301.258759,307.797211,305.831085,306.053345,306.025208,306.878418,305.406097,305.707306,301.760376,302.943054,302.341248,304.472321,303.535889,308.079376,307.11676,308.936005,"0.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case with Clean Power Plan,62-AEO2018.93.ref_cpp-d121317a,"BkWh",275.728119,287.396912,289.285706,298.434021,293.228088,293.32016,295.308105,288.742188,285.327423,280.503815,278.318817,279.981476,280.306519,279.338318,276.582245,277.20578,278.294464,277.91925,277.176422,276.36969,277.914673,280.274078,281.188477,282.099426,282.491669,280.667419,281.971161,280.898865,279.572876,277.792419,275.658386,276.669861,280.799988,279.637848,280.516998,"-0.1%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $15 carbon allowance fee,62-AEO2018.93.co2fee15-d022318a,"BkWh",275.728119,287.312531,290.126831,299.244934,290.144531,290.028229,288.385803,287.187531,287.376068,286.705109,281.502747,279.861938,281.114471,279.354584,282.464661,281.542999,283.723999,286.927124,285.134766,283.487885,287.495697,284.262665,286.074371,287.300812,287.59613,282.338837,283.24826,275.960876,279.08551,274.7164,271.0979,270.374207,272.360779,268.683899,269.931732,"-0.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $25 carbon allowance fee,62-AEO2018.93.co2fee25-d022318a,"BkWh",275.728149,288.144714,289.39505,298.510956,289.772003,285.418213,287.243317,291.771637,293.990112,285.718933,284.727264,282.221771,281.057953,279.603516,280.368317,283.189728,285.223511,293.3284,291.449982,289.297119,286.937958,284.123352,280.697418,279.217896,277.915375,269.406372,272.488922,266.375946,265.22522,267.876404,260.825317,257.13858,255.664047,252.467697,252.941803,"-0.4%"
Generation for Own Use,"Electricity: Electric Power Sector: Generation: Generation for Own Use",62-AEO2018.94.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case,62-AEO2018.94.ref2018-d121317a,"BkWh",1.23786,1.399771,1.399668,1.399667,1.398896,1.398896,1.398896,1.398896,1.386351,1.386351,1.386351,1.386351,1.386351,1.386351,1.386351,1.386351,1.386351,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,"-0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case with Clean Power Plan,62-AEO2018.94.ref_cpp-d121317a,"BkWh",1.23786,1.399771,1.399668,1.399667,1.398896,1.398095,1.398095,1.398095,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,"-0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $15 carbon allowance fee,62-AEO2018.94.co2fee15-d022318a,"BkWh",1.23786,1.399771,1.399668,1.399667,1.398896,1.398095,1.398095,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,"-0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $25 carbon allowance fee,62-AEO2018.94.co2fee25-d022318a,"BkWh",1.23786,1.399771,1.399668,1.399667,1.398896,1.398095,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,1.38555,"-0.0%"
End-Use Sectors,,62-AEO2018.97.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Generation: Coal",62-AEO2018.98.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Coal": Reference case,62-AEO2018.98.ref2018-d121317a,"BkWh",0.247874,0.253202,0.245741,0.244669,0.243954,0.243383,0.242621,0.241524,0.240233,0.238772,0.237584,0.236746,0.235932,0.235308,0.234795,0.234473,0.233791,0.232723,0.231492,0.230044,0.228675,0.22705,0.225367,0.223799,0.222069,0.22026,0.218426,0.216413,0.214191,0.211848,0.209357,0.20695,0.20437,0.201716,0.199004,"-0.7%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.98.ref_cpp-d121317a,"BkWh",0.247874,0.253202,0.245961,0.244829,0.243973,0.243429,0.242578,0.241387,0.240016,0.238581,0.237473,0.236599,0.235804,0.235364,0.235139,0.235031,0.234572,0.233595,0.23232,0.230819,0.229384,0.227707,0.225944,0.224264,0.222457,0.220529,0.218583,0.216479,0.214172,0.211711,0.209108,0.206605,0.203943,0.201221,0.198467,"-0.7%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $15 carbon allowance fee,62-AEO2018.98.co2fee15-d022318a,"BkWh",0.247874,0.253204,0.245582,0.244646,0.243774,0.242885,0.242176,0.241304,0.240189,0.238747,0.237643,0.237039,0.236698,0.236836,0.237201,0.237745,0.237744,0.237131,0.236178,0.234883,0.233551,0.231915,0.230196,0.228618,0.226846,0.225069,0.223286,0.22132,0.21918,0.216954,0.214561,0.212265,0.209746,0.20712,0.204373,"-0.6%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $25 carbon allowance fee,62-AEO2018.98.co2fee25-d022318a,"BkWh",0.247874,0.253204,0.245715,0.244811,0.243882,0.242805,0.242075,0.241278,0.240236,0.238914,0.23773,0.237219,0.237157,0.23765,0.238534,0.239483,0.239812,0.239401,0.23855,0.237268,0.235965,0.234246,0.232462,0.230839,0.229002,0.227119,0.225226,0.223178,0.220977,0.218654,0.216164,0.213788,0.21123,0.208523,0.205673,"-0.6%"
Petroleum,"Electricity: End-Use Sectors: Generation: Petroleum",62-AEO2018.99.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case,62-AEO2018.99.ref2018-d121317a,"BkWh",0.089591,0.073862,0.056798,0.040825,0.041101,0.041416,0.041709,0.041951,0.042166,0.042357,0.042614,0.042956,0.043321,0.043748,0.044222,0.044766,0.045255,0.045677,0.046083,0.046457,0.046876,0.047252,0.047635,0.048081,0.048508,0.048942,0.049402,0.049838,0.050234,0.050621,0.050984,0.051418,0.051822,0.052234,0.052666,"-1.0%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.99.ref_cpp-d121317a,"BkWh",0.089591,0.073863,0.056835,0.040853,0.041105,0.041424,0.041701,0.041925,0.042123,0.042319,0.042591,0.042925,0.043294,0.04376,0.0443,0.044896,0.045442,0.045892,0.046311,0.046714,0.047158,0.047561,0.047965,0.048419,0.048864,0.049301,0.049764,0.050225,0.05072,0.051224,0.051741,0.052293,0.052781,0.053297,0.05384,"-1.0%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.99.co2fee15-d022318a,"BkWh",0.089591,0.073863,0.05677,0.040821,0.041069,0.041325,0.041626,0.041909,0.042157,0.042352,0.042626,0.043018,0.043487,0.044085,0.044768,0.045529,0.046203,0.046782,0.047327,0.047832,0.048374,0.048861,0.049372,0.049973,0.050605,0.051323,0.052133,0.053032,0.053985,0.055042,0.056171,0.057389,0.058478,0.059539,0.060659,"-0.6%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.99.co2fee25-d022318a,"BkWh",0.089591,0.073863,0.056793,0.04085,0.041088,0.04131,0.041607,0.041904,0.042167,0.042386,0.042644,0.043056,0.043585,0.044265,0.045088,0.046006,0.046842,0.047541,0.048183,0.048837,0.049625,0.050365,0.051204,0.052177,0.053193,0.054322,0.055487,0.056769,0.058218,0.059866,0.061549,0.063308,0.065011,0.066742,0.068735,"-0.2%"
Natural Gas,"Electricity: End-Use Sectors: Generation: Natural Gas",62-AEO2018.100.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case,62-AEO2018.100.ref2018-d121317a,"BkWh",3.365249,3.867739,4.136921,5.041481,6.308935,6.639457,6.98197,7.346382,7.748296,8.192761,8.662441,9.175529,9.726493,10.304618,10.909698,11.538063,12.181789,12.843749,13.522701,14.220436,14.945933,15.696147,16.473076,17.282066,18.125763,19.001055,19.904886,20.847641,21.830914,22.853251,23.88669,24.949844,26.050169,27.176113,28.337238,"6.2%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.100.ref_cpp-d121317a,"BkWh",3.39223,3.897202,4.173344,5.087902,6.366353,6.719632,7.103218,7.517401,7.974043,8.475232,9.016458,9.602001,10.241624,10.918011,11.631919,12.37663,13.135671,13.916083,14.732322,15.579662,16.459208,17.368322,18.305599,19.270014,20.279839,21.325657,22.388779,23.493382,24.677256,25.929848,27.207182,28.50709,29.835936,31.196354,32.607933,"6.6%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.100.co2fee15-d022318a,"BkWh",3.999093,4.531837,4.836985,5.791957,7.155831,7.619281,8.102867,8.608207,9.166817,9.764061,10.403619,11.091702,11.827477,12.615441,13.451236,14.333051,15.271396,16.25984,17.307137,18.424984,19.608324,20.856855,22.173527,23.563204,25.032589,26.590559,28.223143,29.949333,31.780499,33.726433,35.751514,37.841103,39.96674,42.117321,44.35186,"7.2%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.100.co2fee25-d022318a,"BkWh",3.984314,4.53444,4.861242,5.852592,7.316466,7.900046,8.508728,9.15778,9.869422,10.637323,11.453948,12.329477,13.271001,14.279249,15.364157,16.523218,17.747509,19.053368,20.451761,21.9317,23.508425,25.170006,26.918886,28.762844,30.697958,32.718697,34.808895,36.996937,39.287891,41.688831,44.151943,46.680401,49.265873,51.908314,54.655296,"7.8%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels",62-AEO2018.101.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
