"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-19&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-19~ref_cpp-d121317a.5-62-AEO2018.3-19~co2fee15-d022318a.5-62-AEO2018.3-19~co2fee25-d022318a.5-62-AEO2018.3-19&map=&sourcekey=1"
"Fri Sep 28 2018 10:41:18 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $25 carbon allowance fee,62-AEO2018.85.co2fee25-d022318a,"BkWh",49.084999,60.848843,54.827015,44.887108,35.570312,30.319311,21.366451,18.179796,9.836301,7.281778,3.479168,2.824286,2.833579,2.833166,2.829854,1.949838,1.490647,1.073885,1.050028,1.034582,0.705439,0.708121,0.708951,0.242067,0.242401,0.242808,0.243295,0.243821,0.244216,0.244632,0,0,0,0,0,"- -"
Petroleum,"Electricity: Electric Power Sector: Generation: Petroleum",62-AEO2018.86.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case,62-AEO2018.86.ref2018-d121317a,"BkWh",0.10402,0.244718,0.220538,0.180528,0.163722,0.163152,0.163121,0.162653,0.163197,0.162941,0.163091,0.162991,0.162915,0.162639,0.162727,0.162612,0.162508,0.162395,0.162234,0.162366,0.162381,0.162564,0.16305,0.16253,0.16262,0.161957,0.161914,0.161751,0.161818,0.161469,0.161129,0.161625,0.161677,0.161571,0.161888,"-1.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.86.ref_cpp-d121317a,"BkWh",0.10402,0.244718,0.220534,0.180619,0.160028,0.137578,0.137278,0.12518,0.106829,0.097874,0.105127,0.108959,0.109288,0.105685,0.108916,0.109483,0.109845,0.109847,0.110145,0.110468,0.11026,0.110173,0.109896,0.109998,0.109804,0.109642,0.10853,0.109331,0.108893,0.108285,0.107028,0.10704,0.106527,0.108291,0.106586,"-2.5%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.86.co2fee15-d022318a,"BkWh",0.10402,0.244718,0.220675,0.180619,0.142551,0.117859,0.100609,0.100731,0.100567,0.101261,0.101108,0.09972,0.096451,0.096392,0.094525,0.094449,0.089605,0.07385,0.062152,0.053159,0.03804,0.03443,0.016864,0.01719,0.016561,0.007626,0.013736,0.009749,0.009853,0.009509,0.008197,0.007454,0.007468,0.007879,0.007496,"-10.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.86.co2fee25-d022318a,"BkWh",0.10402,0.244718,0.220442,0.180619,0.142947,0.121859,0.086071,0.073274,0.039766,0.030192,0.014968,0.01246,0.012452,0.012444,0.012433,0.009118,0.008675,0.006629,0.006181,0.007439,0.006249,0.005639,0.005853,0.004458,0.004415,0.004333,0.004483,0.004413,0.004308,0.004468,0.003348,0.003366,0.003541,0.002947,0.002734,"-12.7%"
Natural Gas,"Electricity: Electric Power Sector: Generation: Natural Gas",62-AEO2018.87.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case,62-AEO2018.87.ref2018-d121317a,"BkWh",70.346809,63.300297,70.923485,78.851662,77.777672,74.511917,74.681702,75.886734,76.853653,77.161591,77.929825,79.000687,79.775215,79.880348,80.1847,81.044838,80.314659,79.485397,77.923538,76.673523,75.886299,75.179749,67.169479,64.958138,66.366409,67.094101,67.693848,69.074455,68.939774,70.274727,70.111267,71.230186,71.892883,72.427513,73.140778,"0.4%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.87.ref_cpp-d121317a,"BkWh",70.346809,63.956009,70.908722,78.106911,78.634789,78.712219,74.226509,77.291206,83.112396,83.632362,77.690834,73.751869,72.076057,73.293915,70.986816,70.410995,70.343193,70.358643,70.130516,70.152946,70.171043,70.218712,69.047256,68.828094,68.837448,68.208115,69.011765,68.887039,69.317421,69.947899,70.925346,71.418343,72.569588,72.549339,74.668625,"0.5%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.87.co2fee15-d022318a,"BkWh",70.346809,63.100674,70.592567,77.887108,82.033073,82.656425,84.015587,83.836311,85.560997,84.38443,82.716187,79.205498,79.216164,78.6222,78.708305,79.168915,79.961746,83.9618,85.202538,85.860901,88.568245,88.182251,89.051071,86.048103,83.52446,83.403526,78.906044,77.915581,78.001907,78.271912,75.824081,71.280937,70.324432,61.785923,62.978573,"-0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.87.co2fee25-d022318a,"BkWh",70.346809,63.427258,71.087112,79.186699,84.453201,83.750824,87.037849,86.372169,92.815094,87.957108,91.070984,90.126183,90.032112,90.490135,87.537788,87.145164,85.99781,85.639931,84.624779,83.254318,80.075645,77.252335,75.74202,72.66806,70.800804,68.768135,65.563644,57.218826,55.101082,51.360489,48.312492,41.951565,39.091396,39.885311,41.068005,"-1.3%"
Nuclear,"Electricity: Electric Power Sector: Generation: Nuclear",62-AEO2018.88.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case,62-AEO2018.88.ref2018-d121317a,"BkWh",32.376999,32.118126,32.542362,32.360474,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.887833,33.596607,34.305382,34.305374,34.305374,34.305374,34.305374,34.305374,34.305374,34.305374,34.305374,34.305382,34.305382,34.305389,"0.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case with Clean Power Plan,62-AEO2018.88.ref_cpp-d121317a,"BkWh",32.376999,32.118126,32.542362,32.360474,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.887833,33.596607,34.305374,34.305374,34.305374,34.305374,34.305374,34.305374,34.305374,34.305374,34.305374,34.305374,34.305374,34.305374,"0.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $15 carbon allowance fee,62-AEO2018.88.co2fee15-d022318a,"BkWh",32.376999,32.118126,32.542362,32.360474,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178581,32.178585,32.178585,32.178585,32.178585,32.178585,32.178585,32.178585,32.178585,32.178585,32.178585,32.88784,33.596615,34.305386,34.305386,34.305386,34.305382,34.305374,34.305374,34.305374,34.305374,40.228668,40.977837,52.378944,53.60051,"1.6%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $25 carbon allowance fee,62-AEO2018.88.co2fee25-d022318a,"BkWh",32.376999,32.118126,32.542362,32.360474,32.178585,32.178581,32.178585,32.178585,32.178585,32.178585,32.178581,32.178585,32.178589,32.178585,32.178585,32.178585,32.178585,32.178585,32.178585,32.178585,32.178585,32.88784,33.596615,34.305386,34.305386,34.305386,34.305386,44.181797,47.688824,51.602097,52.133041,59.903465,62.558781,62.754066,62.754066,"2.1%"
Pumped Storage and Other,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other",62-AEO2018.89.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case,62-AEO2018.89.ref2018-d121317a,"BkWh",0.059742,-0.046712,-0.046708,-0.046691,-0.046657,-0.046691,-0.064115,-0.064393,-0.064327,-0.064383,-0.081687,-0.099175,-0.116793,-0.134096,-0.152853,-0.169363,-0.186487,-0.202111,-0.21927,-0.23651,-0.252131,-0.269592,-0.284028,-0.299505,-0.298833,-0.297973,-0.315017,-0.331953,-0.350883,-0.353478,-0.353111,-0.353074,-0.351845,-0.350671,-0.350174,"6.3%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case with Clean Power Plan,62-AEO2018.89.ref_cpp-d121317a,"BkWh",0.059742,-0.046712,-0.046708,-0.046691,-0.046709,-0.06402,-0.082435,-0.082304,-0.082049,-0.081844,-0.098851,-0.116007,-0.133778,-0.150849,-0.168043,-0.18438,-0.200189,-0.215658,-0.231393,-0.247647,-0.264065,-0.280612,-0.299335,-0.31481,-0.330702,-0.346217,-0.348288,-0.365227,-0.364216,-0.363843,-0.361853,-0.360926,-0.359862,-0.359744,-0.361184,"6.4%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $15 carbon allowance fee,62-AEO2018.89.co2fee15-d022318a,"BkWh",0.059742,-0.046713,-0.046708,-0.046689,-0.046661,-0.046793,-0.046766,-0.046769,-0.046685,-0.046662,-0.046661,-0.046655,-0.064049,-0.081408,-0.098817,-0.116166,-0.133139,-0.150372,-0.16805,-0.184044,-0.20008,-0.216668,-0.233867,-0.250209,-0.266501,-0.282257,-0.299366,-0.316488,-0.332639,-0.332054,-0.331046,-0.331062,-0.330161,-0.329549,-0.328531,"6.1%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $25 carbon allowance fee,62-AEO2018.89.co2fee25-d022318a,"BkWh",0.059742,-0.046713,-0.046708,-0.046689,-0.046669,-0.064563,-0.064308,-0.064279,-0.064085,-0.081141,-0.098427,-0.115684,-0.133003,-0.150976,-0.167888,-0.184853,-0.199808,-0.216712,-0.232037,-0.248289,-0.264343,-0.280459,-0.296548,-0.314742,-0.332144,-0.331354,-0.331548,-0.331232,-0.331584,-0.347797,-0.364,-0.362986,-0.361537,-0.36216,-0.360666,"6.4%"
Renewable Sources,"Electricity: Electric Power Sector: Generation: Renewable Sources",62-AEO2018.90.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case,62-AEO2018.90.ref2018-d121317a,"BkWh",25.778957,24.547585,25.568382,28.187145,29.093637,29.322493,29.465696,29.685318,29.877522,29.926291,29.946711,30.025885,30.119631,30.248428,30.311848,30.383484,32.185638,33.791618,34.698891,35.794724,37.357433,38.572712,48.392712,50.764496,50.778576,50.792091,50.809219,50.752773,50.853756,50.933041,50.884537,51.073566,51.356766,51.534302,51.549694,"2.3%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.90.ref_cpp-d121317a,"BkWh",25.778957,24.547558,25.568373,28.187126,29.110561,29.293652,29.490969,29.732523,29.996536,31.924021,35.28928,39.250271,40.091278,40.553711,42.073006,44.717205,46.071823,47.137291,47.326183,48.137794,49.495537,50.664391,50.90757,50.965351,56.785915,58.165745,57.973541,58.111263,61.615051,62.668221,62.853172,62.779755,62.919659,62.636383,63.138008,"2.9%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.90.co2fee15-d022318a,"BkWh",25.778957,24.547588,25.568436,28.187071,29.199589,29.439867,30.935284,31.589991,32.892368,34.55238,37.521252,44.328461,46.081009,47.269756,47.67989,47.743584,48.573372,48.939892,49.168049,49.462334,49.558434,49.987667,50.451653,51.259583,51.880493,53.685448,57.686195,60.966431,61.196045,61.988827,64.380035,64.398613,64.788689,64.24752,64.18428,"3.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.90.co2fee25-d022318a,"BkWh",25.778957,24.547585,25.568489,28.187094,29.420231,29.700119,31.244873,31.902765,41.538525,50.514206,53.169235,54.138672,54.283798,54.702114,54.97646,55.456825,55.825783,56.197227,56.347969,56.471657,56.535561,56.565235,56.682396,56.993103,57.149124,57.364414,60.640965,60.860695,60.617825,61.191856,63.329632,63.859035,64.104553,65.190575,65.328423,"3.0%"
Distributed Generation,"Electricity: Electric Power Sector: Generation: Distributed Generation",62-AEO2018.91.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case,62-AEO2018.91.ref2018-d121317a,"BkWh",0,0,0,0.01438,0.058666,0.091985,0.170133,0.26496,0.369055,0.463492,0.564793,0.670075,0.777582,0.890038,0.99967,1.124014,1.246119,1.374979,1.515559,1.668483,1.684066,1.700263,1.716059,1.732461,1.748939,1.766298,1.783026,1.800804,1.818885,1.878513,1.93809,1.998533,2.054989,2.112293,2.170966,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.91.ref_cpp-d121317a,"BkWh",0,0,0,0.014359,0.056525,0.137555,0.309475,0.312211,0.320592,0.327566,0.335068,0.343304,0.352153,0.361793,0.371451,0.382456,0.393291,0.404853,0.417483,0.4312,0.445144,0.459741,0.474251,0.489196,0.503556,0.518375,0.532425,0.580082,0.628957,0.680339,0.733138,0.790184,0.845559,0.902632,0.960684,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $15 carbon allowance fee,62-AEO2018.91.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005282,0.010493,0.016022,0.021347,0.027186,0.033057,0.039093,0.045197,0.051785,0.058556,0.065387,0.071936,0.078652,0.08552,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $25 carbon allowance fee,62-AEO2018.91.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Generation,"Electricity: Electric Power Sector: Generation: Total Generation",62-AEO2018.92.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case,62-AEO2018.92.ref2018-d121317a,"BkWh",177.751526,181.012878,184.035065,184.434616,179.927826,176.758102,177.123932,178.574692,179.798782,180.196518,181.106384,182.318604,183.257538,183.516953,183.996979,185.006897,186.157166,187.017899,186.433533,186.367752,187.106628,188.286423,190.869965,191.70726,193.089539,193.753784,194.280548,195.642776,195.641998,197.024323,196.756073,198.231384,199.242386,199.984848,200.744476,"0.3%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case with Clean Power Plan,62-AEO2018.92.ref_cpp-d121317a,"BkWh",177.751526,181.668549,184.020294,183.689896,179.876083,174.564209,170.419678,170.638641,172.09549,172.311081,171.500488,172.504211,171.728729,172.463867,172.415909,174.684845,176.019196,177.057495,176.996384,177.830612,179.1978,181.079346,180.784866,181.323822,187.147552,187.839706,188.185669,188.425797,192.330292,193.896286,194.860947,195.34671,196.597015,196.791367,199.041306,"0.3%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $15 carbon allowance fee,62-AEO2018.92.co2fee15-d022318a,"BkWh",177.751526,180.813232,183.704346,183.455688,178.937775,173.669159,172.183517,172.675339,175.661316,176.147202,177.40181,180.357971,181.285965,181.8479,181.858841,182.345642,182.700439,183.005249,181.591232,180.256439,179.244141,179.081055,176.683731,175.178955,172.803848,172.189331,173.170898,174.097717,174.715912,175.85318,175.428024,176.62532,176.817139,179.147903,181.508072,"0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $25 carbon allowance fee,62-AEO2018.92.co2fee25-d022318a,"BkWh",177.751526,181.139832,184.1987,184.755295,181.718597,176.006134,171.849533,168.642303,176.344193,177.880737,179.814514,179.16449,179.20752,180.06546,177.367233,176.554672,175.301697,174.879547,173.975494,172.698303,169.237122,167.138718,166.439285,163.898331,162.169983,160.353729,160.426224,162.178314,163.324677,164.055756,163.41452,165.354446,165.396729,167.470734,168.792572,"-0.2%"
Sales to Customers,"Electricity: Electric Power Sector: Generation: Sales to Customers",62-AEO2018.93.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case,62-AEO2018.93.ref2018-d121317a,"BkWh",177.490936,180.582199,183.604385,184.003937,179.497147,176.327423,176.693253,178.166275,179.401459,179.799194,180.709061,181.92128,182.860214,183.119629,183.599655,184.609573,185.759842,186.620575,186.036209,185.970428,186.709305,187.889099,190.472641,191.309937,192.692215,193.356461,193.883224,195.245453,195.244675,196.626999,196.358749,197.834061,198.845062,199.587524,200.347153,"0.3%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case with Clean Power Plan,62-AEO2018.93.ref_cpp-d121317a,"BkWh",177.490936,181.237869,183.589615,183.259216,179.445404,174.13353,169.988998,170.230225,171.698166,171.913757,171.103165,172.106888,171.331406,172.066544,172.018585,174.287521,175.621872,176.660172,176.59906,177.433289,178.800476,180.682022,180.387543,180.926498,186.750229,187.442383,187.788345,188.028473,191.932968,193.498962,194.463623,194.949387,196.199692,196.394043,198.643982,"0.3%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $15 carbon allowance fee,62-AEO2018.93.co2fee15-d022318a,"BkWh",177.490936,180.382553,183.273666,183.025009,178.507095,173.23848,171.752838,172.266922,175.263992,175.749878,177.004486,179.960648,180.888641,181.450577,181.461517,181.948318,182.303116,182.607925,181.193909,179.859116,178.846817,178.683731,176.286407,174.781631,172.406525,171.792007,172.773575,173.700394,174.318588,175.455856,175.030701,176.227997,176.419815,178.75058,181.110748,"0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $25 carbon allowance fee,62-AEO2018.93.co2fee25-d022318a,"BkWh",177.490936,180.709152,183.768021,184.324615,181.287918,175.575455,171.418854,168.233887,175.946869,177.483414,179.417191,178.767166,178.810196,179.668137,176.96991,176.157349,174.904373,174.482224,173.578171,172.30098,168.839798,166.741394,166.041962,163.501007,161.772659,159.956406,160.0289,161.780991,162.927353,163.658432,163.017197,164.957123,164.999405,167.07341,168.395248,"-0.2%"
Generation for Own Use,"Electricity: Electric Power Sector: Generation: Generation for Own Use",62-AEO2018.94.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case,62-AEO2018.94.ref2018-d121317a,"BkWh",0.260582,0.430673,0.430673,0.430673,0.430673,0.430673,0.430673,0.408421,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,"-0.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case with Clean Power Plan,62-AEO2018.94.ref_cpp-d121317a,"BkWh",0.260582,0.430673,0.430673,0.430673,0.430673,0.430673,0.430673,0.408421,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,"-0.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $15 carbon allowance fee,62-AEO2018.94.co2fee15-d022318a,"BkWh",0.260582,0.430673,0.430673,0.430673,0.430673,0.430673,0.430673,0.408421,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,"-0.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $25 carbon allowance fee,62-AEO2018.94.co2fee25-d022318a,"BkWh",0.260582,0.430673,0.430673,0.430673,0.430673,0.430673,0.430673,0.408421,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,0.397317,"-0.2%"
End-Use Sectors,,62-AEO2018.97.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Generation: Coal",62-AEO2018.98.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Coal": Reference case,62-AEO2018.98.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.98.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $15 carbon allowance fee,62-AEO2018.98.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $25 carbon allowance fee,62-AEO2018.98.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Petroleum,"Electricity: End-Use Sectors: Generation: Petroleum",62-AEO2018.99.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case,62-AEO2018.99.ref2018-d121317a,"BkWh",0.000031,0.000032,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,"-0.0%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.99.ref_cpp-d121317a,"BkWh",0.000031,0.000032,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,"-0.0%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.99.co2fee15-d022318a,"BkWh",0.000031,0.000032,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,"0.0%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.99.co2fee25-d022318a,"BkWh",0.000031,0.000032,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000031,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,"0.0%"
Natural Gas,"Electricity: End-Use Sectors: Generation: Natural Gas",62-AEO2018.100.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case,62-AEO2018.100.ref2018-d121317a,"BkWh",0.395334,0.414473,0.420844,0.472186,0.484253,0.495175,0.506449,0.514775,0.522994,0.532799,0.54334,0.555647,0.568681,0.580507,0.594728,0.609934,0.62612,0.642921,0.660836,0.679317,0.698754,0.719764,0.740414,0.762297,0.786105,0.811418,0.838509,0.866766,0.89684,0.929966,0.96334,0.99885,1.035754,1.073347,1.112391,"3.0%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.100.ref_cpp-d121317a,"BkWh",0.395344,0.414711,0.421746,0.473395,0.486131,0.497853,0.511358,0.520335,0.529177,0.541368,0.552833,0.566476,0.581629,0.595586,0.611807,0.62973,0.648403,0.668058,0.688901,0.710613,0.733541,0.757857,0.781547,0.806792,0.834432,0.863278,0.893994,0.926544,0.960726,0.997467,1.03437,1.072864,1.113063,1.154331,1.196936,"3.3%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.100.co2fee15-d022318a,"BkWh",0.406696,0.426916,0.433711,0.486728,0.503664,0.517212,0.531664,0.549989,0.567837,0.582067,0.597812,0.615862,0.635375,0.656195,0.67756,0.701551,0.727321,0.754001,0.782495,0.81201,0.842661,0.874758,0.907255,0.941651,0.978507,1.017936,1.058622,1.102232,1.148312,1.197673,1.248572,1.301292,1.356511,1.413848,1.473086,"3.8%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.100.co2fee25-d022318a,"BkWh",0.406415,0.427126,0.434226,0.487791,0.508326,0.52355,0.539723,0.560945,0.584455,0.601845,0.621241,0.64297,0.66662,0.691547,0.717943,0.746069,0.775956,0.807164,0.840298,0.874348,0.910471,0.947201,0.985004,1.025361,1.068201,1.113905,1.161916,1.211275,1.26415,1.320601,1.37973,1.441688,1.505409,1.570406,1.637965,"4.2%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels",62-AEO2018.101.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": Reference case,62-AEO2018.101.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.101.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
