"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-20&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-20~ref_cpp-d121317a.5-62-AEO2018.3-20~co2fee15-d022318a.5-62-AEO2018.3-20~co2fee25-d022318a.5-62-AEO2018.3-20&map=&sourcekey=1"
"Fri Sep 28 2018 10:41:38 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$25 carbon allowance fee,"Electricity: Net Energy for Load: Total Net Energy for Load": $25 carbon allowance fee,62-AEO2018.80.co2fee25-d022318a,"BkWh",273.669342,275.837189,272.985474,277.657593,278.176178,278.019165,277.485168,276.091125,275.244904,273.428864,272.26062,271.626953,271.253052,270.821136,269.209686,268.185608,267.338776,266.962677,267.004517,267.377625,268.082672,268.891754,269.918884,271.272339,272.416656,273.197876,273.952484,275.380127,276.62912,278.120209,279.580872,281.199158,283.041199,285.135529,287.19397,"0.1%"
Generation by Fuel Type,,62-AEO2018.82.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(billion kilowatthours),,62-AEO2018.83.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electric Power Sector,,62-AEO2018.84.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Electric Power Sector: Generation: Coal",62-AEO2018.85.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Coal": Reference case,62-AEO2018.85.ref2018-d121317a,"BkWh",8.391,11.746647,11.746648,11.763394,7.692764,7.702931,6.619434,3.72165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.85.ref_cpp-d121317a,"BkWh",8.391,11.746647,11.746648,11.763394,7.692098,7.606645,4.28734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $15 carbon allowance fee,62-AEO2018.85.co2fee15-d022318a,"BkWh",8.391,11.746647,11.746647,11.763391,2.961335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Coal": $25 carbon allowance fee,62-AEO2018.85.co2fee25-d022318a,"BkWh",8.391,11.746647,11.746648,11.763394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Petroleum,"Electricity: Electric Power Sector: Generation: Petroleum",62-AEO2018.86.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case,62-AEO2018.86.ref2018-d121317a,"BkWh",0.052,0.05016,0.05016,0.05016,0.033812,0.033853,0.029502,0.017864,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,"-8.3%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.86.ref_cpp-d121317a,"BkWh",0.052,0.05016,0.05016,0.05016,0.03381,0.033466,0.020136,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.00295,0.00295,0.00295,0.00295,0.00295,0.002949,0.002949,0.002949,0.002949,0.002949,0.002949,0.002949,0.002949,0.002949,0.002949,0.002949,0.002949,"-8.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.86.co2fee15-d022318a,"BkWh",0.052,0.05016,0.05016,0.05016,0.01481,0.002918,0.002918,0.002918,0.002994,0.002994,0.003122,0.002994,0.002994,0.002994,0.002994,0.002994,0.002995,0.003125,0.003124,0.003124,0.003124,0.003124,0.003271,0.00327,0.003269,0.003268,0.003398,0.003525,0.003524,0.003524,0.003523,0.003523,0.003523,0.003523,0.003524,"-7.7%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.86.co2fee25-d022318a,"BkWh",0.052,0.05016,0.05016,0.05016,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002918,0.002969,0.003047,0.003047,0.002987,0.003047,0.003047,0.003047,0.003061,0.003305,0.003304,0.003304,0.003303,0.003303,0.003303,0.003303,0.003305,0.003303,0.003304,"-7.9%"
Natural Gas,"Electricity: Electric Power Sector: Generation: Natural Gas",62-AEO2018.87.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case,62-AEO2018.87.ref2018-d121317a,"BkWh",83.375992,76.879837,83.543411,79.380341,60.718277,59.66787,54.507607,48.451469,53.968941,59.758499,64.248123,62.393753,60.007317,57.234573,52.601471,47.175339,44.213116,42.761116,43.453117,42.387016,41.315071,40.095493,39.251587,39.687248,38.355583,38.355602,38.336136,38.032375,37.655624,37.211418,35.555328,35.368683,35.446972,35.753334,35.052464,"-2.4%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.87.ref_cpp-d121317a,"BkWh",83.375992,76.871315,83.474045,78.835236,59.436119,56.021034,56.845329,58.30442,56.199936,61.164093,66.102531,63.80051,57.996449,57.873554,49.612785,44.354568,41.622288,44.676056,44.306763,42.993645,41.818985,40.571815,40.193527,40.89053,39.703007,39.515869,39.256119,38.500786,37.521683,36.628876,35.760189,35.706238,35.018921,34.386749,34.344105,"-2.4%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.87.co2fee15-d022318a,"BkWh",83.375992,76.945282,83.378151,81.160187,78.033951,66.717041,61.284492,59.58255,56.135887,62.902901,64.167297,58.003361,53.419197,45.745884,43.132038,39.519386,37.078697,34.685307,30.809898,28.039188,26.808064,26.734249,27.345142,28.095381,28.167294,27.948132,27.409977,27.520332,27.532612,27.41494,27.525305,27.600355,28.078287,28.489422,28.821365,"-2.9%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.87.co2fee25-d022318a,"BkWh",83.375992,77.368797,81.688042,81.029449,88.033325,78.262291,63.555668,62.586651,56.438129,58.783016,62.246895,55.013878,49.383675,43.848557,33.963219,28.041992,28.026859,27.459854,26.584812,26.684715,27.027847,27.517717,27.877037,27.593016,27.309031,27.165459,26.278679,26.543922,26.589699,26.785498,27.161949,27.391468,27.715229,27.705151,27.914444,"-3.0%"
Nuclear,"Electricity: Electric Power Sector: Generation: Nuclear",62-AEO2018.88.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case,62-AEO2018.88.ref2018-d121317a,"BkWh",18.908001,17.962605,18.199865,18.098141,17.996418,17.996418,17.996418,17.996418,17.996418,8.97747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case with Clean Power Plan,62-AEO2018.88.ref_cpp-d121317a,"BkWh",18.908001,17.962605,18.199865,18.098141,17.996418,17.996418,17.996418,17.996418,17.996418,8.97747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $15 carbon allowance fee,62-AEO2018.88.co2fee15-d022318a,"BkWh",18.908001,17.962605,18.199865,18.098141,17.996418,17.996418,17.996418,17.996418,17.996418,8.97747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $25 carbon allowance fee,62-AEO2018.88.co2fee25-d022318a,"BkWh",18.908001,17.962605,18.199865,18.098141,17.996418,17.996418,17.996418,17.996418,17.996418,8.97747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Pumped Storage and Other,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other",62-AEO2018.89.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case,62-AEO2018.89.ref2018-d121317a,"BkWh",-0.08017,-0.111869,-0.129258,-0.146898,-0.163645,-0.163148,-0.179205,-0.196929,-0.195451,-0.212936,-0.229338,-0.245418,-0.262168,-0.278351,-0.29507,-0.312782,-0.329485,-0.329475,-0.328098,-0.326608,-0.32588,-0.324886,-0.324819,-0.325179,-0.327178,-0.326462,-0.329705,-0.330412,-0.33044,-0.329426,-0.329492,-0.327487,-0.326409,-0.32706,-0.326977,"3.3%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case with Clean Power Plan,62-AEO2018.89.ref_cpp-d121317a,"BkWh",-0.08017,-0.111869,-0.129268,-0.146642,-0.16344,-0.163308,-0.17906,-0.197113,-0.196113,-0.212309,-0.230293,-0.245777,-0.262154,-0.278516,-0.295071,-0.313277,-0.313212,-0.313373,-0.312567,-0.312283,-0.311115,-0.31001,-0.309394,-0.307601,-0.309421,-0.312008,-0.313532,-0.314281,-0.311788,-0.31078,-0.313162,-0.309224,-0.309309,-0.312905,-0.312498,"3.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $15 carbon allowance fee,62-AEO2018.89.co2fee15-d022318a,"BkWh",-0.08017,-0.111869,-0.129269,-0.146854,-0.16427,-0.164427,-0.164466,-0.163409,-0.163071,-0.163409,-0.163455,-0.180313,-0.197123,-0.213521,-0.229955,-0.246755,-0.264294,-0.263877,-0.263411,-0.262974,-0.263718,-0.26226,-0.262949,-0.262899,-0.262187,-0.264099,-0.263661,-0.264216,-0.265089,-0.264339,-0.264881,-0.265004,-0.26474,-0.263438,-0.263202,"2.6%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $25 carbon allowance fee,62-AEO2018.89.co2fee25-d022318a,"BkWh",-0.08017,-0.111869,-0.129269,-0.146859,-0.164262,-0.164204,-0.164556,-0.163544,-0.163451,-0.163167,-0.163606,-0.180268,-0.19681,-0.213169,-0.212846,-0.213151,-0.213495,-0.213531,-0.21358,-0.213597,-0.213702,-0.213459,-0.229816,-0.246299,-0.262114,-0.28098,-0.297743,-0.314787,-0.331608,-0.351292,-0.365576,-0.365843,-0.381965,-0.397706,-0.396803,"3.9%"
Renewable Sources,"Electricity: Electric Power Sector: Generation: Renewable Sources",62-AEO2018.90.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case,62-AEO2018.90.ref2018-d121317a,"BkWh",72.522346,79.511154,77.321205,81.24337,97.227005,105.443092,117.179489,121.68074,125.599602,128.166931,130.026016,132.407593,134.266357,136.571869,139.603958,143.392334,145.159149,146.504639,147.963303,148.972763,149.836929,150.643921,151.214722,152.203369,153.130936,153.887741,154.505814,155.483154,156.694534,157.999863,160.894562,163.312729,165.291351,165.951385,166.604538,"2.3%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.90.ref_cpp-d121317a,"BkWh",72.522346,79.511055,77.180649,81.11779,96.788803,108.972168,113.204117,115.851028,119.105469,121.221542,123.080383,125.164139,127.479126,129.887833,133.80455,137.72995,140.45134,142.507889,143.909134,145.225159,145.947998,146.668442,147.432251,148.194321,148.872986,149.835098,150.568207,151.373001,152.726135,154.096451,155.554016,156.076019,157.005783,157.933701,158.229736,"2.1%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.90.co2fee15-d022318a,"BkWh",72.522346,79.511154,77.322823,81.102676,85.509758,99.575089,113.7127,118.693321,120.357262,123.785934,129.18306,134.421982,137.606827,140.154984,142.334488,144.174683,145.932022,147.513657,153.029999,157.565308,160.390305,162.556824,165.369064,168.768494,170.63504,171.612762,172.05072,173.217728,174.102615,175.042847,176.365906,177.440994,178.354401,179.279816,179.664001,"2.5%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.90.co2fee25-d022318a,"BkWh",72.522346,79.511154,77.181145,81.102753,87.746323,98.19043,117.392075,124.057022,125.534096,128.835724,132.472824,138.573502,142.663559,147.121292,149.405045,151.538971,153.382767,154.823578,157.566986,160.329117,164.46022,167.515717,169.427521,172.677612,174.899994,177.51445,179.008148,180.913223,181.991684,183.110046,184.127167,184.700516,186.026688,186.931641,187.014114,"2.6%"
Distributed Generation,"Electricity: Electric Power Sector: Generation: Distributed Generation",62-AEO2018.91.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case,62-AEO2018.91.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003536,0.007312,0.011593,0.015887,0.028324,0.041267,0.053953,0.067661,0.080719,0.095254,0.111098,0.127504,0.145362,0.163631,0.181302,0.199772,0.219355,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.91.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002365,0.005471,0.008823,0.012638,0.016421,0.020729,0.025252,0.036813,0.049719,0.061702,0.075269,0.089918,0.105079,0.122006,0.140362,0.158796,0.17836,0.199283,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $15 carbon allowance fee,62-AEO2018.91.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $25 carbon allowance fee,62-AEO2018.91.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Generation,"Electricity: Electric Power Sector: Generation: Total Generation",62-AEO2018.92.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case,62-AEO2018.92.ref2018-d121317a,"BkWh",183.169159,186.038544,190.732025,190.388519,183.504639,190.68103,196.153244,191.671204,197.372437,196.692886,194.047714,194.558838,194.01442,193.531006,191.913269,190.257812,189.0457,188.939194,191.094788,191.043396,190.840637,190.433334,190.172729,191.609619,191.216217,191.987457,192.595886,193.283295,194.133743,195.012268,196.268677,198.520477,200.59613,201.580353,201.552307,"0.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case with Clean Power Plan,62-AEO2018.92.ref_cpp-d121317a,"BkWh",183.169159,186.029907,190.522095,189.718079,181.783813,190.466431,192.174286,191.957672,193.108627,191.153717,188.955536,188.721786,185.216339,187.485794,183.125183,181.774155,181.763336,186.875854,187.911758,187.918289,187.471451,186.949615,187.340057,188.80545,188.306335,189.091614,189.575439,189.637726,190.0289,190.522568,191.126007,191.616348,191.877151,192.188858,192.463577,"0.1%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $15 carbon allowance fee,62-AEO2018.92.co2fee15-d022318a,"BkWh",183.169159,186.103973,190.56839,192.02771,184.352005,184.127029,192.832062,196.111801,194.329498,195.50589,193.190033,192.248016,190.831894,185.690338,185.239563,183.450317,182.74942,181.938202,183.579605,185.34465,186.937775,189.031937,192.454529,196.604248,198.543411,199.300064,199.200439,200.477371,201.373657,202.196976,203.629852,204.779877,206.171478,207.509323,208.225693,"0.3%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $25 carbon allowance fee,62-AEO2018.92.co2fee25-d022318a,"BkWh",183.169159,186.527496,188.736588,191.897034,193.614716,194.287857,198.782532,204.479462,199.808105,196.435959,194.559036,193.410034,191.853333,190.759598,183.15834,179.370728,181.199051,182.072876,183.941269,186.803284,191.277344,194.823029,197.077789,200.027374,201.949966,204.402237,204.992386,207.14566,208.253082,209.547562,210.926849,211.729446,213.363251,214.242386,214.535065,"0.4%"
Sales to Customers,"Electricity: Electric Power Sector: Generation: Sales to Customers",62-AEO2018.93.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case,62-AEO2018.93.ref2018-d121317a,"BkWh",180.761307,183.74762,188.441101,188.097595,181.226181,188.417831,193.894714,189.414352,195.133636,194.454086,191.808914,192.320038,191.77562,191.292206,189.674469,188.019012,186.8069,186.700394,188.855988,188.804596,188.601837,188.194534,187.933929,189.370819,188.977417,189.748657,190.357086,191.044495,191.894943,192.773468,194.029877,196.281677,198.35733,199.341553,199.313507,"0.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case with Clean Power Plan,62-AEO2018.93.ref_cpp-d121317a,"BkWh",180.761307,183.738983,188.231171,187.427155,179.505356,188.203232,189.915558,189.69957,190.868576,188.913666,186.715485,186.481735,182.976288,185.245743,180.885132,179.534103,179.523285,184.635803,185.671707,185.678238,185.2314,184.709564,185.100006,186.565399,186.066284,186.851562,187.335388,187.397675,187.788849,188.282516,188.885956,189.376297,189.6371,189.948807,190.223526,"0.1%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $15 carbon allowance fee,62-AEO2018.93.co2fee15-d022318a,"BkWh",180.761307,183.813049,188.277466,189.736786,182.073547,181.863831,190.57074,193.850479,192.086243,193.262634,190.947449,190.006012,188.58989,183.448334,182.997559,181.208313,180.507416,179.696198,181.337601,183.102646,184.69577,186.789932,190.212524,194.362244,196.301407,197.05806,197.058548,198.335464,199.231766,200.055069,201.487961,202.637985,204.038513,205.376358,206.092728,"0.3%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $25 carbon allowance fee,62-AEO2018.93.co2fee25-d022318a,"BkWh",180.761307,184.236572,186.445663,189.60611,191.336258,192.024658,196.523804,202.220734,197.567429,194.195282,192.318359,191.169357,189.612656,188.518921,180.917664,177.130051,178.958374,179.832199,181.700592,184.562607,189.036667,192.582352,194.837112,197.88681,199.809402,202.261673,202.851822,205.005096,206.121445,207.415924,208.795212,209.597809,211.231613,212.110748,212.403427,"0.4%"
Generation for Own Use,"Electricity: Electric Power Sector: Generation: Generation for Own Use",62-AEO2018.94.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case,62-AEO2018.94.ref2018-d121317a,"BkWh",2.407854,2.290924,2.290924,2.290924,2.278457,2.263193,2.258532,2.256859,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,"-0.1%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case with Clean Power Plan,62-AEO2018.94.ref_cpp-d121317a,"BkWh",2.407854,2.290924,2.290924,2.290924,2.278457,2.263193,2.258734,2.258107,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,2.240048,"-0.1%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $15 carbon allowance fee,62-AEO2018.94.co2fee15-d022318a,"BkWh",2.407854,2.290924,2.290924,2.290924,2.278457,2.263193,2.261319,2.261319,2.24326,2.24326,2.242581,2.242011,2.242011,2.242011,2.242011,2.242011,2.242011,2.242011,2.242011,2.242011,2.242011,2.242011,2.242011,2.242011,2.242011,2.242011,2.1419,2.1419,2.1419,2.1419,2.1419,2.1419,2.132971,2.132971,2.132971,"-0.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $25 carbon allowance fee,62-AEO2018.94.co2fee25-d022318a,"BkWh",2.407854,2.290924,2.290924,2.290924,2.278457,2.263193,2.258734,2.258734,2.240675,2.240675,2.240675,2.240675,2.240675,2.240675,2.240675,2.240675,2.240675,2.240675,2.240675,2.240675,2.240675,2.240675,2.240675,2.140564,2.140564,2.140564,2.140564,2.140564,2.131636,2.131636,2.131636,2.131636,2.131636,2.131636,2.131636,"-0.2%"
End-Use Sectors,,62-AEO2018.97.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Generation: Coal",62-AEO2018.98.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Coal": Reference case,62-AEO2018.98.ref2018-d121317a,"BkWh",0.406267,0.406989,0.405975,0.405829,0.405732,0.405654,0.405551,0.405402,0.405226,0.405028,0.404866,0.404752,0.404642,0.404557,0.404487,0.404443,0.404351,0.404206,0.404038,0.403841,0.403655,0.403435,0.403206,0.402993,0.402758,0.402512,0.402263,0.401989,0.401687,0.401369,0.40103,0.400703,0.400352,0.399992,0.399623,"-0.1%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.98.ref_cpp-d121317a,"BkWh",0.406267,0.406989,0.406005,0.405851,0.405735,0.405661,0.405545,0.405383,0.405197,0.405002,0.404851,0.404732,0.404624,0.404565,0.404534,0.404519,0.404457,0.404324,0.404151,0.403947,0.403752,0.403524,0.403284,0.403056,0.40281,0.402548,0.402284,0.401998,0.401684,0.40135,0.400996,0.400656,0.400294,0.399924,0.39955,"-0.1%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $15 carbon allowance fee,62-AEO2018.98.co2fee15-d022318a,"BkWh",0.406267,0.406989,0.405953,0.405826,0.405707,0.405587,0.40549,0.405372,0.40522,0.405024,0.404874,0.404792,0.404746,0.404765,0.404814,0.404888,0.404888,0.404805,0.404675,0.404499,0.404318,0.404096,0.403862,0.403648,0.403407,0.403165,0.402923,0.402656,0.402365,0.402062,0.401737,0.401425,0.401083,0.400726,0.400353,"-0.0%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $25 carbon allowance fee,62-AEO2018.98.co2fee25-d022318a,"BkWh",0.406267,0.406989,0.405971,0.405849,0.405722,0.405576,0.405477,0.405368,0.405227,0.405047,0.404886,0.404817,0.404808,0.404875,0.404995,0.405124,0.405169,0.405113,0.404998,0.404823,0.404646,0.404413,0.40417,0.40395,0.4037,0.403444,0.403187,0.402908,0.402609,0.402294,0.401955,0.401632,0.401284,0.400917,0.400529,"-0.0%"
Petroleum,"Electricity: End-Use Sectors: Generation: Petroleum",62-AEO2018.99.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case,62-AEO2018.99.ref2018-d121317a,"BkWh",0.360945,0.258879,0.156887,0.054925,0.054938,0.054952,0.054965,0.054976,0.054986,0.054994,0.055006,0.055022,0.055038,0.055057,0.055079,0.055103,0.055126,0.055145,0.055163,0.05518,0.055222,0.055283,0.055344,0.055408,0.055471,0.055535,0.055599,0.055663,0.055725,0.055786,0.055846,0.05591,0.055972,0.056035,0.056098,"-4.5%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.99.ref_cpp-d121317a,"BkWh",0.360945,0.258879,0.156889,0.054926,0.054938,0.054952,0.054965,0.054975,0.054984,0.054993,0.055005,0.05502,0.055037,0.055058,0.055082,0.055109,0.055134,0.055154,0.055172,0.055212,0.055274,0.055335,0.055395,0.055458,0.05552,0.055582,0.055645,0.055707,0.055768,0.05585,0.055932,0.055993,0.056053,0.056114,0.056176,"-4.5%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.99.co2fee15-d022318a,"BkWh",0.360945,0.258879,0.156886,0.054925,0.054936,0.054948,0.054961,0.054974,0.054985,0.054994,0.055007,0.055024,0.055046,0.055073,0.055103,0.055138,0.055168,0.055194,0.055217,0.05526,0.055325,0.055388,0.05545,0.055516,0.055581,0.055648,0.055716,0.055783,0.05585,0.05594,0.056029,0.056123,0.056214,0.056283,0.056352,"-4.5%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.99.co2fee25-d022318a,"BkWh",0.360945,0.258879,0.156887,0.054926,0.054937,0.054947,0.054961,0.054974,0.054986,0.054996,0.055007,0.055026,0.05505,0.055081,0.055117,0.055156,0.055191,0.055219,0.055244,0.055289,0.055355,0.055417,0.05548,0.055546,0.055612,0.055678,0.055745,0.055813,0.055902,0.055992,0.056081,0.056174,0.056267,0.056359,0.05645,"-4.5%"
Natural Gas,"Electricity: End-Use Sectors: Generation: Natural Gas",62-AEO2018.100.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case,62-AEO2018.100.ref2018-d121317a,"BkWh",17.345686,17.949171,18.518915,18.790091,19.023314,19.262384,19.595024,19.939091,19.202108,19.270336,19.360872,20.015032,20.636194,20.820993,21.356937,21.709658,22.429865,23.060392,23.652704,24.355911,25.142036,25.842676,26.535908,27.15925,28.162371,28.956158,29.69223,30.580519,31.309502,32.043835,32.665779,33.450939,34.1684,34.797298,35.474743,"2.1%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.100.ref_cpp-d121317a,"BkWh",17.346079,17.952581,18.527514,18.806772,19.051544,19.272013,19.647619,19.930948,19.162697,19.362974,19.444925,20.224512,20.731884,21.07686,21.290396,21.823408,22.527166,23.101778,23.801004,24.494474,25.23509,26.105062,26.800533,27.52965,28.557951,29.36541,29.961882,31.037813,31.756357,32.545506,33.21521,33.990513,34.791618,35.555054,36.176964,"2.1%"
