"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-17&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-17~ref_cpp-d121317a.5-62-AEO2018.3-17~co2fee15-d022318a.5-62-AEO2018.3-17~co2fee25-d022318a.5-62-AEO2018.3-17&map=&sourcekey=1"
"Fri Sep 28 2018 10:40:22 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Nuclear,"Electricity: Electric Power Sector: Generation: Nuclear",62-AEO2018.88.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case,62-AEO2018.88.ref2018-d121317a,"BkWh",8.246,8.521693,8.634253,8.585994,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537734,8.537734,8.537733,8.537734,8.537734,8.537733,8.537734,9.207607,9.207607,9.207608,9.207608,9.207607,9.207607,9.207608,9.207607,9.207607,9.207607,9.207607,"0.2%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Nuclear": Reference case with Clean Power Plan,62-AEO2018.88.ref_cpp-d121317a,"BkWh",8.246,8.521693,8.634253,8.585993,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,"0.2%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $15 carbon allowance fee,62-AEO2018.88.co2fee15-d022318a,"BkWh",8.246,8.521693,8.634253,8.585993,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,"0.2%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Nuclear": $25 carbon allowance fee,62-AEO2018.88.co2fee25-d022318a,"BkWh",8.246,8.521693,8.634253,8.585994,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537734,8.537734,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,8.537733,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,9.207607,"0.2%"
Pumped Storage and Other,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other",62-AEO2018.89.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case,62-AEO2018.89.ref2018-d121317a,"BkWh",0.00898,0.008909,0.008909,-0.008799,-0.008432,-0.008949,-0.026088,-0.026957,-0.026567,-0.043259,-0.061841,-0.080868,-0.082209,-0.080211,-0.079392,-0.078834,-0.078766,-0.078342,-0.077909,-0.076475,-0.076331,-0.074243,-0.073806,-0.073837,-0.074007,-0.073422,-0.0732,-0.073291,-0.072683,-0.072125,-0.071483,-0.071211,-0.071227,-0.071478,-0.071495,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": Reference case with Clean Power Plan,62-AEO2018.89.ref_cpp-d121317a,"BkWh",0.00898,0.008909,0.008909,-0.008399,-0.008101,-0.008555,-0.008588,-0.008635,-0.008967,-0.026828,-0.02592,-0.026474,-0.026371,-0.025955,-0.025797,-0.025673,-0.025573,-0.024929,-0.024871,-0.024999,-0.024823,-0.024662,-0.024486,-0.024268,-0.02393,-0.023699,-0.023566,-0.02345,-0.023418,-0.023228,-0.023394,-0.023295,-0.023344,-0.023379,-0.023432,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $15 carbon allowance fee,62-AEO2018.89.co2fee15-d022318a,"BkWh",0.00898,0.008909,0.008909,-0.008937,-0.008214,-0.025554,-0.043206,-0.059663,-0.07518,-0.093042,-0.108777,-0.125873,-0.141459,-0.156977,-0.172193,-0.171858,-0.171647,-0.170736,-0.172203,-0.171913,-0.171598,-0.169471,-0.169432,-0.169525,-0.169443,-0.169369,-0.16921,-0.169246,-0.169136,-0.169062,-0.168994,-0.169542,-0.170117,-0.170114,-0.169969,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Pumped Storage/Other": $25 carbon allowance fee,62-AEO2018.89.co2fee25-d022318a,"BkWh",0.00898,0.008909,0.008909,-0.008955,-0.008216,-0.025801,-0.025972,-0.024758,-0.030116,-0.047764,-0.0633,-0.078305,-0.078219,-0.078525,-0.078635,-0.078267,-0.07754,-0.078852,-0.078888,-0.078703,-0.077577,-0.077629,-0.077579,-0.077526,-0.077511,-0.077467,-0.077365,-0.077333,-0.076807,-0.076661,-0.076694,-0.076996,-0.077221,-0.077252,-0.077465,"- -"
Renewable Sources,"Electricity: Electric Power Sector: Generation: Renewable Sources",62-AEO2018.90.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case,62-AEO2018.90.ref2018-d121317a,"BkWh",14.27202,16.986273,17.015245,17.793776,21.1821,26.851208,29.414083,29.469347,29.918245,30.039665,31.104576,31.702269,31.766537,31.782639,31.734438,31.684111,31.654095,31.604948,31.757442,33.083443,33.695084,34.788372,35.070004,35.22226,34.965195,37.025845,39.597588,42.124676,43.427719,46.025509,49.228321,49.666985,49.751747,52.667213,54.876019,"3.6%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.90.ref_cpp-d121317a,"BkWh",14.27202,16.986271,17.015285,17.79561,21.154337,26.801506,28.869123,31.762749,32.292503,32.228477,32.207138,32.184845,32.524239,32.60379,32.597523,32.692451,32.584755,32.32518,32.188816,32.269573,32.430077,32.663048,32.841656,35.40255,40.116951,43.829262,45.739227,46.495434,47.143799,49.748978,51.349556,51.927578,52.28656,52.469917,52.665283,"3.5%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.90.co2fee15-d022318a,"BkWh",14.27202,16.986277,17.015251,18.534447,21.688076,26.738432,29.988626,34.25404,36.258892,38.500183,38.737877,40.099113,41.709602,45.27018,48.0369,48.385399,49.209263,48.721664,48.404678,48.645538,48.71357,49.159706,49.509323,48.798355,49.628265,46.518738,49.382793,50.886471,50.401867,53.199356,50.201408,50.980453,50.996056,50.127998,49.884235,"3.3%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.90.co2fee25-d022318a,"BkWh",14.27202,16.986511,17.015665,18.274252,21.583889,26.513662,29.279799,34.281776,36.628494,38.779198,42.214989,46.720818,47.916138,48.48225,48.494755,48.514091,47.538239,46.945148,46.902973,46.970543,45.901962,45.264618,46.182579,45.860767,45.997772,45.858463,47.864723,48.284981,48.013252,47.178429,47.279037,45.056175,44.847702,45.445908,44.012604,"2.9%"
Distributed Generation,"Electricity: Electric Power Sector: Generation: Distributed Generation",62-AEO2018.91.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case,62-AEO2018.91.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.91.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $15 carbon allowance fee,62-AEO2018.91.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Distributed Generation": $25 carbon allowance fee,62-AEO2018.91.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Generation,"Electricity: Electric Power Sector: Generation: Total Generation",62-AEO2018.92.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case,62-AEO2018.92.ref2018-d121317a,"BkWh",67.494812,70.642738,71.831329,75.775024,82.166054,86.489792,88.195671,86.530243,89.199265,89.927902,91.649704,92.758911,93.017754,93.043472,92.95211,92.866562,93.108139,93.00827,92.732544,93.756836,93.838257,95.00885,94.949615,95.549393,95.456467,97.118713,100.536469,103.900726,104.323822,106.379517,110.257278,110.824188,111.042206,114.277313,118.242493,"1.6%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Total Generation": Reference case with Clean Power Plan,62-AEO2018.92.ref_cpp-d121317a,"BkWh",67.494812,70.676804,71.969833,75.755264,82.412712,86.518051,87.092529,87.789406,85.284485,84.038712,82.974808,82.383942,82.729675,82.205772,81.365784,81.449303,80.880226,80.176422,79.892944,79.945145,80.152695,80.888062,81.398598,85.745926,92.487839,98.00177,101.365929,101.850189,102.264389,106.205185,108.054985,109.05658,110.211235,110.227661,110.541901,"1.4%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $15 carbon allowance fee,62-AEO2018.92.co2fee15-d022318a,"BkWh",67.494812,70.624763,70.471458,72.444855,81.373512,84.12072,84.821556,88.128784,89.334183,86.464478,84.905441,84.135437,82.720642,85.710312,91.061424,90.490501,92.443314,89.107788,86.448616,86.71656,86.658371,86.763252,86.961243,83.721481,83.037315,81.988922,86.587128,88.957314,87.147079,88.288696,87.832779,89.590637,88.915276,87.915482,89.282166,"0.7%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Total Generation": $25 carbon allowance fee,62-AEO2018.92.co2fee25-d022318a,"BkWh",67.494812,72.598587,74.304909,73.171616,77.649353,82.200783,80.774834,84.996956,86.678925,83.035904,83.160248,96.490265,96.822464,97.58007,90.183899,90.558319,85.352341,83.358757,83.22525,83.294113,80.213326,77.723648,79.978539,78.642044,79.437027,78.600571,83.202454,84.050079,83.36216,82.45343,81.870193,77.002441,76.794373,77.453583,75.793373,"0.1%"
Sales to Customers,"Electricity: Electric Power Sector: Generation: Sales to Customers",62-AEO2018.93.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case,62-AEO2018.93.ref2018-d121317a,"BkWh",67.452843,70.604988,71.793579,75.737274,82.128304,86.452042,88.157921,86.492493,89.161514,89.890152,91.611954,92.721161,92.980003,93.005722,92.91436,92.828812,93.070389,92.97052,92.694794,93.719086,93.800507,94.9711,94.911865,95.511642,95.418716,97.080963,100.498718,103.862976,104.286072,106.341766,110.219528,110.786438,111.004456,114.239563,118.204742,"1.6%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Sales to Customers": Reference case with Clean Power Plan,62-AEO2018.93.ref_cpp-d121317a,"BkWh",67.452843,70.639053,71.932083,75.717514,82.374962,86.480301,87.054779,87.751656,85.246735,84.000961,82.937057,82.346191,82.691925,82.168022,81.328033,81.411552,80.842476,80.138672,79.855194,79.907394,80.114944,80.850311,81.360847,85.708176,92.450089,97.96402,101.328178,101.812439,102.226639,106.167435,108.017235,109.018829,110.173485,110.189911,110.50415,"1.4%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $15 carbon allowance fee,62-AEO2018.93.co2fee15-d022318a,"BkWh",67.452843,70.587013,70.433708,72.407104,81.335762,84.08297,84.783806,88.091034,89.296432,86.426727,84.867691,84.097687,82.682892,85.672562,91.023674,90.452751,92.405563,89.070038,86.410866,86.67881,86.620621,86.725502,86.923492,83.683731,82.999565,81.951172,86.549377,88.919563,87.109329,88.250946,87.795029,89.552887,88.877525,87.877731,89.244415,"0.7%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Sales to Customers": $25 carbon allowance fee,62-AEO2018.93.co2fee25-d022318a,"BkWh",67.452843,72.560837,74.267159,73.133865,77.611603,82.163033,80.737083,84.959206,86.641174,82.998154,83.122498,96.452515,96.784714,97.54232,90.146149,90.520569,85.31459,83.321007,83.1875,83.256363,80.175575,77.685898,79.940788,78.604294,79.399277,78.56282,83.164703,84.012329,83.324409,82.41568,81.832443,76.964691,76.756622,77.415833,75.755623,"0.1%"
Generation for Own Use,"Electricity: Electric Power Sector: Generation: Generation for Own Use",62-AEO2018.94.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case,62-AEO2018.94.ref2018-d121317a,"BkWh",0.041973,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,"0.0%"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Generation: Generation for Own Use": Reference case with Clean Power Plan,62-AEO2018.94.ref_cpp-d121317a,"BkWh",0.041973,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,"0.0%"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $15 carbon allowance fee,62-AEO2018.94.co2fee15-d022318a,"BkWh",0.041973,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,"0.0%"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Generation: Generation for Own Use": $25 carbon allowance fee,62-AEO2018.94.co2fee25-d022318a,"BkWh",0.041973,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,0.037747,"0.0%"
End-Use Sectors,,62-AEO2018.97.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Generation: Coal",62-AEO2018.98.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Coal": Reference case,62-AEO2018.98.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Coal": Reference case with Clean Power Plan,62-AEO2018.98.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $15 carbon allowance fee,62-AEO2018.98.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Coal": $25 carbon allowance fee,62-AEO2018.98.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Petroleum,"Electricity: End-Use Sectors: Generation: Petroleum",62-AEO2018.99.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case,62-AEO2018.99.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Petroleum": Reference case with Clean Power Plan,62-AEO2018.99.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $15 carbon allowance fee,62-AEO2018.99.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Petroleum": $25 carbon allowance fee,62-AEO2018.99.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Natural Gas,"Electricity: End-Use Sectors: Generation: Natural Gas",62-AEO2018.100.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case,62-AEO2018.100.ref2018-d121317a,"BkWh",0.099363,0.102273,0.104778,0.119816,0.122551,0.125459,0.128435,0.131476,0.134631,0.137876,0.1413,0.144879,0.148661,0.152572,0.156746,0.161261,0.166033,0.17106,0.176353,0.181921,0.18777,0.193989,0.200466,0.207285,0.214528,0.222411,0.231154,0.240774,0.251558,0.263883,0.276671,0.289997,0.303939,0.31844,0.333833,"3.6%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.100.ref_cpp-d121317a,"BkWh",0.099369,0.102312,0.10489,0.120022,0.122886,0.125944,0.129201,0.132574,0.136072,0.139812,0.143695,0.147803,0.152188,0.156767,0.161683,0.167018,0.172666,0.178604,0.18484,0.191368,0.198172,0.205405,0.212875,0.220712,0.229025,0.238113,0.24806,0.2589,0.271026,0.284748,0.298946,0.313756,0.329234,0.345355,0.362335,"3.9%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $15 carbon allowance fee,62-AEO2018.100.co2fee15-d022318a,"BkWh",0.121099,0.124433,0.12743,0.143353,0.147894,0.152827,0.157946,0.163646,0.169808,0.176342,0.183302,0.190747,0.198773,0.20737,0.216658,0.226825,0.237839,0.249585,0.262279,0.276142,0.291027,0.306832,0.323358,0.340796,0.359131,0.37903,0.400727,0.42414,0.449644,0.47757,0.506953,0.53793,0.570372,0.604082,0.63947,"5.1%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Natural Gas": $25 carbon allowance fee,62-AEO2018.100.co2fee25-d022318a,"BkWh",0.120424,0.12425,0.127903,0.144841,0.151207,0.158413,0.165819,0.173781,0.182032,0.19077,0.199978,0.209944,0.22069,0.232346,0.244967,0.258595,0.273133,0.288703,0.305274,0.32282,0.341257,0.360629,0.380875,0.402283,0.424949,0.449277,0.475611,0.504438,0.535993,0.570273,0.605983,0.643726,0.683528,0.724867,0.768184,"5.7%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels",62-AEO2018.101.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": Reference case,62-AEO2018.101.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.101.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": $15 carbon allowance fee,62-AEO2018.101.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Other Gaseous Fuels": $25 carbon allowance fee,62-AEO2018.101.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: End-Use Sectors: Generation: Renewable Sources",62-AEO2018.102.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Renewable Sources": Reference case,62-AEO2018.102.ref2018-d121317a,"BkWh",0.07753,0.114019,0.158716,0.208569,0.259164,0.305619,0.336668,0.351339,0.368715,0.389122,0.413137,0.441447,0.475229,0.515861,0.563138,0.614628,0.669357,0.727695,0.78923,0.854612,0.923131,0.994838,1.070503,1.149562,1.233016,1.319317,1.408751,1.502197,1.59834,1.697793,1.801859,1.909667,2.020905,2.137182,2.256758,"9.5%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.102.ref_cpp-d121317a,"BkWh",0.07753,0.114039,0.15875,0.208598,0.259268,0.305856,0.337141,0.352187,0.369949,0.390803,0.415615,0.445232,0.480825,0.523221,0.572006,0.625206,0.68213,0.743112,0.807629,0.876214,0.947995,1.023085,1.102069,1.184439,1.271069,1.360356,1.453107,1.549819,1.649521,1.752904,1.860236,1.970566,2.084433,2.202882,2.324606,"9.6%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Renewable Sources": $15 carbon allowance fee,62-AEO2018.102.co2fee15-d022318a,"BkWh",0.07753,0.114022,0.15874,0.208641,0.259783,0.307561,0.340026,0.356527,0.375601,0.398365,0.426827,0.461738,0.502562,0.549414,0.604068,0.664468,0.72972,0.799693,0.874288,0.954163,1.037515,1.123817,1.213628,1.306317,1.403551,1.504149,1.60808,1.71602,1.826949,1.940493,2.058124,2.179422,2.304852,2.435582,2.569818,"9.9%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Renewable Sources": $25 carbon allowance fee,62-AEO2018.102.co2fee25-d022318a,"BkWh",0.07753,0.114031,0.158751,0.208652,0.260272,0.309198,0.342765,0.360293,0.380539,0.404836,0.43544,0.472925,0.516026,0.566567,0.626927,0.692908,0.763099,0.837866,0.916164,0.998292,1.082857,1.169918,1.2605,1.354666,1.452993,1.553633,1.656409,1.762706,1.871885,1.984308,2.101887,2.223573,2.34852,2.478748,2.612586,"10.0%"
Other,"Electricity: End-Use Sectors: Generation: Other",62-AEO2018.103.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Other": Reference case,62-AEO2018.103.ref2018-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Other": Reference case with Clean Power Plan,62-AEO2018.103.ref_cpp-d121317a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Other": $15 carbon allowance fee,62-AEO2018.103.co2fee15-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Other": $25 carbon allowance fee,62-AEO2018.103.co2fee25-d022318a,"BkWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total,"Electricity: End-Use Sectors: Generation: Total",62-AEO2018.104.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Generation: Total": Reference case,62-AEO2018.104.ref2018-d121317a,"BkWh",0.176893,0.216291,0.263494,0.328384,0.381716,0.431078,0.465103,0.482815,0.503346,0.526998,0.554437,0.586326,0.623889,0.668433,0.719884,0.775889,0.835391,0.898755,0.965583,1.036533,1.110901,1.188827,1.270969,1.356847,1.447544,1.541728,1.639906,1.742971,1.849898,1.961677,2.07853,2.199664,2.324843,2.455622,2.590592,"7.8%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Generation: Total": Reference case with Clean Power Plan,62-AEO2018.104.ref_cpp-d121317a,"BkWh",0.176899,0.216351,0.26364,0.32862,0.382154,0.4318,0.466342,0.484761,0.506021,0.530615,0.559311,0.593035,0.633013,0.679988,0.73369,0.792225,0.854796,0.921716,0.992469,1.067582,1.146167,1.22849,1.314944,1.40515,1.500094,1.59847,1.701167,1.808719,1.920548,2.037652,2.159182,2.284321,2.413667,2.548238,2.686941,"7.9%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Generation: Total": $15 carbon allowance fee,62-AEO2018.104.co2fee15-d022318a,"BkWh",0.198629,0.238456,0.28617,0.351994,0.407677,0.460388,0.497972,0.520172,0.545409,0.574707,0.610129,0.652485,0.701334,0.756784,0.820726,0.891293,0.96756,1.049278,1.136566,1.230304,1.328541,1.43065,1.536986,1.647113,1.762682,1.883179,2.008806,2.140161,2.276594,2.418063,2.565077,2.717352,2.875223,3.039664,3.209287,"8.2%"
